"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.272422913E1,-4.314935615E-1,-5.797626696E-2,1.187464249E-1,4.512744780E-1
3.273415712E1,-4.632120020E-1,-2.418408851E-2,-9.081252158E-2,4.726490696E-1
3.274408612E1,-3.484684713E-1,-1.827921383E-2,-2.072662532E-1,4.058616820E-1
3.275401412E1,-3.315183433E-1,-6.923386100E-2,-7.418713331E-2,3.467008368E-1
3.276394212E1,-3.274543092E-1,-2.165271008E-2,-6.519879341E-2,3.345833934E-1
3.277387112E1,-2.974538719E-1,-4.084417634E-2,5.096550107E-2,3.045398742E-1
3.278379913E1,-4.010017571E-1,-3.144129398E-2,1.108480060E-1,4.172268503E-1
3.279372713E1,-3.897086640E-1,-6.426535852E-2,6.010879219E-2,3.995196441E-1
3.280365513E1,-4.695796564E-1,-7.366724732E-2,-2.071551561E-2,4.757741582E-1
3.281358413E1,-4.075957353E-1,-2.676995568E-2,-9.046285808E-2,4.183711781E-1
3.282351212E1,-3.921460759E-1,-8.045692907E-2,-1.169495755E-1,4.170480374E-1
3.283344012E1,-3.708265794E-1,-6.663290984E-2,-1.542150503E-1,4.071051197E-1
3.284336912E1,-3.343296115E-1,-6.700855691E-2,-3.805192530E-2,3.430953000E-1
3.285329712E1,-3.543217900E-1,-5.129109505E-2,2.362976789E-2,3.587939147E-1
3.286322513E1,-3.189395937E-1,-9.389539294E-2,2.363619983E-2,3.333128849E-1
3.287315413E1,-3.891734245E-1,-5.414306535E-2,-1.324803650E-1,4.146546431E-1
3.288308213E1,-3.398741607E-1,9.684994533E-3,-1.200468457E-1,3.605821534E-1
3.289301013E1,-3.712587252E-1,-5.083470616E-2,6.063679576E-2,3.795971936E-1
3.290293913E1,-3.749292418E-1,-4.515356514E-2,5.495739520E-2,3.816164253E-1
3.291286713E1,-3.282566202E-1,-7.935751548E-2,-6.238920629E-2,3.434274844E-1
3.292279512E1,-4.102940791E-1,-1.061613713E-1,-4.770977139E-2,4.264829310E-1
3.293272412E1,-4.358686675E-1,6.946841201E-2,8.282814860E-2,4.490744457E-1
3.294265212E1,-4.495792553E-1,7.110149366E-2,5.948547900E-2,4.590375272E-1
3.295258012E1,-2.883704965E-1,2.262405594E-2,-2.118902314E-1,3.585622140E-1
3.296250913E1,-2.433461502E-1,2.951752120E-3,-9.751635432E-2,2.621745621E-1
3.297243713E1,-2.843771771E-1,-6.449970396E-2,3.167904496E-2,2.933157898E-1
3.298236513E1,-2.823773928E-1,-1.296099577E-1,-3.791451573E-2,3.130067789E-1
3.299229313E1,-3.761196983E-1,-5.872184177E-2,-2.013605654E-1,4.306510879E-1
3.300222213E1,-4.705900187E-1,-1.219595156E-1,6.898895860E-2,4.910077042E-1
3.301215012E1,-5.717175038E-1,-5.212397153E-2,9.220591307E-2,5.814462512E-1
3.302207812E1,-4.165332775E-1,1.847214682E-2,-4.773842275E-2,4.196667112E-1
3.303200712E1,-3.348138341E-1,-4.412967200E-2,-8.859233379E-2,3.491365536E-1
3.304193512E1,-3.168680714E-1,-7.743787458E-2,-1.011544919E-1,3.415175403E-1
3.305186313E1,-2.809931376E-1,-1.181834660E-1,-6.806217492E-2,3.123410550E-1
3.306179213E1,-3.186128806E-1,-1.250020594E-1,-2.680316877E-1,4.347190681E-1
3.307172013E1,-3.486838316E-1,-1.015502753E-1,-2.895745844E-1,4.644849973E-1
3.308164813E1,-4.709241506E-1,-6.131344652E-3,2.299417555E-2,4.715250588E-1
3.309157713E1,-4.297143634E-1,4.046597569E-2,-2.459163487E-2,4.323154841E-1
3.310150512E1,-4.045763062E-1,-3.529645233E-2,-1.675291604E-1,4.393106494E-1
3.311143312E1,-3.422791936E-1,-2.722504264E-2,-4.761504650E-2,3.466459894E-1
3.312136212E1,-2.933808477E-1,-1.001941781E-1,-2.934132814E-2,3.114034499E-1
3.313129012E1,-3.602346772E-1,-8.345473258E-2,-2.890372252E-1,4.693359486E-1
3.314121813E1,-3.630517561E-1,-1.117515836E-1,-2.063991112E-1,4.323142226E-1
3.315114713E1,-4.616677889E-1,-9.580677465E-2,-1.369265878E-1,4.909836819E-1
3.316107513E1,-4.017983671E-1,1.598330460E-2,-5.054274738E-2,4.052801046E-1
3.317100313E1,-3.839468543E-1,3.728697245E-2,-6.280260444E-2,3.908320258E-1
3.318093112E1,-3.167165554E-1,6.221808387E-2,-6.248860896E-2,3.287632776E-1
3.319086012E1,-2.354911286E-1,3.396697822E-3,-8.418528736E-2,2.501095197E-1
3.320078812E1,-2.477177297E-1,-1.570867276E-2,-1.694944096E-1,3.005647865E-1
3.321071612E1,-2.045076100E-1,-8.215221047E-2,-1.804099917E-1,2.848159289E-1
3.322064512E1,-2.663475800E-1,-1.143983074E-1,-1.308466530E-1,3.180390742E-1
3.323057313E1,-2.419197951E-1,-2.233405231E-2,-1.178079468E-1,2.700050175E-1
3.324050113E1,-2.498249017E-1,3.413230367E-2,-6.674947500E-2,2.608313403E-1
3.325043013E1,-2.524460806E-1,9.297471229E-2,-5.700158179E-2,2.749954564E-1
3.326035813E1,-2.372747487E-1,7.243112766E-2,-2.054126859E-3,2.480923095E-1
3.327028612E1,-2.843799180E-1,-5.287623410E-3,-9.619663775E-2,3.002560404E-1
3.328021512E1,-1.214733196E-1,-3.747474573E-2,-6.415272653E-2,1.423927536E-1
3.329014312E1,-1.500778164E-1,2.603813095E-2,-7.281946957E-2,1.688313075E-1
3.330007112E1,-1.636838852E-1,-1.074667531E-2,-9.436353564E-2,1.892415973E-1
3.331000012E1,-1.701530253E-1,1.268732507E-2,-2.440627813E-3,1.706428343E-1
3.331992813E1,-6.743094058E-2,5.665686558E-2,-1.257677615E-1,1.535397733E-1
3.332985613E1,-5.155159308E-2,4.246517527E-3,-7.605707288E-2,9.197976949E-2
3.333978413E1,-2.256731054E-1,6.580239052E-2,-4.236073852E-2,2.388571482E-1
3.334971313E1,-2.152938591E-1,-5.574969292E-2,-2.663406730E-2,2.239840341E-1
3.335964113E1,-2.265274750E-1,-1.144487580E-1,-8.455307722E-2,2.675115661E-1
3.336956912E1,-2.061472423E-1,-1.012314376E-1,-9.456935763E-2,2.483703945E-1
3.337949812E1,-1.899070759E-1,-1.318557362E-1,1.193440104E-1,2.601799867E-1
3.338942963E1,-9.512990462E-2,-4.124871230E-2,-8.182301223E-2,1.320839140E-1
3.339935762E1,7.055288779E-2,7.404073365E-3,-1.053212178E-1,1.269846022E-1
3.340928662E1,2.742208011E-2,-2.506029377E-2,-6.743886173E-2,7.699343396E-2
3.341921462E1,3.652176378E-2,-4.991467876E-2,-7.611437559E-2,9.807503534E-2
3.342914262E1,-6.135841526E-2,-6.367989692E-2,-1.025970000E-1,1.354478822E-1
3.343907163E1,-5.475899186E-3,-7.469090292E-2,-1.307279545E-1,1.506602620E-1
3.344899963E1,-1.114515757E-1,-2.349197460E-2,-5.677529454E-2,1.272664947E-1
3.345892763E1,-1.715475497E-1,2.492394858E-2,-3.611123443E-2,1.770700039E-1
3.346885663E1,-3.496703482E-2,3.412651584E-2,-1.010738003E-1,1.122640892E-1
3.347878463E1,-2.041481341E-2,5.642480878E-2,-2.788975686E-1,2.852794725E-1
3.348871262E1,3.171608342E-2,-6.205366747E-3,-9.029153466E-2,9.590087463E-2
3.349864062E1,-1.937565356E-2,-1.078339765E-1,-6.035262108E-2,1.250840570E-1
3.350856962E1,6.207093503E-2,-1.484923712E-1,-1.299543679E-1,2.068596699E-1
3.351849762E1,9.471113434E-2,-1.360982201E-1,1.219758421E-1,2.058422467E-1
3.352842563E1,3.811089995E-2,-4.411121216E-3,2.692736363E-1,2.719929961E-1
3.353835463E1,3.729181468E-2,6.572726293E-2,2.595467931E-1,2.703244168E-1
3.354828263E1,-1.711637165E-2,3.551352108E-2,3.286135197E-3,3.955981601E-2
3.355821063E1,4.841017647E-2,-7.256262149E-2,-9.475763798E-2,1.287939796E-1
3.356813963E1,-6.529185550E-2,-1.149119031E-1,-1.669052625E-1,2.128970139E-1
3.357806762E1,-1.132404674E-3,-1.354974461E-1,-1.844165039E-1,2.288455530E-1
3.358799562E1,3.188951732E-2,-1.877458354E-1,-1.544805139E-1,2.452135176E-1
3.359792462E1,2.816624793E-2,-5.796813567E-2,-8.008697391E-2,1.027986657E-1
3.360785262E1,5.697736152E-2,1.070765702E-1,1.841030931E-1,2.204671416E-1
3.361778063E1,2.953452380E-2,1.018428736E-1,6.151153922E-2,1.225884516E-1
3.362770863E1,1.083418072E-1,-1.120717552E-2,3.815775990E-2,1.154104094E-1
3.363763763E1,-7.841125326E-3,-9.738779780E-2,2.094121814E-2,9.992197468E-2
3.364756563E1,-1.020520943E-2,-8.144519988E-2,-1.163209999E-1,1.423658733E-1
3.365749362E1,-1.046441467E-2,-4.346670281E-2,-1.660188246E-1,1.719334416E-1
3.366742262E1,-2.384074274E-2,1.218004256E-2,-4.267707288E-2,5.037923185E-2
3.367735062E1,7.396415340E-2,5.644155557E-2,1.224254930E-1,1.537671828E-1
3.368727862E1,1.013865441E-1,6.955367172E-2,9.264328480E-3,1.232995230E-1
3.369720762E1,1.887199084E-1,1.108783750E-2,-4.237769544E-2,1.937369687E-1
3.370713563E1,9.706784547E-2,-7.012636995E-2,-6.467956066E-2,1.361004039E-1
3.371706363E1,6.176155337E-2,-9.620291437E-2,-1.534443873E-1,1.913496021E-1
3.372699263E1,3.172636173E-2,-1.180643107E-1,-1.739494032E-1,2.126126486E-1
3.373692063E1,-5.365907578E-3,-8.527675238E-2,-2.291792786E-1,2.445895730E-1
3.374684862E1,2.333292120E-2,-4.352356698E-2,5.522695184E-2,7.408604662E-2
3.375677662E1,2.066100860E-2,-2.294266524E-2,8.337135494E-2,8.890458924E-2
3.376670562E1,1.335472169E-1,-1.057406824E-2,3.935760856E-2,1.396269724E-1
3.377663362E1,6.280710862E-2,-8.561958195E-2,-5.854232311E-2,1.212544816E-1
3.378656163E1,9.666081531E-2,-1.212022920E-1,-2.831221819E-2,1.575908960E-1
3.379649063E1,3.093292197E-2,-2.010566016E-1,-1.600388771E-1,2.588301468E-1
3.380641863E1,1.057513718E-2,-1.239002978E-1,-2.058459646E-1,2.404904956E-1
3.381634663E1,7.064679042E-3,-2.785972592E-2,-8.235803246E-2,8.722912088E-2
3.382627563E1,-3.440084162E-2,1.117236814E-1,-7.173305690E-2,1.371540387E-1
3.383620363E1,1.103520068E-1,1.107291339E-1,-1.489794534E-1,2.159476419E-1
3.384613162E1,1.140231994E-1,1.129247177E-2,-1.893983316E-1,2.213606513E-1
3.385606062E1,8.540968518E-2,-5.176827810E-2,-8.057697058E-2,1.283254344E-1
3.386598862E1,2.105755946E-3,-1.437423125E-1,2.344733477E-3,1.437768562E-1
3.387591662E1,-9.414017200E-5,-1.424222214E-1,-6.695939004E-2,1.573774378E-1
3.388584563E1,3.708781994E-2,-1.100823588E-1,1.494869918E-1,1.893145341E-1
3.389577363E1,-1.112018996E-1,6.407397185E-3,2.045771188E-1,2.329350011E-1
3.390570163E1,-1.824677548E-2,2.769192911E-2,2.949820894E-1,2.968403962E-1
3.391562963E1,3.273560029E-2,-6.908987788E-3,-2.670072556E-2,4.280516772E-2
3.392555863E1,2.008388293E-1,-2.873869948E-2,-1.180161077E-1,2.347124835E-1
3.393548662E1,1.829437365E-1,-5.090641678E-2,-5.934222221E-2,1.989506806E-1
3.394541462E1,1.854881158E-1,-1.187282894E-1,-1.295450628E-1,2.555076733E-1
3.395534362E1,1.942434076E-1,-1.799059252E-1,-8.089856744E-2,2.768415098E-1
3.396527162E1,5.798095386E-2,-8.074360709E-2,4.429850578E-3,9.950349076E-2
3.397519963E1,-2.034885865E-3,4.239233175E-2,7.882339060E-2,8.952305546E-2
3.398512863E1,-1.092715784E-1,7.850710192E-2,3.977276087E-3,1.346085496E-1
3.399505663E1,-1.723028272E-3,1.841361299E-2,-1.458704889E-2,2.355444682E-2
3.400498463E1,3.250109039E-2,-9.421324393E-2,1.099487042E-1,1.483953293E-1
3.401491262E1,3.045746111E-2,-6.593771702E-2,7.521799743E-2,1.045618793E-1
3.402484162E1,1.090287910E-1,-9.858789314E-2,4.198242366E-2,1.528704479E-1
3.403476962E1,5.921437833E-2,-8.947653330E-2,1.024549127E-2,1.077838703E-1
3.404469762E1,7.830905490E-2,-4.714893205E-2,5.530121148E-2,1.068342354E-1
3.405462662E1,-2.081166577E-2,-8.853168720E-3,-2.088566959E-2,3.078498372E-2
3.406455463E1,-2.284314380E-2,8.206209940E-2,-1.178786981E-1,1.454351568E-1
3.407448263E1,-7.058438966E-2,-8.463387843E-3,-7.267270446E-2,1.016617282E-1
3.408441163E1,-1.039406902E-1,-9.040210186E-2,2.148033142E-2,1.394188356E-1
3.409433963E1,-7.864653060E-2,-1.647011180E-1,4.947270691E-2,1.891012527E-1
3.410426762E1,-1.521927360E-1,-1.457882533E-1,-6.055961251E-3,2.108400302E-1
3.411419562E1,-8.589995594E-2,-9.411534875E-2,2.687321842E-2,1.302254628E-1
3.412412462E1,-9.890552485E-2,-7.217106817E-2,4.498730779E-2,1.304408824E-1
3.413405262E1,-2.467249090E-2,-2.454515864E-2,-3.063356280E-3,3.493681112E-2
3.414398063E1,1.694348593E-2,-2.933498757E-2,-6.742424369E-2,7.545629098E-2
3.415390963E1,-1.423814370E-2,-2.142283685E-2,-6.202843308E-2,6.715049654E-2
3.416383763E1,-8.514395664E-3,-1.816284784E-1,2.000332475E-2,1.829249357E-1
3.417376563E1,-1.207643813E-1,-1.644821032E-1,-7.832345366E-3,2.042051510E-1
3.418369463E1,-1.318235674E-1,-1.403516309E-1,-3.207607090E-2,1.952047836E-1
3.419362262E1,-2.319795467E-1,-3.362990451E-2,-4.434352934E-2,2.385620028E-1
3.420355062E1,-1.817415124E-1,2.785086374E-2,-8.266208768E-3,1.840488472E-1
3.421347962E1,-1.586725838E-1,-3.831633822E-2,-3.041663110E-2,1.660430730E-1
3.422340762E1,-1.561915371E-1,-1.054963784E-2,1.793516457E-2,1.575714481E-1
3.423333563E1,-1.332380728E-1,-8.143755281E-2,4.014698267E-3,1.562068400E-1
3.424326363E1,-1.709669212E-1,-1.198667971E-1,9.857820868E-3,2.090332840E-1
3.425319263E1,-1.582500311E-1,-1.061241867E-1,1.824565172E-2,1.914113872E-1
3.426312063E1,-2.975772847E-1,-1.238614321E-1,1.187569499E-3,3.223279464E-1
3.427304863E1,-2.676223096E-1,7.516513495E-3,3.173459351E-2,2.696020827E-1
3.428297763E1,-2.618266956E-1,-5.329403593E-2,-1.690430045E-2,2.677297670E-1
3.429290562E1,-2.543092959E-1,-3.507751979E-2,6.558529437E-2,2.649624147E-1
3.430283362E1,-1.909114449E-1,-4.570317144E-2,8.325441062E-2,2.132305244E-1
3.431276262E1,-2.316694250E-1,-8.259909307E-2,-2.870047331E-2,2.476227975E-1
3.432269062E1,-1.948385811E-1,-6.198910142E-2,-2.540030479E-2,2.060337275E-1
3.433261863E1,-2.693776071E-1,-1.030126183E-1,5.349734545E-2,2.933221109E-1
3.434254663E1,-2.443847254E-1,-4.648329964E-2,3.045873106E-2,2.506238724E-1
3.435247563E1,-2.822568305E-1,-2.869350233E-2,4.424588084E-3,2.837460351E-1
3.436240363E1,-3.129219683E-1,-3.163380213E-2,-4.945048749E-2,3.183805999E-1
3.437233162E1,-2.220922888E-1,-3.067489531E-2,8.213876188E-2,2.387733447E-1
3.438226062E1,-2.515461576E-1,-3.939890452E-2,-4.343604147E-2,2.582913718E-1
3.439218504E1,-2.128575801E-1,-1.064131853E-1,-7.845150769E-2,2.505728526E-1
3.440211304E1,-2.462010350E-1,-1.535917372E-1,-4.071416259E-2,2.930239144E-1
3.441204204E1,-1.750267344E-1,-1.261212987E-1,-4.728233993E-2,2.208541587E-1
3.442197004E1,-2.032897994E-1,-6.889670963E-2,2.862445951E-2,2.165475902E-1
3.443189804E1,-2.684407370E-1,-5.934284348E-4,1.098224044E-2,2.686659470E-1
3.444182604E1,-2.180848995E-1,-5.324845506E-2,-1.175641179E-2,2.247990983E-1
3.445175504E1,-2.624432296E-1,-4.258964787E-2,-6.652435720E-2,2.740726491E-1
3.446168304E1,-2.330827701E-1,-7.107392038E-2,3.393314660E-2,2.460295477E-1
3.447161104E1,-2.820444304E-1,-1.094310612E-1,7.137462258E-2,3.108352532E-1
3.448154004E1,-2.257588402E-1,-9.731322753E-2,-1.224558985E-1,2.746495317E-1
3.449146804E1,-2.193825977E-1,-1.077198644E-1,8.687208295E-3,2.445562531E-1
3.450139604E1,-2.660680831E-1,-5.908030350E-2,2.846775413E-2,2.740312393E-1
3.451132504E1,-2.562058403E-1,-3.424095682E-2,-2.555350184E-2,2.597438299E-1
3.452125304E1,-3.409552377E-1,-1.450781912E-2,-1.518656391E-1,3.735292804E-1
3.453118104E1,-3.244756279E-1,-3.433622075E-3,-3.149719656E-2,3.260188587E-1
3.454110904E1,-3.673400309E-1,-1.835098383E-2,2.286378264E-2,3.685080861E-1
3.455103804E1,-2.800463820E-1,-3.871715572E-2,-1.258964002E-2,2.829902706E-1
3.456096604E1,-3.011585398E-1,-7.456400463E-2,-1.260355639E-1,3.348749323E-1
3.457089404E1,-3.863322259E-1,-2.335438231E-2,-8.110088110E-2,3.954432562E-1
3.458082304E1,-3.598389669E-1,-2.274770628E-2,-7.030575156E-2,3.673478446E-1
3.459075104E1,-3.902068468E-1,3.365474604E-3,-1.976610321E-1,4.374272435E-1
3.460067904E1,-2.703907834E-1,3.105828993E-2,-3.462779582E-2,2.743626749E-1
3.461060804E1,-3.151426677E-1,-3.727243664E-3,2.285571349E-1,3.893162689E-1
3.462053604E1,-2.647811475E-1,-4.376830037E-2,1.044932520E-1,2.879992359E-1
3.463046404E1,-2.733800263E-1,-9.510774915E-2,-2.975238740E-2,2.909765064E-1
3.464039204E1,-3.200433288E-1,-4.138127508E-2,-1.529128754E-1,3.571029119E-1
3.465032104E1,-3.289419139E-1,-4.580058239E-2,-2.136555058E-1,3.949039772E-1
3.466024904E1,-4.140658621E-1,4.499121811E-3,-1.821834522E-1,4.523953918E-1
3.467017704E1,-3.265825624E-1,-1.191479824E-3,-2.183642685E-2,3.273139460E-1
3.468010604E1,-3.304342695E-1,6.886622189E-3,1.958478105E-1,3.841752164E-1
3.469003404E1,-2.372290308E-1,7.578722388E-3,2.109991157E-1,3.175778281E-1
3.469996204E1,-2.331901396E-1,-7.368175115E-2,8.409582496E-2,2.586092602E-1
3.470989004E1,-2.800205263E-1,-7.415553094E-2,-6.839897454E-2,2.976389720E-1
3.471981904E1,-3.081208926E-1,-7.984055945E-2,-1.092294967E-1,3.365175810E-1
3.472974704E1,-3.953937291E-1,-6.358094193E-2,-2.078357720E-1,4.511922487E-1
3.473967504E1,-3.288270161E-1,2.101076346E-2,-1.302607620E-1,3.543113388E-1
3.474960404E1,-3.722519479E-1,6.009680539E-2,1.064333582E-1,3.918050516E-1
3.475953204E1,-3.156264883E-1,6.633752952E-2,2.054121011E-1,3.823805424E-1
3.476946004E1,-2.818258725E-1,-3.033413968E-2,1.804403973E-1,3.360129750E-1
3.477938904E1,-3.031518557E-1,-6.955871494E-2,-8.327136755E-2,3.219838242E-1
3.478931704E1,-2.696806026E-1,-9.852461530E-2,-9.142706394E-3,2.872600151E-1
3.479924504E1,-3.582693915E-1,-3.527307261E-2,-6.088822603E-2,3.651143966E-1
3.480917304E1,-3.125129921E-1,-1.282422300E-3,3.514176607E-3,3.125353808E-1
3.481910204E1,-4.288459057E-1,-2.021020655E-2,9.691759944E-3,4.294312442E-1
3.482903004E1,-4.093706210E-1,-1.933257602E-2,1.588162243E-1,4.395232041E-1
3.483895804E1,-3.594926655E-1,-4.424767155E-2,1.425346524E-1,3.892415190E-1
3.484888704E1,-2.765788004E-1,-6.080049952E-2,1.294164240E-2,2.834784290E-1
3.485881504E1,-2.128359089E-1,-1.165603885E-1,-2.983424842E-2,2.444903488E-1
3.486874304E1,-2.288274955E-1,-9.272677207E-2,-1.917009652E-2,2.476444418E-1
3.487867204E1,-1.924617976E-1,-6.371692624E-2,-8.005832255E-2,2.179695511E-1
3.488860004E1,-2.841352120E-1,-6.626799334E-2,-7.957300365E-2,3.024171433E-1
3.489852804E1,-3.504496542E-1,1.776376806E-2,-6.471464396E-2,3.568171755E-1
3.490845604E1,-3.662516814E-1,2.479109801E-2,8.021502793E-2,3.757517044E-1
3.491838504E1,-3.715409630E-1,-4.157317339E-2,-5.925451398E-2,3.785262387E-1
3.492831304E1,-2.657931360E-1,-7.139572738E-2,-2.614991784E-2,2.764546242E-1
3.493824104E1,-2.806769677E-1,5.330360161E-2,-6.683133602E-2,2.934063080E-1
3.494817004E1,-1.548039198E-1,1.740917098E-2,6.552331388E-2,1.689989274E-1
3.495809804E1,-2.274741940E-1,2.568575855E-2,-6.212315798E-2,2.371993969E-1
3.496802604E1,-3.821611877E-1,7.076623807E-2,-2.226561248E-2,3.892952496E-1
3.497795404E1,-5.101905791E-1,1.004573393E-1,3.105631649E-2,5.209132354E-1
3.498788304E1,-4.968462828E-1,7.743562706E-2,-1.033238089E-1,5.133500897E-1
3.499781104E1,-3.671638470E-1,6.712784467E-2,-2.231531382E-2,3.739163159E-1
3.500773904E1,-3.299638245E-1,-1.373401321E-2,1.033068520E-1,3.460304239E-1
3.501766804E1,-1.139571716E-1,6.028810071E-2,9.061254680E-2,1.575802198E-1
3.502759604E1,-1.075212235E-1,-2.942605795E-2,1.804860055E-2,1.129267833E-1
3.503752404E1,-1.645436086E-1,-1.325341777E-1,-6.464096904E-3,2.113804436E-1
3.504745204E1,-2.590870923E-1,-3.707648182E-2,2.947482008E-1,3.941792597E-1
3.505738104E1,-3.249502391E-1,1.167521407E-1,1.275956011E-1,3.681091654E-1
3.506730904E1,-3.820405158E-1,5.479933765E-2,-1.786909103E-2,3.863641126E-1
3.507723704E1,-4.456568334E-1,3.425890960E-2,1.161321348E-1,4.618120383E-1
3.508716604E1,-3.238500854E-1,-1.130748450E-1,6.990112424E-2,3.500728004E-1
3.509709404E1,-2.984171824E-1,-8.404040432E-2,-1.007247216E-1,3.259771063E-1
3.510702204E1,-2.366393025E-1,-2.275705269E-2,-1.327306259E-1,2.722746077E-1
3.511695104E1,-2.068141904E-1,-1.203361549E-1,6.217636764E-2,2.472221677E-1
3.512687904E1,-2.887254590E-1,3.723950950E-2,4.558489323E-2,2.946644774E-1
3.513680704E1,-3.769069894E-1,-8.580916878E-3,1.036904293E-1,3.910041124E-1
3.514673504E1,-4.987397574E-1,4.818343241E-3,9.563062727E-2,5.078481849E-1
3.515666404E1,-4.791529372E-1,1.733043456E-2,8.293281376E-2,4.865857918E-1
3.516659204E1,-5.514222934E-1,-7.680871418E-2,5.106431901E-2,5.590828998E-1
3.517652004E1,-5.207390292E-1,-2.018848049E-2,7.817259550E-2,5.269607822E-1
3.518644904E1,-4.258344800E-1,-1.259142708E-1,-7.659501672E-2,4.506175812E-1
3.519637704E1,-3.748514372E-1,-7.518379122E-2,3.119197190E-2,3.835872021E-1
3.520630504E1,-2.799201004E-1,-1.117720854E-2,1.225114471E-1,3.057601139E-1
3.521623404E1,-3.297000054E-1,1.002649477E-2,7.148396552E-2,3.375093799E-1
3.522616204E1,-2.866486011E-1,7.772926692E-2,-9.335664511E-3,2.971471253E-1
3.523609004E1,-3.911043944E-1,-5.181146527E-2,-1.191873050E-1,4.121318829E-1
3.524601804E1,-3.949745934E-1,-4.928532192E-2,-8.429229140E-2,4.068650424E-1
3.525594704E1,-4.300453158E-1,-4.237267049E-2,-2.679837406E-2,4.329579306E-1
3.526587504E1,-5.160586620E-1,-4.702038467E-2,-1.884458202E-1,5.513975756E-1
3.527580304E1,-5.163934151E-1,2.883369846E-2,4.237067878E-2,5.189304537E-1
3.528573204E1,-5.973287104E-1,2.614122011E-2,1.528754532E-2,5.980958624E-1
3.529566004E1,-5.081678445E-1,4.977959437E-2,-3.336245835E-2,5.116889874E-1
3.530558804E1,-5.598210147E-1,7.217015455E-2,-6.359314799E-2,5.680248130E-1
3.531551604E1,-5.808235920E-1,5.293422204E-2,5.092223167E-2,5.854495286E-1
3.532544504E1,-4.212843595E-1,-1.403244048E-2,9.582650900E-2,4.322732246E-1
3.533537304E1,-2.741858457E-1,6.268050727E-2,-2.708991623E-1,3.905036237E-1
3.534530104E1,-3.096972654E-1,1.347273404E-2,-2.472372347E-1,3.965099759E-1
3.535523004E1,-5.455073597E-1,4.908960465E-2,8.002499342E-3,5.477701240E-1
3.536515804E1,-5.021965948E-1,1.137543097E-1,-3.390566468E-2,5.160339687E-1
3.537508604E1,-6.568142259E-1,2.427639686E-2,-1.530432683E-1,6.748455474E-1
3.538501404E1,-6.857129198E-1,1.097752795E-1,1.994765925E-1,7.225259382E-1
3.539494350E1,-6.434403281E-1,-1.168593457E-2,2.635457039E-1,6.954195532E-1
3.540487150E1,-6.377112262E-1,-5.031289699E-2,-2.385430098E-2,6.401375034E-1
3.541479950E1,-4.491004414E-1,1.228554826E-2,-2.759885788E-3,4.492769281E-1
3.542472850E1,-4.271132660E-1,-4.785260791E-2,-1.052884734E-1,4.424943804E-1
3.543465650E1,-4.128331594E-1,2.613696260E-2,-1.202520829E-1,4.307840779E-1
3.544458450E1,-4.551395188E-1,7.791007379E-2,-1.284750223E-1,4.792992724E-1
3.545451250E1,-4.066325527E-1,-5.868685897E-3,-1.007738382E-1,4.189747496E-1
3.546444150E1,-4.805744318E-1,1.962440690E-2,1.348403013E-1,4.995185770E-1
3.547436950E1,-6.519491963E-1,-4.469344866E-2,2.689719200E-1,7.066690546E-1
3.548429750E1,-5.654599598E-1,-6.267941091E-2,1.291544688E-1,5.833991357E-1
3.549422650E1,-6.085347164E-1,6.505648680E-3,-1.414763063E-1,6.247978632E-1
3.550415450E1,-5.364078496E-1,8.813270610E-3,-4.673679471E-3,5.365006040E-1
3.551408250E1,-5.734418477E-1,-2.556731589E-2,-3.865945101E-2,5.753119098E-1
3.552401050E1,-4.779250584E-1,2.552457640E-2,-2.066008401E-1,5.212943243E-1
3.553393950E1,-4.443304291E-1,-2.474229204E-2,1.259911251E-1,4.625099727E-1
3.554386750E1,-5.448696477E-1,-1.006526912E-2,7.225813687E-2,5.497321902E-1
3.555379550E1,-5.444753261E-1,-6.019883931E-2,1.382632613E-1,5.649725749E-1
3.556372450E1,-5.450451007E-1,-5.345040327E-2,8.108217001E-2,5.536293216E-1
3.557365250E1,-4.719546492E-1,-6.676122425E-2,-1.524339885E-1,5.004341843E-1
3.558358050E1,-4.868747336E-1,-5.085175445E-2,1.551383257E-2,4.897689110E-1
3.559350950E1,-4.271176880E-1,2.326917741E-3,2.448989332E-2,4.278255355E-1
3.560343750E1,-3.508486535E-1,1.967856674E-2,-1.018590814E-1,3.658651338E-1
3.561336550E1,-3.465741927E-1,4.470406501E-2,-3.405126035E-2,3.511005737E-1
3.562329350E1,-3.280439278E-1,1.897077955E-2,5.619700491E-2,3.333628839E-1
3.563322250E1,-4.099397013E-1,-1.355019137E-2,-1.355384588E-2,4.103874671E-1
3.564315050E1,-3.799225447E-1,-1.922887931E-2,4.546794891E-3,3.804360171E-1
3.565307850E1,-4.726515643E-1,-8.679077011E-3,-1.313781649E-1,4.906475821E-1
3.566300750E1,-4.420755234E-1,3.488978762E-2,-1.563855368E-1,4.702175048E-1
3.567293550E1,-4.255160991E-1,1.523680246E-2,-1.823805034E-2,4.261792313E-1
3.568286350E1,-4.669315986E-1,2.789783332E-2,1.964079738E-1,5.073258313E-1
3.569279150E1,-4.174837058E-1,-3.937801899E-2,1.058281714E-1,4.324845372E-1
3.570272050E1,-4.517084458E-1,-8.495289886E-2,2.244161367E-2,4.601751200E-1
