"Time (s)","Recording (a.u.)"
1.556250000E-2,-2.375098690E-2
1.558333333E-2,-2.326041460E-2
1.560416667E-2,-2.286158688E-2
1.562500000E-2,-2.234233543E-2
1.564583333E-2,-2.172828279E-2
1.566666667E-2,-2.158804424E-2
1.568750000E-2,-2.141599916E-2
1.570833333E-2,-2.075178176E-2
1.572916667E-2,-1.981524937E-2
1.575000000E-2,-1.877894439E-2
1.577083333E-2,-1.831004396E-2
1.579166667E-2,-1.826098189E-2
1.581250000E-2,-1.807023212E-2
1.583333333E-2,-1.770582236E-2
1.585416667E-2,-1.726745442E-2
1.587500000E-2,-1.699209586E-2
1.589583333E-2,-1.632495970E-2
1.591666667E-2,-1.520857308E-2
1.593750000E-2,-1.426076237E-2
1.595833333E-2,-1.344491821E-2
1.597916667E-2,-1.268111542E-2
1.600000000E-2,-1.193396375E-2
1.602083333E-2,-1.129237190E-2
1.604166667E-2,-1.089021564E-2
1.606250000E-2,-1.053484716E-2
1.608333333E-2,-1.000743266E-2
1.610416667E-2,-9.242922999E-3
1.612500000E-2,-8.740549907E-3
1.614583333E-2,-8.556322195E-3
1.616666667E-2,-8.186815307E-3
1.618750000E-2,-7.845325395E-3
1.620833333E-2,-7.035301998E-3
1.622916667E-2,-5.670294166E-3
1.625000000E-2,-4.515913315E-3
1.627083333E-2,-3.587127198E-3
1.629166667E-2,-3.027204424E-3
1.631250000E-2,-2.396938158E-3
1.633333333E-2,-1.414541970E-3
1.635416667E-2,-1.482298831E-4
1.637500000E-2,1.421048888E-3
1.639583333E-2,2.992474940E-3
1.641666667E-2,4.620772321E-3
1.643750000E-2,5.928816274E-3
1.645833333E-2,6.928150542E-3
1.647916667E-2,7.819156162E-3
1.650000000E-2,8.521132171E-3
1.652083333E-2,9.227653965E-3
1.654166667E-2,9.856157005E-3
1.656250000E-2,1.040866412E-2
1.658333333E-2,1.085100137E-2
1.660416667E-2,1.128762122E-2
1.662500000E-2,1.191421412E-2
1.664583333E-2,1.268780045E-2
1.666666667E-2,1.355293766E-2
1.668750000E-2,1.453182101E-2
1.670833333E-2,1.538776793E-2
1.672916667E-2,1.594979875E-2
1.675000000E-2,1.654339209E-2
1.677083333E-2,1.727282628E-2
1.679166667E-2,1.822704263E-2
1.681250000E-2,1.885586232E-2
1.683333333E-2,1.898810826E-2
1.685416667E-2,1.955490746E-2
1.687500000E-2,2.027045190E-2
1.689583333E-2,2.107099071E-2
1.691666667E-2,2.245433256E-2
1.693750000E-2,2.386783995E-2
1.695833333E-2,2.471350133E-2
1.697916667E-2,2.478482760E-2
1.700000000E-2,2.452670224E-2
1.702083333E-2,2.432526834E-2
1.704166667E-2,2.402948588E-2
1.706250000E-2,2.388880402E-2
1.708333333E-2,2.377108112E-2
1.710416667E-2,2.322320268E-2
1.712500000E-2,2.261025831E-2
1.714583333E-2,2.185173705E-2
1.716666667E-2,2.094796114E-2
1.718750000E-2,2.080944553E-2
1.720833333E-2,2.113379724E-2
1.722916667E-2,2.144181915E-2
1.725000000E-2,2.175442688E-2
1.727083333E-2,2.166967653E-2
1.729166667E-2,2.144017257E-2
1.731250000E-2,2.155859955E-2
1.733333333E-2,2.190085873E-2
1.735416667E-2,2.220330387E-2
1.737500000E-2,2.254892513E-2
1.739583333E-2,2.271880582E-2
1.741666667E-2,2.258927375E-2
1.743750000E-2,2.246746793E-2
1.745833333E-2,2.234128490E-2
1.747916667E-2,2.248244546E-2
1.750000000E-2,2.280385792E-2
1.752083333E-2,2.315552905E-2
1.754166667E-2,2.377892844E-2
1.756250000E-2,2.436678670E-2
1.758333333E-2,2.463344857E-2
1.760416667E-2,2.438408136E-2
1.762500000E-2,2.387977019E-2
1.764583333E-2,2.342088521E-2
1.766666667E-2,2.295733802E-2
1.768750000E-2,2.250934951E-2
1.770833333E-2,2.190017700E-2
1.772916667E-2,2.157639153E-2
1.775000000E-2,2.172254212E-2
1.777083333E-2,2.212338150E-2
1.779166667E-2,2.265650220E-2
1.781250000E-2,2.297736332E-2
1.783333333E-2,2.314924449E-2
1.785416667E-2,2.337387390E-2
1.787500000E-2,2.389981039E-2
1.789583333E-2,2.438675985E-2
1.791666667E-2,2.475870773E-2
1.793750000E-2,2.541875839E-2
1.795833333E-2,2.590063587E-2
1.797916667E-2,2.617859840E-2
1.800000000E-2,2.662535012E-2
1.802083333E-2,2.699891292E-2
1.804166667E-2,2.699435316E-2
1.806250000E-2,2.687736228E-2
1.808333333E-2,2.691594511E-2
1.810416667E-2,2.676619217E-2
1.812500000E-2,2.622256055E-2
1.814583333E-2,2.542640641E-2
1.816666667E-2,2.481210977E-2
1.818750000E-2,2.446132526E-2
1.820833333E-2,2.459094673E-2
1.822916667E-2,2.544354275E-2
1.825000000E-2,2.600921318E-2
1.827083333E-2,2.619514614E-2
1.829166667E-2,2.652025595E-2
1.831250000E-2,2.663256973E-2
1.833333333E-2,2.654743940E-2
1.835416667E-2,2.645857073E-2
1.837500000E-2,2.636385337E-2
1.839583333E-2,2.631031722E-2
1.841666667E-2,2.661315911E-2
1.843750000E-2,2.708482370E-2
1.845833333E-2,2.738428116E-2
1.847916667E-2,2.789172158E-2
1.850000000E-2,2.862694860E-2
1.852083333E-2,2.935720235E-2
1.854166667E-2,2.970116213E-2
1.856250000E-2,2.972586453E-2
1.858333333E-2,2.984467894E-2
1.860416667E-2,2.989437990E-2
1.862500000E-2,3.045694903E-2
1.864583333E-2,3.124326840E-2
1.866666667E-2,3.129398823E-2
1.868750000E-2,3.122712299E-2
1.870833333E-2,3.106252104E-2
1.872916667E-2,3.065538779E-2
1.875000000E-2,3.057074361E-2
1.877083333E-2,3.091550618E-2
1.879166667E-2,3.144294024E-2
1.881250000E-2,3.175990283E-2
1.883333333E-2,3.197398409E-2
1.885416667E-2,3.214840963E-2
1.887500000E-2,3.225085512E-2
1.889583333E-2,3.232185915E-2
1.891666667E-2,3.224381432E-2
1.893750000E-2,3.260602802E-2
1.895833333E-2,3.344412893E-2
1.897916667E-2,3.399518132E-2
1.900000000E-2,3.424334526E-2
1.902083333E-2,3.448764980E-2
1.904166667E-2,3.485628590E-2
1.906250000E-2,3.521093354E-2
1.908333333E-2,3.518345580E-2
1.910416667E-2,3.486554697E-2
1.912500000E-2,3.463479877E-2
1.914583333E-2,3.438551351E-2
1.916666667E-2,3.388091549E-2
1.918750000E-2,3.358053043E-2
1.920833333E-2,3.376430646E-2
1.922916667E-2,3.386897594E-2
1.925000000E-2,3.389767185E-2
1.927083333E-2,3.393404186E-2
1.929166667E-2,3.371486813E-2
1.931250000E-2,3.335537016E-2
1.933333333E-2,3.286756575E-2
1.935416667E-2,3.250429407E-2
1.937500000E-2,3.243091330E-2
1.939583333E-2,3.256823123E-2
1.941666667E-2,3.275667503E-2
1.943750000E-2,3.256794810E-2
1.945833333E-2,3.237687796E-2
1.947916667E-2,3.260310739E-2
1.950000000E-2,3.309529647E-2
1.952083333E-2,3.364277259E-2
1.954166667E-2,3.391227126E-2
1.956250000E-2,3.406167403E-2
1.958333333E-2,3.415556252E-2
1.960416667E-2,3.401119262E-2
1.962500000E-2,3.378168121E-2
1.964583333E-2,3.370872885E-2
1.966666667E-2,3.380103409E-2
1.968750000E-2,3.363147378E-2
1.970833333E-2,3.329841048E-2
1.972916667E-2,3.316672891E-2
1.975000000E-2,3.328960761E-2
1.977083333E-2,3.335808963E-2
1.979166667E-2,3.308741376E-2
1.981250000E-2,3.304071724E-2
1.983333333E-2,3.291082010E-2
1.985416667E-2,3.231307492E-2
1.987500000E-2,3.186801076E-2
1.989583333E-2,3.151345626E-2
1.991666667E-2,3.117929958E-2
1.993750000E-2,3.099358641E-2
1.995833333E-2,3.095970117E-2
1.997916667E-2,3.115433827E-2
2.000000000E-2,3.133193403E-2
2.002083333E-2,3.115808219E-2
2.004166667E-2,3.078180924E-2
2.006250000E-2,3.065443970E-2
2.008333333E-2,3.086866625E-2
2.010416667E-2,3.130326420E-2
2.012500000E-2,3.145977110E-2
2.014583333E-2,3.115441836E-2
2.016666667E-2,3.086102568E-2
2.018750000E-2,3.067113459E-2
2.020833333E-2,3.058896959E-2
2.022916667E-2,3.061228991E-2
2.025000000E-2,3.084725700E-2
2.027083333E-2,3.146564588E-2
2.029166667E-2,3.205494583E-2
2.031250000E-2,3.209696710E-2
2.033333333E-2,3.180136904E-2
2.035416667E-2,3.166886047E-2
2.037500000E-2,3.177522495E-2
2.039583333E-2,3.217390180E-2
2.041666667E-2,3.232165053E-2
2.043750000E-2,3.180696443E-2
2.045833333E-2,3.140851855E-2
2.047916667E-2,3.124093451E-2
2.050000000E-2,3.120962903E-2
2.052083333E-2,3.147580102E-2
2.054166667E-2,3.141773865E-2
2.056250000E-2,3.101910092E-2
2.058333333E-2,3.069626167E-2
2.060416667E-2,3.038651682E-2
2.062500000E-2,3.030956164E-2
2.064583333E-2,3.036078252E-2
2.066666667E-2,3.025495261E-2
2.068750000E-2,3.034801967E-2
2.070833333E-2,3.045380861E-2
2.072916667E-2,3.028684109E-2
2.075000000E-2,3.009813279E-2
2.077083333E-2,2.999622002E-2
2.079166667E-2,3.024082072E-2
2.081250000E-2,3.039937839E-2
2.083333333E-2,3.005234525E-2
2.085416667E-2,2.979641967E-2
2.087500000E-2,2.972031012E-2
2.089583333E-2,2.916496061E-2
2.091666667E-2,2.818986215E-2
2.093750000E-2,2.754539251E-2
2.095833333E-2,2.682710066E-2
2.097916667E-2,2.591159567E-2
2.100000000E-2,2.530890703E-2
2.102083333E-2,2.452495694E-2
2.104166667E-2,2.349547110E-2
2.106250000E-2,2.259956114E-2
2.108333333E-2,2.176483348E-2
2.110416667E-2,2.110336721E-2
2.112500000E-2,2.074191906E-2
2.114583333E-2,2.011913061E-2
2.116666667E-2,1.960171014E-2
2.118750000E-2,1.949965209E-2
2.120833333E-2,1.902727410E-2
2.122916667E-2,1.884609647E-2
2.125000000E-2,1.881811768E-2
2.127083333E-2,1.819833741E-2
2.129166667E-2,1.788276434E-2
2.131250000E-2,1.759476960E-2
2.133333333E-2,1.665957458E-2
2.135416667E-2,1.591024548E-2
2.137500000E-2,1.528195944E-2
2.139583333E-2,1.416305825E-2
2.141666667E-2,1.313780248E-2
2.143750000E-2,1.224832330E-2
2.145833333E-2,1.146163605E-2
2.147916667E-2,1.077753492E-2
2.150000000E-2,9.842926636E-3
2.152083333E-2,9.134192020E-3
2.154166667E-2,8.335304447E-3
2.156250000E-2,7.243362255E-3
2.158333333E-2,6.563518196E-3
2.160416667E-2,5.965713877E-3
2.162500000E-2,5.026844796E-3
2.164583333E-2,4.475130700E-3
2.166666667E-2,4.611988552E-3
2.168750000E-2,4.590976983E-3
2.170833333E-2,4.484961741E-3
2.172916667E-2,4.723044112E-3
2.175000000E-2,4.924414679E-3
2.177083333E-2,4.884597845E-3
2.179166667E-2,4.560360685E-3
2.181250000E-2,4.262776114E-3
2.183333333E-2,4.211164545E-3
2.185416667E-2,3.967829049E-3
2.187500000E-2,3.524092725E-3
2.189583333E-2,3.347899532E-3
2.191666667E-2,3.278883640E-3
2.193750000E-2,3.073283006E-3
2.195833333E-2,2.805388533E-3
2.197916667E-2,1.850342029E-3
2.200000000E-2,4.280721769E-4
2.202083333E-2,-2.763956436E-4
2.204166667E-2,-5.529817427E-4
2.206250000E-2,-1.058163121E-3
2.208333333E-2,-1.637602691E-3
2.210416667E-2,-2.099954989E-3
2.212500000E-2,-2.137512201E-3
2.214583333E-2,-1.957714558E-3
2.216666667E-2,-2.098565921E-3
2.218750000E-2,-1.998430118E-3
2.220833333E-2,-1.669780817E-3
2.222916667E-2,-1.470807241E-3
2.225000000E-2,-9.801827837E-4
2.227083333E-2,-5.546164466E-4
2.229166667E-2,-2.317143953E-4
2.231250000E-2,-5.034089554E-6
2.233333333E-2,-4.042993532E-5
2.235416667E-2,-1.212166026E-4
2.237500000E-2,-4.920370411E-4
2.239583333E-2,-9.601009660E-4
2.241666667E-2,-1.580199110E-3
2.243750000E-2,-2.636042889E-3
2.245833333E-2,-3.634247463E-3
2.247916667E-2,-4.149520770E-3
2.250000000E-2,-4.674514290E-3
2.252083333E-2,-5.650634877E-3
2.254166667E-2,-6.101973355E-3
2.256250000E-2,-6.069772877E-3
2.258333333E-2,-6.508473307E-3
2.260416667E-2,-6.970386952E-3
2.262500000E-2,-7.378106005E-3
2.264583333E-2,-7.881726138E-3
2.266666667E-2,-8.287481032E-3
2.268750000E-2,-8.685603738E-3
2.270833333E-2,-8.666219190E-3
2.272916667E-2,-8.368447423E-3
2.275000000E-2,-8.302053437E-3
2.277083333E-2,-8.130425587E-3
2.279166667E-2,-7.710690610E-3
2.281250000E-2,-7.732098922E-3
2.283333333E-2,-8.319804445E-3
2.285416667E-2,-8.731037378E-3
2.287500000E-2,-9.448643774E-3
2.289583333E-2,-1.069088373E-2
2.291666667E-2,-1.168756746E-2
2.293750000E-2,-1.253346540E-2
2.295833333E-2,-1.320473850E-2
2.297916667E-2,-1.361712627E-2
2.300000000E-2,-1.408039592E-2
2.302083333E-2,-1.487701293E-2
2.304166667E-2,-1.575167850E-2
2.306250000E-2,-1.631121710E-2
2.308333333E-2,-1.698417962E-2
2.310416667E-2,-1.791191474E-2
2.312500000E-2,-1.845155843E-2
2.314583333E-2,-1.814495400E-2
2.316666667E-2,-1.775008626E-2
2.318750000E-2,-1.771727577E-2
2.320833333E-2,-1.764881052E-2
2.322916667E-2,-1.804950647E-2
2.325000000E-2,-1.866447553E-2
2.327083333E-2,-1.891323924E-2
2.329166667E-2,-1.925634593E-2
2.331250000E-2,-1.955319569E-2
2.333333333E-2,-2.003423497E-2
2.335416667E-2,-2.116541378E-2
2.337500000E-2,-2.204273269E-2
2.339583333E-2,-2.243873663E-2
2.341666667E-2,-2.291654609E-2
2.343750000E-2,-2.336846478E-2
2.345833333E-2,-2.395628206E-2
2.347916667E-2,-2.473241277E-2
2.350000000E-2,-2.542248741E-2
2.352083333E-2,-2.602550015E-2
2.354166667E-2,-2.653813362E-2
2.356250000E-2,-2.742550895E-2
2.358333333E-2,-2.869027480E-2
2.360416667E-2,-2.935985290E-2
2.362500000E-2,-2.953087911E-2
2.364583333E-2,-3.002465889E-2
2.366666667E-2,-3.076703474E-2
2.368750000E-2,-3.120420128E-2
2.370833333E-2,-3.124361858E-2
2.372916667E-2,-3.128257021E-2
2.375000000E-2,-3.165688738E-2
2.377083333E-2,-3.219978139E-2
2.379166667E-2,-3.241234273E-2
2.381250000E-2,-3.238720074E-2
2.383333333E-2,-3.223810345E-2
2.385416667E-2,-3.189377487E-2
2.387500000E-2,-3.155976906E-2
2.389583333E-2,-3.066740185E-2
2.391666667E-2,-2.919581905E-2
2.393750000E-2,-2.774753235E-2
2.395833333E-2,-2.616866305E-2
2.397916667E-2,-2.537057549E-2
2.400000000E-2,-2.518909052E-2
2.402083333E-2,-2.449132130E-2
2.404166667E-2,-2.426261827E-2
2.406250000E-2,-2.421521395E-2
2.408333333E-2,-2.412731200E-2
2.410416667E-2,-2.536376007E-2
2.412500000E-2,-2.688637376E-2
2.414583333E-2,-2.770071849E-2
2.416666667E-2,-2.858403884E-2
2.418750000E-2,-2.904867381E-2
2.420833333E-2,-2.925188839E-2
2.422916667E-2,-3.026301041E-2
2.425000000E-2,-3.095808253E-2
2.427083333E-2,-3.114274144E-2
2.429166667E-2,-3.119947761E-2
2.431250000E-2,-3.059876710E-2
2.433333333E-2,-3.028714657E-2
2.435416667E-2,-3.005987778E-2
2.437500000E-2,-2.928512357E-2
2.439583333E-2,-2.844043821E-2
2.441666667E-2,-2.717297710E-2
2.443750000E-2,-2.530451119E-2
2.445833333E-2,-2.377869561E-2
2.447916667E-2,-2.308246307E-2
2.450000000E-2,-2.257142588E-2
2.452083333E-2,-2.297881432E-2
2.454166667E-2,-2.432136796E-2
2.456250000E-2,-2.519521303E-2
2.458333333E-2,-2.624095231E-2
2.460416667E-2,-2.760029212E-2
2.462500000E-2,-2.896180004E-2
2.464583333E-2,-3.092567995E-2
2.466666667E-2,-3.284382820E-2
2.468750000E-2,-3.431885317E-2
2.470833333E-2,-3.608074039E-2
2.472916667E-2,-3.758675978E-2
2.475000000E-2,-3.832945228E-2
2.477083333E-2,-3.897621483E-2
2.479166667E-2,-3.930102289E-2
2.481250000E-2,-3.986560926E-2
2.483333333E-2,-4.068917781E-2
2.485416667E-2,-4.015178978E-2
2.487500000E-2,-3.904512897E-2
2.489583333E-2,-3.797887266E-2
2.491666667E-2,-3.671758249E-2
2.493750000E-2,-3.620626032E-2
2.495833333E-2,-3.577654809E-2
2.497916667E-2,-3.473663330E-2
2.500000000E-2,-3.385647386E-2
2.502083333E-2,-3.346130252E-2
2.504166667E-2,-3.396850452E-2
2.506250000E-2,-3.552328050E-2
2.508333333E-2,-3.696224466E-2
2.510416667E-2,-3.839248419E-2
2.512500000E-2,-4.058941826E-2
2.514583333E-2,-4.238009825E-2
2.516666667E-2,-4.393932223E-2
2.518750000E-2,-4.600595310E-2
2.520833333E-2,-4.794396460E-2
2.522916667E-2,-4.984600842E-2
2.525000000E-2,-5.129774287E-2
2.527083333E-2,-5.174319074E-2
2.529166667E-2,-5.138804764E-2
2.531250000E-2,-5.097446591E-2
2.533333333E-2,-5.102271587E-2
2.535416667E-2,-5.071609467E-2
2.537500000E-2,-4.969535023E-2
2.539583333E-2,-4.803673178E-2
2.541666667E-2,-4.615439847E-2
2.543750000E-2,-4.483938590E-2
2.545833333E-2,-4.372602329E-2
2.547916667E-2,-4.252241179E-2
2.550000000E-2,-4.155471548E-2
2.552083333E-2,-4.074418545E-2
2.554166667E-2,-4.059570655E-2
2.556250000E-2,-4.147253931E-2
2.558333333E-2,-4.252191260E-2
2.560416667E-2,-4.370060936E-2
2.562500000E-2,-4.524379969E-2
2.564583333E-2,-4.700024426E-2
2.566666667E-2,-4.911347479E-2
2.568750000E-2,-5.111695081E-2
2.570833333E-2,-5.223284662E-2
2.572916667E-2,-5.242431164E-2
2.575000000E-2,-5.249506608E-2
2.577083333E-2,-5.259328336E-2
2.579166667E-2,-5.262146518E-2
2.581250000E-2,-5.261895806E-2
2.583333333E-2,-5.169579387E-2
2.585416667E-2,-5.018320307E-2
2.587500000E-2,-4.881292582E-2
2.589583333E-2,-4.720157385E-2
2.591666667E-2,-4.560913146E-2
2.593750000E-2,-4.389764741E-2
2.595833333E-2,-4.181833193E-2
2.597916667E-2,-4.016282037E-2
2.600000000E-2,-3.877895325E-2
2.602083333E-2,-3.758093715E-2
2.604166667E-2,-3.717079014E-2
2.606250000E-2,-3.697815910E-2
2.608333333E-2,-3.680329025E-2
2.610416667E-2,-3.661006689E-2
2.612500000E-2,-3.632402048E-2
2.614583333E-2,-3.667551279E-2
2.616666667E-2,-3.741522133E-2
2.618750000E-2,-3.796126321E-2
2.620833333E-2,-3.838346899E-2
2.622916667E-2,-3.866624832E-2
2.625000000E-2,-3.827248141E-2
2.627083333E-2,-3.727924451E-2
2.629166667E-2,-3.634593263E-2
2.631250000E-2,-3.539681435E-2
2.633333333E-2,-3.449805826E-2
2.635416667E-2,-3.325680271E-2
2.637500000E-2,-3.151036426E-2
2.639583333E-2,-3.002206236E-2
2.641666667E-2,-2.871376649E-2
2.643750000E-2,-2.741952986E-2
2.645833333E-2,-2.624682151E-2
2.647916667E-2,-2.513290569E-2
2.650000000E-2,-2.428321168E-2
2.652083333E-2,-2.381908894E-2
2.654166667E-2,-2.313434333E-2
2.656250000E-2,-2.227971703E-2
2.658333333E-2,-2.188228071E-2
2.660416667E-2,-2.157689631E-2
2.662500000E-2,-2.146916464E-2
2.664583333E-2,-2.158498019E-2
2.666666667E-2,-2.149444073E-2
2.668750000E-2,-2.137948386E-2
2.670833333E-2,-2.147055045E-2
2.672916667E-2,-2.175052464E-2
2.675000000E-2,-2.198423073E-2
2.677083333E-2,-2.238347381E-2
2.679166667E-2,-2.243289165E-2
2.681250000E-2,-2.177624404E-2
2.683333333E-2,-2.125175297E-2
2.685416667E-2,-2.057626285E-2
2.687500000E-2,-2.000045031E-2
2.689583333E-2,-2.009647526E-2
2.691666667E-2,-2.025792748E-2
2.693750000E-2,-2.023050189E-2
2.695833333E-2,-2.002043650E-2
2.697916667E-2,-1.978989318E-2
2.700000000E-2,-1.990505494E-2
2.702083333E-2,-2.022742108E-2
2.704166667E-2,-2.012707479E-2
2.706250000E-2,-2.001156658E-2
2.708333333E-2,-2.009300701E-2
2.710416667E-2,-1.964358613E-2
2.712500000E-2,-1.925286278E-2
2.714583333E-2,-1.949183270E-2
2.716666667E-2,-2.003621310E-2
2.718750000E-2,-2.056897432E-2
2.720833333E-2,-2.112893388E-2
2.722916667E-2,-2.162605152E-2
2.725000000E-2,-2.179471031E-2
2.727083333E-2,-2.221210301E-2
2.729166667E-2,-2.287403680E-2
2.731250000E-2,-2.342540212E-2
2.733333333E-2,-2.390111797E-2
2.735416667E-2,-2.416935191E-2
2.737500000E-2,-2.445690706E-2
2.739583333E-2,-2.482239529E-2
2.741666667E-2,-2.525424212E-2
2.743750000E-2,-2.550442889E-2
2.745833333E-2,-2.588451654E-2
2.747916667E-2,-2.674044669E-2
2.750000000E-2,-2.723783627E-2
2.752083333E-2,-2.772357501E-2
2.754166667E-2,-2.829695866E-2
2.756250000E-2,-2.842712589E-2
2.758333333E-2,-2.846927010E-2
2.760416667E-2,-2.833138406E-2
2.762500000E-2,-2.819519304E-2
2.764583333E-2,-2.814748138E-2
2.766666667E-2,-2.786385641E-2
2.768750000E-2,-2.736625634E-2
2.770833333E-2,-2.679548040E-2
2.772916667E-2,-2.649624646E-2
2.775000000E-2,-2.652995661E-2
2.777083333E-2,-2.691173181E-2
2.779166667E-2,-2.757503465E-2
2.781250000E-2,-2.826275863E-2
2.783333333E-2,-2.886026539E-2
2.785416667E-2,-2.931387350E-2
2.787500000E-2,-2.972583473E-2
2.789583333E-2,-2.987843752E-2
2.791666667E-2,-2.959435433E-2
2.793750000E-2,-2.965424210E-2
2.795833333E-2,-3.015163727E-2
2.797916667E-2,-3.030970506E-2
2.800000000E-2,-3.046288528E-2
2.802083333E-2,-3.034444340E-2
2.804166667E-2,-2.985297330E-2
2.806250000E-2,-2.977001294E-2
2.808333333E-2,-2.963680401E-2
2.810416667E-2,-2.940715849E-2
2.812500000E-2,-2.895346470E-2
2.814583333E-2,-2.801647782E-2
2.816666667E-2,-2.701686323E-2
2.818750000E-2,-2.618301660E-2
2.820833333E-2,-2.575609088E-2
2.822916667E-2,-2.535057068E-2
2.825000000E-2,-2.469766513E-2
2.827083333E-2,-2.406207845E-2
2.829166667E-2,-2.392429858E-2
2.831250000E-2,-2.416957542E-2
2.833333333E-2,-2.459900454E-2
2.835416667E-2,-2.537730336E-2
2.837500000E-2,-2.583329752E-2
2.839583333E-2,-2.626781724E-2
2.841666667E-2,-2.684639394E-2
2.843750000E-2,-2.695331164E-2
2.845833333E-2,-2.698481455E-2
2.847916667E-2,-2.713228017E-2
2.850000000E-2,-2.730409428E-2
2.852083333E-2,-2.723525651E-2
2.854166667E-2,-2.664603293E-2
2.856250000E-2,-2.568609454E-2
2.858333333E-2,-2.483121864E-2
2.860416667E-2,-2.430385724E-2
2.862500000E-2,-2.386868373E-2
2.864583333E-2,-2.338473871E-2
2.866666667E-2,-2.222260833E-2
2.868750000E-2,-2.063350193E-2
2.870833333E-2,-1.955812611E-2
2.872916667E-2,-1.870092936E-2
2.875000000E-2,-1.811114512E-2
2.877083333E-2,-1.811572351E-2
2.879166667E-2,-1.822846383E-2
2.881250000E-2,-1.807671785E-2
2.883333333E-2,-1.775655150E-2
2.885416667E-2,-1.730342582E-2
2.887500000E-2,-1.683896966E-2
2.889583333E-2,-1.667596400E-2
2.891666667E-2,-1.647982374E-2
2.893750000E-2,-1.605501585E-2
2.895833333E-2,-1.556958258E-2
2.897916667E-2,-1.524643973E-2
2.900000000E-2,-1.541864965E-2
2.902083333E-2,-1.558207069E-2
2.904166667E-2,-1.532775536E-2
2.906250000E-2,-1.480710320E-2
2.908333333E-2,-1.450376678E-2
2.910416667E-2,-1.433018036E-2
2.912500000E-2,-1.394453831E-2
2.914583333E-2,-1.397423819E-2
2.916666667E-2,-1.392669044E-2
2.918750000E-2,-1.356848702E-2
2.920833333E-2,-1.338269375E-2
2.922916667E-2,-1.323238667E-2
2.925000000E-2,-1.327013597E-2
2.927083333E-2,-1.303621382E-2
2.929166667E-2,-1.266278327E-2
2.931250000E-2,-1.252681389E-2
2.933333333E-2,-1.253870502E-2
2.935416667E-2,-1.276480127E-2
2.937500000E-2,-1.296771597E-2
2.939583333E-2,-1.318500750E-2
2.941666667E-2,-1.334031485E-2
2.943750000E-2,-1.371997409E-2
2.945833333E-2,-1.437065005E-2
2.947916667E-2,-1.510847546E-2
2.950000000E-2,-1.570098847E-2
2.952083333E-2,-1.565970480E-2
2.954166667E-2,-1.569627225E-2
2.956250000E-2,-1.542400289E-2
2.958333333E-2,-1.463279035E-2
2.960416667E-2,-1.462523639E-2
2.962500000E-2,-1.506996155E-2
2.964583333E-2,-1.545868348E-2
2.966666667E-2,-1.580644213E-2
2.968750000E-2,-1.590795815E-2
2.970833333E-2,-1.588922366E-2
2.972916667E-2,-1.581358723E-2
2.975000000E-2,-1.574792340E-2
2.977083333E-2,-1.582975686E-2
2.979166667E-2,-1.580747031E-2
2.981250000E-2,-1.549605094E-2
2.983333333E-2,-1.554582454E-2
2.985416667E-2,-1.585801877E-2
2.987500000E-2,-1.549429446E-2
2.989583333E-2,-1.490797196E-2
2.991666667E-2,-1.456576027E-2
2.993750000E-2,-1.415623818E-2
2.995833333E-2,-1.377241220E-2
2.997916667E-2,-1.342231780E-2
3.000000000E-2,-1.318128686E-2
3.002083333E-2,-1.296701469E-2
3.004166667E-2,-1.272838935E-2
3.006250000E-2,-1.262394339E-2
3.008333333E-2,-1.241789665E-2
3.010416667E-2,-1.219309215E-2
3.012500000E-2,-1.196209155E-2
3.014583333E-2,-1.163228881E-2
3.016666667E-2,-1.136449538E-2
3.018750000E-2,-1.106365584E-2
3.020833333E-2,-1.071488112E-2
3.022916667E-2,-1.020898297E-2
3.025000000E-2,-9.135487489E-3
3.027083333E-2,-7.897960953E-3
3.029166667E-2,-7.165736519E-3
3.031250000E-2,-6.408041343E-3
3.033333333E-2,-5.658720154E-3
3.035416667E-2,-5.234638229E-3
3.037500000E-2,-4.310173914E-3
3.039583333E-2,-3.224445041E-3
3.041666667E-2,-2.581771230E-3
3.043750000E-2,-2.169139683E-3
3.045833333E-2,-2.251973609E-3
3.047916667E-2,-2.340379404E-3
3.050000000E-2,-1.900296775E-3
3.052083333E-2,-1.366460812E-3
3.054166667E-2,-1.021231059E-3
3.056250000E-2,-1.068450627E-3
3.058333333E-2,-1.259201556E-3
3.060416667E-2,-1.476690988E-3
3.062500000E-2,-1.916117035E-3
3.064583333E-2,-2.150001004E-3
3.066666667E-2,-2.035601763E-3
3.068750000E-2,-1.447129645E-3
3.070833333E-2,-6.313942722E-4
3.072916667E-2,-3.016870178E-4
3.075000000E-2,-5.800926010E-5
3.077083333E-2,4.246075405E-4
3.079166667E-2,6.738007069E-4
3.081250000E-2,7.738076965E-4
3.083333333E-2,1.164543792E-3
3.085416667E-2,1.377534820E-3
3.087500000E-2,1.205359120E-3
3.089583333E-2,1.250782050E-3
3.091666667E-2,1.367986901E-3
3.093750000E-2,1.314953086E-3
3.095833333E-2,1.322767697E-3
3.097916667E-2,1.392350416E-3
3.100000000E-2,1.223698258E-3
3.102083333E-2,8.278592140E-4
3.104166667E-2,2.042167762E-4
3.106250000E-2,-8.045114228E-4
3.108333333E-2,-1.780392369E-3
3.110416667E-2,-2.740732627E-3
3.112500000E-2,-3.870681627E-3
3.114583333E-2,-4.820447415E-3
3.116666667E-2,-5.203701090E-3
