"Time (s)","Peak-Frequency"
3.769739296E1,9.375000000E1
3.774005962E1,9.375000000E1
3.778272629E1,9.375000000E1
3.782539296E1,9.375000000E1
3.786805962E1,9.375000000E1
3.791072629E1,9.375000000E1
3.795339296E1,9.375000000E1
3.799605962E1,9.375000000E1
3.803872629E1,9.375000000E1
3.808139296E1,9.375000000E1
3.812405962E1,9.375000000E1
3.816672629E1,9.375000000E1
3.820939296E1,9.375000000E1
3.825205962E1,9.375000000E1
3.829472629E1,9.375000000E1
3.833739296E1,9.375000000E1
3.838005962E1,9.375000000E1
3.842272629E1,9.375000000E1
3.846539296E1,9.375000000E1
3.850805962E1,9.375000000E1
3.855072629E1,9.375000000E1
3.859339296E1,9.375000000E1
3.863605962E1,9.375000000E1
3.867872629E1,9.375000000E1
3.872139296E1,9.375000000E1
3.876405962E1,9.375000000E1
3.880672629E1,9.375000000E1
3.884939296E1,9.375000000E1
3.889205962E1,9.375000000E1
3.893472629E1,9.375000000E1
3.897739296E1,9.375000000E1
3.902005962E1,9.375000000E1
3.906272629E1,9.375000000E1
3.910539296E1,9.375000000E1
3.914805962E1,9.375000000E1
3.919072629E1,9.375000000E1
3.923339296E1,9.375000000E1
3.927605962E1,9.375000000E1
3.931872629E1,2.343750000E1
3.936139296E1,9.375000000E1
3.940405962E1,9.375000000E1
3.944672629E1,9.375000000E1
3.948939296E1,9.375000000E1
3.953205962E1,9.375000000E1
3.957472629E1,9.375000000E1
3.961739296E1,9.375000000E1
3.966005962E1,9.375000000E1
3.970272629E1,9.375000000E1
3.974539296E1,9.375000000E1
3.978805962E1,9.375000000E1
3.983072629E1,9.375000000E1
3.987339296E1,9.375000000E1
3.991605962E1,9.375000000E1
3.995872629E1,9.375000000E1
4.000139296E1,9.375000000E1
4.004405962E1,9.375000000E1
4.008672629E1,9.375000000E1
4.012939296E1,9.375000000E1
4.017205962E1,9.375000000E1
4.021472629E1,9.375000000E1
4.025739296E1,9.375000000E1
4.030005962E1,9.375000000E1
4.034272629E1,9.375000000E1
4.038539296E1,9.375000000E1
4.042805962E1,9.375000000E1
4.047072629E1,9.375000000E1
4.051339296E1,9.375000000E1
4.055605962E1,9.375000000E1
4.059872629E1,9.375000000E1
4.064139296E1,9.375000000E1
4.068405962E1,9.375000000E1
4.072672629E1,9.375000000E1
4.076939296E1,9.375000000E1
4.081205962E1,9.375000000E1
4.085472629E1,9.375000000E1
4.089739296E1,9.375000000E1
4.094005962E1,9.375000000E1
4.098272629E1,9.375000000E1
4.102539296E1,9.375000000E1
4.106805962E1,9.375000000E1
4.111072629E1,9.375000000E1
4.115339296E1,9.375000000E1
4.119605962E1,9.375000000E1
4.123872629E1,9.375000000E1
4.128139296E1,9.375000000E1
4.132405962E1,9.375000000E1
4.136672629E1,9.375000000E1
4.140939296E1,9.375000000E1
4.145205962E1,9.375000000E1
4.149472629E1,9.375000000E1
4.153739296E1,9.375000000E1
4.158005962E1,9.375000000E1
4.162272629E1,9.375000000E1
4.166539296E1,9.375000000E1
4.170805962E1,9.375000000E1
4.175072629E1,9.375000000E1
4.179339296E1,9.375000000E1
4.183605962E1,9.375000000E1
4.187872629E1,9.375000000E1
4.192139296E1,9.375000000E1
4.196405962E1,9.375000000E1
4.200672629E1,9.375000000E1
4.204939296E1,9.375000000E1
4.209205962E1,9.375000000E1
4.213472629E1,9.375000000E1
4.217739296E1,9.375000000E1
4.222005962E1,9.375000000E1
4.226272629E1,9.375000000E1
4.230539296E1,9.375000000E1
4.234805962E1,9.375000000E1
4.239072629E1,9.375000000E1
4.243339296E1,9.375000000E1
4.247605962E1,9.375000000E1
4.251872629E1,9.375000000E1
4.256139296E1,9.375000000E1
4.260405962E1,9.375000000E1
4.264672629E1,9.375000000E1
4.268939296E1,9.375000000E1
4.273205962E1,9.375000000E1
4.277472629E1,9.375000000E1
4.281739296E1,9.375000000E1
4.286005962E1,9.375000000E1
4.290272629E1,9.375000000E1
4.294539296E1,9.375000000E1
4.298805962E1,9.375000000E1
4.303072629E1,9.375000000E1
4.307339296E1,9.375000000E1
4.311605962E1,9.375000000E1
4.315872629E1,9.375000000E1
4.320139296E1,9.375000000E1
4.324405962E1,9.375000000E1
4.328672629E1,9.375000000E1
4.332939296E1,9.375000000E1
4.337205962E1,9.375000000E1
4.341472629E1,9.375000000E1
4.345739296E1,9.375000000E1
4.350005962E1,9.375000000E1
4.354272629E1,9.375000000E1
4.358539296E1,9.375000000E1
4.362805962E1,9.375000000E1
4.367072629E1,9.375000000E1
4.371339296E1,9.375000000E1
4.375605962E1,9.375000000E1
4.379872629E1,9.375000000E1
4.384139296E1,9.375000000E1
4.388405962E1,9.375000000E1
4.392672629E1,9.375000000E1
4.396939296E1,9.375000000E1
4.401205962E1,9.375000000E1
4.405472629E1,9.375000000E1
4.409739296E1,9.375000000E1
4.414005962E1,9.375000000E1
4.418272629E1,9.375000000E1
4.422539296E1,9.375000000E1
4.426805962E1,9.375000000E1
4.431072629E1,9.375000000E1
4.435339296E1,9.375000000E1
4.439605962E1,9.375000000E1
4.443872629E1,9.375000000E1
4.448139296E1,9.375000000E1
4.452405962E1,9.375000000E1
4.456672629E1,9.375000000E1
4.460939296E1,9.375000000E1
4.465205962E1,9.375000000E1
4.469472629E1,9.375000000E1
4.473739296E1,9.375000000E1
4.478005962E1,9.375000000E1
4.482272629E1,9.375000000E1
4.486539296E1,9.375000000E1
4.490805962E1,9.375000000E1
4.495072629E1,9.375000000E1
4.499339296E1,9.375000000E1
4.503605962E1,9.375000000E1
4.507872629E1,9.375000000E1
4.512139296E1,9.375000000E1
4.516405962E1,9.375000000E1
4.520672629E1,9.375000000E1
4.524939296E1,9.375000000E1
4.529205962E1,9.375000000E1
4.533472629E1,9.375000000E1
4.537739296E1,9.375000000E1
4.542005962E1,9.375000000E1
4.546272629E1,9.375000000E1
4.550539296E1,9.375000000E1
4.554805962E1,9.375000000E1
4.559072629E1,9.375000000E1
4.563339296E1,9.375000000E1
4.567605962E1,9.375000000E1
4.571872629E1,9.375000000E1
4.576139296E1,9.375000000E1
4.580405962E1,9.375000000E1
4.584672629E1,9.375000000E1
4.588939296E1,9.375000000E1
4.593205962E1,9.375000000E1
4.597472629E1,9.375000000E1
4.601739296E1,9.375000000E1
4.606005962E1,9.375000000E1
4.610272629E1,9.375000000E1
4.614539296E1,9.375000000E1
4.618805962E1,9.375000000E1
4.623072629E1,9.375000000E1
4.627339296E1,9.375000000E1
4.631605962E1,9.375000000E1
4.635872629E1,9.375000000E1
4.640139296E1,9.375000000E1
4.644405962E1,9.375000000E1
4.648672629E1,9.375000000E1
4.652939296E1,9.375000000E1
4.657205962E1,9.375000000E1
4.661472629E1,9.375000000E1
4.665739296E1,9.375000000E1
4.670005962E1,9.375000000E1
4.674272629E1,9.375000000E1
4.678539296E1,9.375000000E1
4.682805962E1,9.375000000E1
4.687072629E1,9.375000000E1
4.691339296E1,9.375000000E1
4.695605962E1,9.375000000E1
4.699872629E1,9.375000000E1
4.704139296E1,9.375000000E1
4.708405962E1,9.375000000E1
4.712672629E1,9.375000000E1
4.716939296E1,9.375000000E1
4.721205962E1,9.375000000E1
4.725472629E1,9.375000000E1
4.729739296E1,9.375000000E1
4.734005962E1,9.375000000E1
4.738272629E1,9.375000000E1
4.742539296E1,9.375000000E1
4.746805962E1,9.375000000E1
4.751072629E1,9.375000000E1
4.755339296E1,9.375000000E1
4.759605962E1,9.375000000E1
4.763872629E1,9.375000000E1
4.768139296E1,9.375000000E1
4.772405962E1,9.375000000E1
4.776672629E1,9.375000000E1
4.780939296E1,9.375000000E1
4.785205962E1,9.375000000E1
4.789472629E1,9.375000000E1
4.793739296E1,9.375000000E1
4.798005962E1,9.375000000E1
4.802272629E1,9.375000000E1
4.806539296E1,9.375000000E1
4.810805962E1,9.375000000E1
4.815072629E1,9.375000000E1
4.819339296E1,9.375000000E1
4.823605962E1,9.375000000E1
4.827872629E1,9.375000000E1
4.832139296E1,9.375000000E1
4.836405962E1,9.375000000E1
4.840672629E1,9.375000000E1
4.844939296E1,9.375000000E1
4.849205962E1,9.375000000E1
4.853472629E1,9.375000000E1
4.857739296E1,9.375000000E1
4.862005962E1,9.375000000E1
4.866272629E1,9.375000000E1
4.870539296E1,9.375000000E1
4.874805962E1,9.375000000E1
4.879072629E1,9.375000000E1
4.883339296E1,9.375000000E1
4.887605962E1,9.375000000E1
4.891872629E1,9.375000000E1
4.896139296E1,9.375000000E1
4.900405962E1,9.375000000E1
4.904672629E1,9.375000000E1
4.908939296E1,9.375000000E1
4.913205962E1,9.375000000E1
4.917472629E1,9.375000000E1
4.921739296E1,9.375000000E1
4.926005962E1,9.375000000E1
4.930272629E1,9.375000000E1
4.934539296E1,9.375000000E1
4.938805962E1,9.375000000E1
4.943072629E1,9.375000000E1
4.947339296E1,9.375000000E1
4.951605962E1,9.375000000E1
4.955872629E1,9.375000000E1
4.960139296E1,9.375000000E1
4.964405962E1,9.375000000E1
4.968672629E1,9.375000000E1
4.972939296E1,9.375000000E1
4.977205962E1,9.375000000E1
4.981472629E1,9.375000000E1
4.985739296E1,9.375000000E1
4.990005962E1,9.375000000E1
4.994272629E1,9.375000000E1
4.998539296E1,9.375000000E1
5.002805962E1,9.375000000E1
5.007072629E1,9.375000000E1
5.011339296E1,9.375000000E1
5.015605962E1,9.375000000E1
5.019872629E1,9.375000000E1
5.024139296E1,9.375000000E1
5.028405962E1,9.375000000E1
5.032672629E1,9.375000000E1
5.036939296E1,9.375000000E1
5.041205962E1,9.375000000E1
5.045472629E1,9.375000000E1
5.049739296E1,9.375000000E1
5.054005962E1,9.375000000E1
5.058272629E1,9.375000000E1
5.062539296E1,9.375000000E1
5.066805962E1,9.375000000E1
5.071072629E1,9.375000000E1
5.075339296E1,9.375000000E1
5.079605962E1,9.375000000E1
5.083872629E1,9.375000000E1
5.088139296E1,9.375000000E1
5.092405962E1,9.375000000E1
5.096672629E1,9.375000000E1
5.100939296E1,9.375000000E1
5.105205962E1,9.375000000E1
5.109472629E1,9.375000000E1
5.113739296E1,9.375000000E1
5.118005962E1,9.375000000E1
5.122272629E1,9.375000000E1
5.126539296E1,9.375000000E1
5.130805962E1,9.375000000E1
5.135072629E1,9.375000000E1
5.139339296E1,9.375000000E1
5.143605962E1,9.375000000E1
5.147872629E1,9.375000000E1
5.152139296E1,9.375000000E1
5.156405962E1,9.375000000E1
5.160672629E1,9.375000000E1
5.164939296E1,9.375000000E1
5.169205962E1,9.375000000E1
5.173472629E1,9.375000000E1
5.177739296E1,9.375000000E1
5.182005962E1,9.375000000E1
5.186272629E1,9.375000000E1
5.190539296E1,9.375000000E1
5.194805962E1,9.375000000E1
5.199072629E1,9.375000000E1
5.203339296E1,9.375000000E1
5.207605962E1,9.375000000E1
5.211872629E1,9.375000000E1
5.216139296E1,9.375000000E1
5.220405962E1,9.375000000E1
5.224672629E1,9.375000000E1
5.228939296E1,9.375000000E1
5.233205962E1,9.375000000E1
5.237472629E1,9.375000000E1
5.241739296E1,9.375000000E1
5.246005962E1,9.375000000E1
5.250272629E1,9.375000000E1
5.254539296E1,9.375000000E1
5.258805962E1,9.375000000E1
5.263072629E1,9.375000000E1
5.267339296E1,9.375000000E1
5.271605962E1,9.375000000E1
5.275872629E1,9.375000000E1
5.280139296E1,9.375000000E1
5.284405962E1,9.375000000E1
5.288672629E1,9.375000000E1
5.292939296E1,9.375000000E1
5.297205962E1,9.375000000E1
5.301472629E1,9.375000000E1
5.305739296E1,9.375000000E1
5.310005962E1,9.375000000E1
5.314272629E1,9.375000000E1
5.318539296E1,9.375000000E1
5.322805962E1,9.375000000E1
5.327072629E1,9.375000000E1
5.331339296E1,9.375000000E1
5.335605962E1,9.375000000E1
5.339872629E1,1.171875000E2
5.344139296E1,9.375000000E1
5.348405962E1,9.375000000E1
5.352672629E1,9.375000000E1
5.356939296E1,9.375000000E1
5.361205962E1,9.375000000E1
5.365472629E1,9.375000000E1
5.369739296E1,9.375000000E1
5.374005962E1,9.375000000E1
5.378272629E1,9.375000000E1
5.382539296E1,9.375000000E1
5.386805962E1,9.375000000E1
5.391072629E1,9.375000000E1
5.395339296E1,9.375000000E1
5.399605962E1,9.375000000E1
5.403872629E1,9.375000000E1
5.408139296E1,9.375000000E1
5.412405962E1,9.375000000E1
5.416672629E1,9.375000000E1
5.420939296E1,9.375000000E1
5.425205962E1,9.375000000E1
5.429472629E1,9.375000000E1
5.433739296E1,9.375000000E1
5.438005962E1,9.375000000E1
5.442272629E1,9.375000000E1
5.446539296E1,9.375000000E1
5.450805962E1,1.171875000E2
5.455072629E1,9.375000000E1
5.459339296E1,9.375000000E1
5.463605962E1,9.375000000E1
5.467872629E1,1.171875000E2
5.472139296E1,9.375000000E1
5.476405962E1,9.375000000E1
5.480672629E1,9.375000000E1
5.484939296E1,9.375000000E1
5.489205962E1,9.375000000E1
5.493472629E1,9.375000000E1
5.497739296E1,9.375000000E1
5.502005962E1,9.375000000E1
5.506272629E1,9.375000000E1
5.510539296E1,9.375000000E1
5.514805962E1,9.375000000E1
5.519072629E1,9.375000000E1
5.523339296E1,9.375000000E1
5.527605962E1,9.375000000E1
5.531872629E1,9.375000000E1
5.536139296E1,9.375000000E1
5.540405962E1,9.375000000E1
5.544672629E1,9.375000000E1
5.548939296E1,9.375000000E1
5.553205962E1,9.375000000E1
5.557472629E1,9.375000000E1
5.561739296E1,9.375000000E1
5.566005962E1,9.375000000E1
5.570272629E1,9.375000000E1
5.574539296E1,9.375000000E1
5.578805962E1,9.375000000E1
5.583072629E1,9.375000000E1
5.587339296E1,9.375000000E1
5.591605962E1,1.171875000E2
5.595872629E1,9.375000000E1
5.600139296E1,9.375000000E1
5.604405962E1,9.375000000E1
5.608672629E1,9.375000000E1
5.612939296E1,1.171875000E2
5.617205962E1,9.375000000E1
5.621472629E1,9.375000000E1
5.625739296E1,9.375000000E1
5.630005962E1,9.375000000E1
5.634272629E1,9.375000000E1
5.638539296E1,9.375000000E1
5.642805962E1,9.375000000E1
5.647072629E1,9.375000000E1
5.651339296E1,9.375000000E1
5.655605962E1,9.375000000E1
5.659872629E1,9.375000000E1
5.664139296E1,9.375000000E1
5.668405962E1,9.375000000E1
5.672672629E1,9.375000000E1
5.676939296E1,9.375000000E1
5.681205962E1,9.375000000E1
5.685472629E1,9.375000000E1
5.689739296E1,9.375000000E1
5.694005962E1,9.375000000E1
5.698272629E1,9.375000000E1
5.702539296E1,9.375000000E1
5.706805962E1,9.375000000E1
5.711072629E1,9.375000000E1
5.715339296E1,9.375000000E1
5.719605962E1,9.375000000E1
5.723872629E1,9.375000000E1
5.728139296E1,9.375000000E1
5.732405962E1,9.375000000E1
5.736672629E1,9.375000000E1
5.740939296E1,9.375000000E1
5.745205962E1,9.375000000E1
5.749472629E1,9.375000000E1
5.753739296E1,9.375000000E1
5.758005962E1,9.375000000E1
5.762272629E1,9.375000000E1
5.766539296E1,9.375000000E1
5.770805962E1,9.375000000E1
5.775072629E1,9.375000000E1
5.779339296E1,2.343750000E1
5.783605962E1,2.343750000E1
5.787872629E1,9.375000000E1
5.792139296E1,9.375000000E1
5.796405962E1,2.343750000E1
5.800672629E1,2.343750000E1
5.804939296E1,9.375000000E1
5.809205962E1,1.171875000E2
5.813472629E1,2.343750000E1
5.817739296E1,9.375000000E1
5.822005962E1,2.343750000E1
5.826272629E1,9.375000000E1
5.830539296E1,9.375000000E1
5.834805962E1,9.375000000E1
5.839072629E1,9.375000000E1
5.843339296E1,9.375000000E1
5.847605962E1,9.375000000E1
5.851872629E1,9.375000000E1
5.856139296E1,9.375000000E1
5.860405962E1,9.375000000E1
5.864672629E1,2.343750000E1
5.868939296E1,2.343750000E1
5.873205962E1,9.375000000E1
5.877472629E1,9.375000000E1
5.881739296E1,9.375000000E1
5.886005962E1,9.375000000E1
5.890272629E1,9.375000000E1
5.894539296E1,9.375000000E1
5.898805962E1,9.375000000E1
5.903072629E1,9.375000000E1
5.907339296E1,9.375000000E1
5.911605962E1,9.375000000E1
5.915872629E1,2.343750000E1
5.920139296E1,9.375000000E1
5.924405962E1,9.375000000E1
5.928672629E1,9.375000000E1
5.932939296E1,9.375000000E1
5.937205962E1,9.375000000E1
5.941472629E1,9.375000000E1
5.945739296E1,9.375000000E1
5.950005962E1,2.343750000E1
5.954272629E1,2.343750000E1
5.958539296E1,2.343750000E1
5.962805962E1,2.343750000E1
5.967072629E1,9.375000000E1
5.971339296E1,4.687500000E1
5.975605962E1,9.375000000E1
5.979872629E1,9.375000000E1
5.984139296E1,2.343750000E1
5.988405962E1,9.375000000E1
5.992672629E1,9.375000000E1
5.996939296E1,9.375000000E1
6.001205962E1,9.375000000E1
6.005472629E1,9.375000000E1
6.009739296E1,9.375000000E1
6.014005962E1,9.375000000E1
6.018272629E1,9.375000000E1
6.022539296E1,9.375000000E1
6.026805962E1,9.375000000E1
6.031072629E1,9.375000000E1
6.035339296E1,9.375000000E1
6.039605962E1,9.375000000E1
6.043872629E1,9.375000000E1
6.048139296E1,9.375000000E1
6.052405962E1,9.375000000E1
6.056672629E1,9.375000000E1
6.060939296E1,9.375000000E1
6.065205962E1,9.375000000E1
6.069472629E1,9.375000000E1
6.073739296E1,9.375000000E1
6.078005962E1,9.375000000E1
6.082272629E1,9.375000000E1
6.086539296E1,9.375000000E1
6.090805962E1,9.375000000E1
6.095072629E1,9.375000000E1
6.099339296E1,9.375000000E1
6.103605962E1,9.375000000E1
6.107872629E1,9.375000000E1
6.112139296E1,9.375000000E1
6.116405962E1,9.375000000E1
6.120672629E1,9.375000000E1
6.124939296E1,9.375000000E1
6.129205962E1,9.375000000E1
6.133472629E1,9.375000000E1
6.137739296E1,9.375000000E1
6.142005962E1,9.375000000E1
6.146272629E1,4.687500000E1
6.150539296E1,9.375000000E1
6.154805962E1,9.375000000E1
6.159072629E1,9.375000000E1
6.163339296E1,9.375000000E1
6.167605962E1,9.375000000E1
6.171872629E1,9.375000000E1
6.176139296E1,9.375000000E1
6.180405962E1,9.375000000E1
6.184672629E1,9.375000000E1
6.188939296E1,9.375000000E1
6.193205962E1,9.375000000E1
6.197472629E1,9.375000000E1
6.201739296E1,9.375000000E1
6.206005962E1,9.375000000E1
6.210272629E1,9.375000000E1
6.214539296E1,9.375000000E1
6.218805962E1,9.375000000E1
6.223072629E1,9.375000000E1
6.227339296E1,9.375000000E1
6.231605962E1,9.375000000E1
6.235872629E1,9.375000000E1
6.240139296E1,9.375000000E1
6.244405962E1,9.375000000E1
6.248672629E1,9.375000000E1
6.252939296E1,9.375000000E1
6.257205962E1,9.375000000E1
6.261472629E1,9.375000000E1
6.265739296E1,9.375000000E1
6.270005962E1,9.375000000E1
6.274272629E1,9.375000000E1
6.278539296E1,9.375000000E1
6.282805962E1,9.375000000E1
6.287072629E1,9.375000000E1
6.291339296E1,9.375000000E1
6.295605962E1,9.375000000E1
6.299872629E1,9.375000000E1
6.304139296E1,9.375000000E1
6.308405962E1,9.375000000E1
6.312672629E1,9.375000000E1
6.316939296E1,9.375000000E1
6.321205962E1,9.375000000E1
6.325472629E1,9.375000000E1
6.329739296E1,9.375000000E1
6.334005962E1,9.375000000E1
6.338272629E1,9.375000000E1
6.342539296E1,9.375000000E1
6.346805962E1,9.375000000E1
6.351072629E1,2.343750000E1
6.355339296E1,9.375000000E1
6.359605962E1,9.375000000E1
6.363872629E1,9.375000000E1
6.368139296E1,9.375000000E1
6.372405962E1,9.375000000E1
6.376672629E1,9.375000000E1
6.380939296E1,9.375000000E1
6.385205962E1,9.375000000E1
6.389472629E1,9.375000000E1
6.393739296E1,9.375000000E1
6.398005962E1,9.375000000E1
6.402272629E1,9.375000000E1
6.406539296E1,9.375000000E1
6.410805962E1,9.375000000E1
6.415072629E1,9.375000000E1
6.419339296E1,9.375000000E1
6.423605962E1,9.375000000E1
6.427872629E1,9.375000000E1
6.432139296E1,9.375000000E1
6.436405962E1,9.375000000E1
6.440672629E1,9.375000000E1
6.444939296E1,9.375000000E1
6.449205962E1,9.375000000E1
6.453472629E1,9.375000000E1
6.457739296E1,9.375000000E1
6.462005962E1,9.375000000E1
6.466272629E1,9.375000000E1
6.470539296E1,9.375000000E1
6.474805962E1,9.375000000E1
6.479072629E1,9.375000000E1
6.483339296E1,9.375000000E1
6.487605962E1,9.375000000E1
6.491872629E1,9.375000000E1
6.496139296E1,9.375000000E1
6.500405962E1,9.375000000E1
6.504672629E1,9.375000000E1
6.508939296E1,9.375000000E1
6.513205962E1,9.375000000E1
6.517472629E1,9.375000000E1
6.521739296E1,7.031250000E1
6.526005962E1,9.375000000E1
6.530272629E1,9.375000000E1
6.534539296E1,9.375000000E1
6.538805962E1,9.375000000E1
6.543072629E1,9.375000000E1
6.547339296E1,9.375000000E1
6.551605962E1,2.343750000E1
6.555872629E1,9.375000000E1
6.560139296E1,9.375000000E1
6.564405962E1,9.375000000E1
6.568672629E1,9.375000000E1
6.572939296E1,9.375000000E1
6.577205962E1,4.687500000E1
6.581472629E1,9.375000000E1
6.585739296E1,9.375000000E1
6.590005962E1,9.375000000E1
6.594272629E1,9.375000000E1
6.598539296E1,9.375000000E1
6.602805962E1,9.375000000E1
6.607072629E1,9.375000000E1
6.611339296E1,9.375000000E1
6.615605962E1,9.375000000E1
6.619872629E1,9.375000000E1
6.624139296E1,9.375000000E1
6.628405962E1,9.375000000E1
6.632672629E1,9.375000000E1
6.636939296E1,9.375000000E1
6.641205962E1,9.375000000E1
6.645472629E1,9.375000000E1
6.649739296E1,9.375000000E1
6.654005962E1,9.375000000E1
6.658272629E1,9.375000000E1
6.662539296E1,9.375000000E1
6.666805962E1,9.375000000E1
6.671072629E1,9.375000000E1
6.675339296E1,9.375000000E1
6.679605962E1,9.375000000E1
6.683872629E1,9.375000000E1
6.688139296E1,9.375000000E1
6.692405962E1,9.375000000E1
6.696672629E1,9.375000000E1
6.700939296E1,9.375000000E1
6.705205962E1,9.375000000E1
6.709472629E1,9.375000000E1
6.713739296E1,9.375000000E1
6.718005962E1,9.375000000E1
6.722272629E1,9.375000000E1
6.726539296E1,9.375000000E1
6.730805962E1,9.375000000E1
6.735072629E1,9.375000000E1
6.739339296E1,9.375000000E1
6.743605962E1,9.375000000E1
6.747872629E1,9.375000000E1
6.752139296E1,9.375000000E1
6.756405962E1,9.375000000E1
6.760672629E1,9.375000000E1
6.764939296E1,9.375000000E1
6.769205962E1,9.375000000E1
6.773472629E1,9.375000000E1
6.777739296E1,9.375000000E1
6.782005962E1,9.375000000E1
6.786272629E1,9.375000000E1
6.790539296E1,9.375000000E1
6.794805962E1,9.375000000E1
6.799072629E1,9.375000000E1
6.803339296E1,9.375000000E1
6.807605962E1,9.375000000E1
6.811872629E1,9.375000000E1
6.816139296E1,9.375000000E1
6.820405962E1,9.375000000E1
6.824672629E1,9.375000000E1
6.828939296E1,9.375000000E1
6.833205962E1,9.375000000E1
6.837472629E1,9.375000000E1
6.841739296E1,9.375000000E1
6.846005962E1,9.375000000E1
6.850272629E1,9.375000000E1
6.854539296E1,9.375000000E1
6.858805962E1,9.375000000E1
6.863072629E1,9.375000000E1
6.867339296E1,9.375000000E1
6.871605962E1,9.375000000E1
6.875872629E1,9.375000000E1
6.880139296E1,9.375000000E1
6.884405962E1,9.375000000E1
6.888672629E1,9.375000000E1
6.892939296E1,9.375000000E1
6.897205962E1,9.375000000E1
6.901472629E1,9.375000000E1
6.905739296E1,9.375000000E1
6.910005962E1,9.375000000E1
6.914272629E1,9.375000000E1
6.918539296E1,9.375000000E1
6.922805962E1,9.375000000E1
6.927072629E1,9.375000000E1
6.931339296E1,9.375000000E1
6.935605962E1,9.375000000E1
6.939872629E1,9.375000000E1
6.944139296E1,9.375000000E1
6.948405962E1,9.375000000E1
6.952672629E1,9.375000000E1
6.956939296E1,9.375000000E1
6.961205962E1,9.375000000E1
6.965472629E1,9.375000000E1
6.969739296E1,9.375000000E1
6.974005962E1,9.375000000E1
6.978272629E1,9.375000000E1
6.982539296E1,9.375000000E1
6.986805962E1,9.375000000E1
6.991072629E1,9.375000000E1
6.995339296E1,9.375000000E1
6.999605962E1,9.375000000E1
7.003872629E1,9.375000000E1
7.008139296E1,9.375000000E1
7.012405962E1,9.375000000E1
7.016672629E1,9.375000000E1
7.020939296E1,9.375000000E1
7.025205962E1,9.375000000E1
7.029472629E1,9.375000000E1
7.033739296E1,9.375000000E1
7.038005962E1,9.375000000E1
7.042272629E1,9.375000000E1
7.046539296E1,9.375000000E1
7.050805962E1,9.375000000E1
7.055072629E1,9.375000000E1
7.059339296E1,9.375000000E1
7.063605962E1,9.375000000E1
7.067872629E1,9.375000000E1
7.072139296E1,9.375000000E1
7.076405962E1,9.375000000E1
7.080672629E1,9.375000000E1
7.084939296E1,9.375000000E1
7.089205962E1,9.375000000E1
7.093472629E1,9.375000000E1
7.097739296E1,9.375000000E1
7.102005962E1,9.375000000E1
7.106272629E1,2.343750000E1
7.110539296E1,9.375000000E1
7.114805962E1,9.375000000E1
7.119072629E1,9.375000000E1
7.123339296E1,9.375000000E1
7.127605962E1,9.375000000E1
7.131872629E1,9.375000000E1
7.136139296E1,9.375000000E1
7.140405962E1,9.375000000E1
7.144672629E1,9.375000000E1
7.148939296E1,9.375000000E1
7.153205962E1,9.375000000E1
7.157472629E1,9.375000000E1
7.161739296E1,9.375000000E1
7.166005962E1,9.375000000E1
7.170272629E1,9.375000000E1
7.174539296E1,9.375000000E1
7.178805962E1,9.375000000E1
7.183072629E1,9.375000000E1
7.187339296E1,9.375000000E1
7.191605962E1,9.375000000E1
7.195872629E1,9.375000000E1
7.200139296E1,9.375000000E1
7.204405962E1,9.375000000E1
7.208672629E1,9.375000000E1
7.212939296E1,9.375000000E1
7.217205962E1,9.375000000E1
7.221472629E1,9.375000000E1
7.225739296E1,9.375000000E1
7.230005962E1,9.375000000E1
7.234272629E1,9.375000000E1
7.238539296E1,9.375000000E1
7.242805962E1,9.375000000E1
7.247072629E1,9.375000000E1
7.251339296E1,9.375000000E1
7.255605962E1,9.375000000E1
7.259872629E1,9.375000000E1
7.264139296E1,9.375000000E1
7.268405962E1,9.375000000E1
7.272672629E1,9.375000000E1
7.276939296E1,9.375000000E1
7.281205962E1,9.375000000E1
7.285472629E1,9.375000000E1
7.289739296E1,9.375000000E1
7.294005962E1,2.343750000E1
7.298272629E1,9.375000000E1
7.302539296E1,9.375000000E1
7.306805962E1,9.375000000E1
7.311072629E1,4.687500000E1
7.315339296E1,9.375000000E1
7.319605962E1,9.375000000E1
7.323872629E1,9.375000000E1
7.328139296E1,9.375000000E1
7.332405962E1,9.375000000E1
7.336672629E1,9.375000000E1
7.340939296E1,9.375000000E1
7.345205962E1,9.375000000E1
7.349472629E1,9.375000000E1
7.353739296E1,9.375000000E1
7.358005962E1,9.375000000E1
7.362272629E1,9.375000000E1
7.366539296E1,9.375000000E1
7.370805962E1,9.375000000E1
7.375072629E1,9.375000000E1
7.379339296E1,9.375000000E1
7.383605962E1,9.375000000E1
7.387872629E1,9.375000000E1
7.392139296E1,9.375000000E1
7.396405962E1,1.171875000E2
7.400672629E1,9.375000000E1
7.404939296E1,9.375000000E1
7.409205962E1,9.375000000E1
7.413472629E1,9.375000000E1
7.417739296E1,1.171875000E2
7.422005962E1,9.375000000E1
7.426272629E1,9.375000000E1
7.430539296E1,9.375000000E1
7.434805962E1,9.375000000E1
7.439072629E1,9.375000000E1
7.443339296E1,9.375000000E1
7.447605962E1,9.375000000E1
7.451872629E1,9.375000000E1
7.456139296E1,9.375000000E1
7.460405962E1,9.375000000E1
7.464672629E1,2.343750000E1
7.468939296E1,9.375000000E1
7.473205962E1,9.375000000E1
7.477472629E1,9.375000000E1
7.481739296E1,9.375000000E1
7.486005962E1,2.343750000E1
7.490272629E1,9.375000000E1
