"Time (s)","Recording (a.u.)"
3.145833333E-2,1.365057379E-2
3.147916667E-2,1.327271573E-2
3.150000000E-2,1.288290508E-2
3.152083333E-2,1.251958869E-2
3.154166667E-2,1.201068051E-2
3.156250000E-2,1.157875732E-2
3.158333333E-2,1.092641987E-2
3.160416667E-2,1.041567139E-2
3.162500000E-2,1.088299975E-2
3.164583333E-2,1.168856863E-2
3.166666667E-2,1.218206715E-2
3.168750000E-2,1.278311294E-2
3.170833333E-2,1.313864626E-2
3.172916667E-2,1.313013025E-2
3.175000000E-2,1.405966561E-2
3.177083333E-2,1.504751481E-2
3.179166667E-2,1.422611438E-2
3.181250000E-2,1.297773886E-2
3.183333333E-2,1.259488519E-2
3.185416667E-2,1.231366862E-2
3.187500000E-2,1.284018904E-2
3.189583333E-2,1.494921558E-2
3.191666667E-2,1.704210788E-2
3.193750000E-2,1.937905140E-2
3.195833333E-2,2.203828283E-2
3.197916667E-2,2.306277119E-2
3.200000000E-2,2.380893007E-2
3.202083333E-2,2.376742847E-2
3.204166667E-2,2.213526890E-2
3.206250000E-2,2.152313292E-2
3.208333333E-2,2.120959386E-2
3.210416667E-2,2.083139122E-2
3.212500000E-2,2.114320174E-2
3.214583333E-2,2.127542906E-2
3.216666667E-2,2.111941203E-2
3.218750000E-2,2.101293765E-2
3.220833333E-2,2.108097821E-2
3.222916667E-2,2.099790052E-2
3.225000000E-2,2.106494084E-2
3.227083333E-2,2.118388191E-2
3.229166667E-2,2.099829167E-2
3.231250000E-2,2.110466361E-2
3.233333333E-2,2.121368423E-2
3.235416667E-2,2.110260166E-2
3.237500000E-2,2.146080136E-2
3.239583333E-2,2.194296569E-2
3.241666667E-2,2.183983847E-2
3.243750000E-2,2.188321948E-2
3.245833333E-2,2.206885442E-2
3.247916667E-2,2.181570232E-2
3.250000000E-2,2.172387019E-2
3.252083333E-2,2.150421962E-2
3.254166667E-2,2.072755620E-2
3.256250000E-2,1.999512687E-2
3.258333333E-2,1.962789334E-2
3.260416667E-2,1.929564774E-2
3.262500000E-2,1.883757859E-2
3.264583333E-2,1.857505180E-2
3.266666667E-2,1.809770241E-2
3.268750000E-2,1.723996364E-2
3.270833333E-2,1.647632197E-2
3.272916667E-2,1.577506959E-2
3.275000000E-2,1.512465626E-2
3.277083333E-2,1.447915565E-2
3.279166667E-2,1.391165704E-2
3.281250000E-2,1.353856362E-2
3.283333333E-2,1.293910295E-2
3.285416667E-2,1.194897853E-2
3.287500000E-2,1.111062430E-2
3.289583333E-2,1.041671447E-2
3.291666667E-2,9.474791586E-3
3.293750000E-2,8.704440668E-3
3.295833333E-2,8.195019327E-3
3.297916667E-2,7.610929199E-3
3.300000000E-2,7.050612941E-3
3.302083333E-2,6.553771906E-3
3.304166667E-2,6.009089760E-3
3.306250000E-2,5.434645340E-3
3.308333333E-2,5.182947963E-3
3.310416667E-2,5.194833037E-3
3.312500000E-2,5.052383989E-3
3.314583333E-2,5.058219191E-3
3.316666667E-2,5.002251361E-3
3.318750000E-2,4.458286334E-3
3.320833333E-2,4.240385722E-3
3.322916667E-2,4.285062663E-3
3.325000000E-2,4.130856134E-3
3.327083333E-2,4.285886884E-3
3.329166667E-2,4.489962943E-3
3.331250000E-2,4.465611186E-3
3.333333333E-2,4.421120044E-3
3.335416667E-2,4.294955172E-3
3.337500000E-2,4.055391997E-3
3.339583333E-2,3.769404721E-3
3.341666667E-2,3.764719469E-3
3.343750000E-2,3.905779915E-3
3.345833333E-2,3.980827052E-3
3.347916667E-2,4.286217503E-3
3.350000000E-2,4.688560963E-3
3.352083333E-2,5.224699620E-3
3.354166667E-2,5.918761715E-3
3.356250000E-2,6.508330815E-3
3.358333333E-2,7.158141583E-3
3.360416667E-2,7.855976932E-3
3.362500000E-2,8.477715775E-3
3.364583333E-2,9.166775271E-3
3.366666667E-2,9.963670745E-3
3.368750000E-2,1.062575728E-2
3.370833333E-2,1.125453133E-2
3.372916667E-2,1.185900066E-2
3.375000000E-2,1.181744225E-2
3.377083333E-2,1.102107391E-2
3.379166667E-2,1.020132843E-2
3.381250000E-2,1.067637093E-2
3.383333333E-2,1.198866870E-2
3.385416667E-2,1.212253235E-2
3.387500000E-2,1.161969639E-2
3.389583333E-2,1.135694236E-2
3.391666667E-2,1.011243369E-2
3.393750000E-2,8.391198702E-3
3.395833333E-2,7.772169076E-3
3.397916667E-2,7.763878908E-3
3.400000000E-2,7.629196625E-3
3.402083333E-2,6.920081563E-3
3.404166667E-2,5.659566727E-3
3.406250000E-2,4.364458844E-3
3.408333333E-2,2.916967496E-3
3.410416667E-2,2.001113724E-3
3.412500000E-2,1.600816147E-3
3.414583333E-2,1.010218053E-3
3.416666667E-2,7.099723443E-4
3.418750000E-2,3.606062965E-4
3.420833333E-2,-1.810595859E-4
3.422916667E-2,-3.114908759E-4
3.425000000E-2,-4.457235627E-4
3.427083333E-2,-5.333109875E-4
3.429166667E-2,-4.398087913E-5
3.431250000E-2,4.016715102E-4
3.433333333E-2,7.421649061E-4
3.435416667E-2,1.531469752E-3
3.437500000E-2,2.263537608E-3
3.439583333E-2,2.896670019E-3
3.441666667E-2,3.880357835E-3
3.443750000E-2,4.906698130E-3
3.445833333E-2,5.751554854E-3
3.447916667E-2,6.716077216E-3
3.450000000E-2,7.746352814E-3
3.452083333E-2,8.545798250E-3
3.454166667E-2,9.397815913E-3
3.456250000E-2,1.025675330E-2
3.458333333E-2,1.084330399E-2
3.460416667E-2,1.124179363E-2
3.462500000E-2,1.143911481E-2
3.464583333E-2,1.148399245E-2
3.466666667E-2,1.141119376E-2
3.468750000E-2,1.140175480E-2
3.470833333E-2,1.139758900E-2
3.472916667E-2,1.122298464E-2
3.475000000E-2,1.105558313E-2
3.477083333E-2,1.072889939E-2
3.479166667E-2,1.028496493E-2
3.481250000E-2,9.770443663E-3
3.483333333E-2,9.231940843E-3
3.485416667E-2,9.088935331E-3
3.487500000E-2,8.933277801E-3
3.489583333E-2,8.655350655E-3
3.491666667E-2,8.361032233E-3
3.493750000E-2,7.534594741E-3
3.495833333E-2,6.682572886E-3
3.497916667E-2,6.125933491E-3
3.500000000E-2,5.627853796E-3
3.502083333E-2,5.541492254E-3
3.504166667E-2,5.693727173E-3
3.506250000E-2,5.761198699E-3
3.508333333E-2,5.928982981E-3
3.510416667E-2,6.317390129E-3
3.512500000E-2,6.936205551E-3
3.514583333E-2,7.565421984E-3
3.516666667E-2,7.788548246E-3
3.518750000E-2,7.809502538E-3
3.520833333E-2,7.821512409E-3
3.522916667E-2,7.789579220E-3
3.525000000E-2,8.411101997E-3
3.527083333E-2,9.057054296E-3
3.529166667E-2,8.814435452E-3
3.531250000E-2,8.575764485E-3
3.533333333E-2,8.381184191E-3
3.535416667E-2,8.068586700E-3
3.537500000E-2,7.910612971E-3
3.539583333E-2,7.810479496E-3
3.541666667E-2,7.940904237E-3
3.543750000E-2,7.731935941E-3
3.545833333E-2,6.939913146E-3
3.547916667E-2,6.262588780E-3
3.550000000E-2,5.575190298E-3
3.552083333E-2,4.816427827E-3
3.554166667E-2,4.489239771E-3
3.556250000E-2,4.312303849E-3
3.558333333E-2,4.047088325E-3
3.560416667E-2,4.033293575E-3
3.562500000E-2,4.135496914E-3
3.564583333E-2,4.192417488E-3
3.566666667E-2,4.131778143E-3
3.568750000E-2,4.010756966E-3
3.570833333E-2,4.184712656E-3
3.572916667E-2,4.536496010E-3
3.575000000E-2,4.884438589E-3
3.577083333E-2,5.280470476E-3
3.579166667E-2,5.367858335E-3
3.581250000E-2,4.932774231E-3
3.583333333E-2,4.246766679E-3
3.585416667E-2,3.534384072E-3
3.587500000E-2,2.937690821E-3
3.589583333E-2,2.304450842E-3
3.591666667E-2,1.729640528E-3
3.593750000E-2,1.341153868E-3
3.595833333E-2,6.403225125E-4
3.597916667E-2,-1.981997339E-4
3.600000000E-2,-9.911278030E-4
3.602083333E-2,-2.164826728E-3
3.604166667E-2,-3.493568860E-3
3.606250000E-2,-4.808723927E-3
3.608333333E-2,-6.523201242E-3
3.610416667E-2,-8.538015187E-3
3.612500000E-2,-1.036795415E-2
3.614583333E-2,-1.221407019E-2
3.616666667E-2,-1.427754015E-2
3.618750000E-2,-1.618766040E-2
3.620833333E-2,-1.768054627E-2
3.622916667E-2,-1.854663715E-2
3.625000000E-2,-1.864233799E-2
3.627083333E-2,-1.801622286E-2
3.629166667E-2,-1.686591282E-2
3.631250000E-2,-1.524272002E-2
3.633333333E-2,-1.321607456E-2
3.635416667E-2,-1.091830246E-2
3.637500000E-2,-8.067460731E-3
3.639583333E-2,-4.912641365E-3
3.641666667E-2,-1.946035074E-3
3.643750000E-2,9.088400984E-4
3.645833333E-2,3.408930264E-3
3.647916667E-2,5.372935906E-3
3.650000000E-2,7.125894539E-3
3.652083333E-2,8.701004088E-3
3.654166667E-2,1.011456363E-2
3.656250000E-2,1.152072288E-2
3.658333333E-2,1.247920096E-2
3.660416667E-2,1.275901683E-2
3.662500000E-2,1.268621162E-2
3.664583333E-2,1.219277270E-2
3.666666667E-2,1.141608600E-2
3.668750000E-2,1.071102172E-2
3.670833333E-2,9.878558107E-3
3.672916667E-2,8.853096515E-3
3.675000000E-2,7.668823469E-3
3.677083333E-2,6.304492708E-3
3.679166667E-2,4.876620136E-3
3.681250000E-2,3.408664605E-3
3.683333333E-2,2.071228810E-3
3.685416667E-2,9.298883379E-4
3.687500000E-2,-1.735634578E-5
3.689583333E-2,-8.028911543E-4
3.691666667E-2,-1.429127762E-3
3.693750000E-2,-1.715931925E-3
3.695833333E-2,-1.824531937E-3
3.697916667E-2,-1.695734914E-3
3.700000000E-2,-1.371823018E-3
3.702083333E-2,-9.771049954E-4
3.704166667E-2,-3.570399713E-4
3.706250000E-2,3.682491370E-4
3.708333333E-2,1.308035455E-3
3.710416667E-2,2.413240261E-3
3.712500000E-2,3.710151417E-3
3.714583333E-2,5.016160663E-3
3.716666667E-2,5.815537646E-3
3.718750000E-2,6.533841137E-3
3.720833333E-2,7.260112092E-3
3.722916667E-2,7.716309279E-3
3.725000000E-2,7.994759828E-3
3.727083333E-2,8.298644796E-3
3.729166667E-2,8.717207238E-3
3.731250000E-2,8.969418705E-3
3.733333333E-2,9.291346185E-3
3.735416667E-2,9.821222164E-3
3.737500000E-2,1.026147604E-2
3.739583333E-2,1.060216688E-2
3.741666667E-2,1.087874267E-2
3.743750000E-2,1.104417443E-2
3.745833333E-2,1.107249595E-2
3.747916667E-2,1.112601534E-2
3.750000000E-2,1.121914573E-2
3.752083333E-2,1.129319798E-2
3.754166667E-2,1.136825606E-2
3.756250000E-2,1.163917966E-2
3.758333333E-2,1.207274757E-2
3.760416667E-2,1.222217456E-2
3.762500000E-2,1.220999286E-2
3.764583333E-2,1.204781327E-2
3.766666667E-2,1.172346249E-2
3.768750000E-2,1.144252345E-2
3.770833333E-2,1.133557968E-2
3.772916667E-2,1.143464819E-2
3.775000000E-2,1.134160906E-2
3.777083333E-2,1.124218944E-2
3.779166667E-2,1.096288860E-2
3.781250000E-2,1.016984601E-2
3.783333333E-2,9.432086721E-3
3.785416667E-2,8.698033169E-3
3.787500000E-2,7.923114114E-3
3.789583333E-2,7.340450771E-3
3.791666667E-2,6.868253462E-3
3.793750000E-2,6.465045270E-3
3.795833333E-2,6.130727474E-3
3.797916667E-2,5.970248021E-3
3.800000000E-2,5.972114392E-3
3.802083333E-2,6.063441280E-3
3.804166667E-2,6.133150309E-3
3.806250000E-2,6.211195141E-3
3.808333333E-2,6.537287030E-3
3.810416667E-2,7.026166655E-3
3.812500000E-2,7.642414887E-3
3.814583333E-2,8.548572659E-3
3.816666667E-2,9.305167943E-3
3.818750000E-2,9.791863151E-3
3.820833333E-2,1.049924828E-2
3.822916667E-2,1.114041824E-2
3.825000000E-2,1.150080375E-2
3.827083333E-2,1.176192332E-2
3.829166667E-2,1.215336286E-2
3.831250000E-2,1.287573390E-2
3.833333333E-2,1.352887973E-2
3.835416667E-2,1.415505260E-2
3.837500000E-2,1.478512026E-2
3.839583333E-2,1.496430114E-2
3.841666667E-2,1.487248391E-2
3.843750000E-2,1.448259503E-2
3.845833333E-2,1.382436045E-2
3.847916667E-2,1.358270645E-2
3.850000000E-2,1.331597194E-2
3.852083333E-2,1.265032962E-2
3.854166667E-2,1.226793416E-2
3.856250000E-2,1.163090207E-2
3.858333333E-2,1.062053535E-2
3.860416667E-2,9.921867400E-3
3.862500000E-2,9.196193889E-3
3.864583333E-2,8.350575343E-3
3.866666667E-2,7.558768615E-3
3.868750000E-2,6.820286624E-3
3.870833333E-2,5.954154767E-3
3.872916667E-2,5.109009333E-3
3.875000000E-2,4.587399773E-3
3.877083333E-2,3.959269263E-3
3.879166667E-2,3.381116083E-3
3.881250000E-2,3.152376972E-3
3.883333333E-2,2.914737677E-3
3.885416667E-2,2.599281492E-3
3.887500000E-2,2.465143101E-3
3.889583333E-2,2.517237561E-3
3.891666667E-2,2.417230513E-3
3.893750000E-2,2.422129735E-3
3.895833333E-2,2.753777429E-3
3.897916667E-2,3.031013999E-3
3.900000000E-2,3.289579879E-3
3.902083333E-2,3.634898923E-3
3.904166667E-2,4.046008456E-3
3.906250000E-2,4.627891816E-3
3.908333333E-2,5.264854990E-3
3.910416667E-2,5.892569665E-3
3.912500000E-2,6.670576986E-3
3.914583333E-2,7.460102439E-3
3.916666667E-2,8.160994388E-3
3.918750000E-2,8.953105658E-3
3.920833333E-2,9.636562318E-3
3.922916667E-2,1.025273837E-2
3.925000000E-2,1.109801605E-2
3.927083333E-2,1.187706087E-2
3.929166667E-2,1.239195466E-2
3.931250000E-2,1.286455430E-2
3.933333333E-2,1.324228849E-2
3.935416667E-2,1.353139430E-2
3.937500000E-2,1.395977847E-2
3.939583333E-2,1.420883276E-2
3.941666667E-2,1.409308147E-2
3.943750000E-2,1.387515292E-2
3.945833333E-2,1.347523835E-2
3.947916667E-2,1.273323223E-2
3.950000000E-2,1.178804506E-2
3.952083333E-2,1.092316862E-2
3.954166667E-2,1.007495821E-2
3.956250000E-2,8.989563212E-3
3.958333333E-2,7.777104620E-3
3.960416667E-2,6.404485554E-3
3.962500000E-2,4.786144011E-3
3.964583333E-2,3.235723823E-3
3.966666667E-2,1.773637487E-3
3.968750000E-2,2.423527185E-4
3.970833333E-2,-1.327089500E-3
3.972916667E-2,-2.876243088E-3
3.975000000E-2,-4.307420924E-3
3.977083333E-2,-5.588893779E-3
3.979166667E-2,-6.610051729E-3
3.981250000E-2,-7.430379279E-3
3.983333333E-2,-8.052030578E-3
3.985416667E-2,-8.222491480E-3
3.987500000E-2,-8.090008050E-3
3.989583333E-2,-7.703546435E-3
3.991666667E-2,-7.096176501E-3
3.993750000E-2,-6.560402457E-3
3.995833333E-2,-6.234867964E-3
3.997916667E-2,-6.151909009E-3
4.000000000E-2,-6.106613204E-3
4.002083333E-2,-5.855382420E-3
4.004166667E-2,-5.379640963E-3
4.006250000E-2,-4.676086828E-3
4.008333333E-2,-3.615248948E-3
4.010416667E-2,-2.499123337E-3
4.012500000E-2,-1.546777785E-3
4.014583333E-2,-8.281457704E-4
4.016666667E-2,-3.054879780E-4
4.018750000E-2,4.921474028E-4
4.020833333E-2,1.266875304E-3
4.022916667E-2,2.119629178E-3
4.025000000E-2,3.249461763E-3
4.027083333E-2,4.145229701E-3
4.029166667E-2,4.886877723E-3
4.031250000E-2,5.595020950E-3
4.033333333E-2,6.290697958E-3
4.035416667E-2,6.737790536E-3
4.037500000E-2,7.117758505E-3
4.039583333E-2,7.686327677E-3
4.041666667E-2,8.040294051E-3
4.043750000E-2,8.294308558E-3
4.045833333E-2,8.453406394E-3
4.047916667E-2,8.497072384E-3
4.050000000E-2,8.504748344E-3
4.052083333E-2,8.419886231E-3
4.054166667E-2,8.252938278E-3
4.056250000E-2,7.923320867E-3
4.058333333E-2,7.614139467E-3
4.060416667E-2,7.322677411E-3
4.062500000E-2,6.994996686E-3
4.064583333E-2,6.720224395E-3
4.066666667E-2,6.408005953E-3
4.068750000E-2,6.002589129E-3
4.070833333E-2,5.626219325E-3
4.072916667E-2,5.223775283E-3
4.075000000E-2,4.660390317E-3
4.077083333E-2,4.203540739E-3
4.079166667E-2,3.742669476E-3
4.081250000E-2,3.162298352E-3
4.083333333E-2,2.664056839E-3
4.085416667E-2,2.145793987E-3
4.087500000E-2,1.597667462E-3
4.089583333E-2,1.030994928E-3
4.091666667E-2,4.427115491E-4
4.093750000E-2,3.851041547E-4
4.095833333E-2,1.189724542E-3
4.097916667E-2,1.631018706E-3
4.100000000E-2,1.476279809E-3
4.102083333E-2,2.234868938E-3
4.104166667E-2,3.234378295E-3
4.106250000E-2,3.450842109E-3
4.108333333E-2,4.099125974E-3
4.110416667E-2,5.132620223E-3
4.112500000E-2,5.565601867E-3
4.114583333E-2,6.408161484E-3
4.116666667E-2,7.901404053E-3
4.118750000E-2,8.786742575E-3
4.120833333E-2,9.482784197E-3
4.122916667E-2,1.063427515E-2
4.125000000E-2,1.128014177E-2
4.127083333E-2,1.123203337E-2
4.129166667E-2,1.133793592E-2
4.131250000E-2,1.124278270E-2
4.133333333E-2,1.063143276E-2
4.135416667E-2,1.018512063E-2
4.137500000E-2,9.648973122E-3
4.139583333E-2,8.632656187E-3
4.141666667E-2,7.686164230E-3
4.143750000E-2,6.891675293E-3
4.145833333E-2,6.101444829E-3
4.147916667E-2,5.491903517E-3
4.150000000E-2,4.796529654E-3
4.152083333E-2,3.970701247E-3
4.154166667E-2,3.241568338E-3
4.156250000E-2,2.597288229E-3
4.158333333E-2,2.146166051E-3
4.160416667E-2,1.756459591E-3
4.162500000E-2,1.468289644E-3
4.164583333E-2,1.338613918E-3
4.166666667E-2,1.260062680E-3
4.168750000E-2,1.443319721E-3
4.170833333E-2,1.866118400E-3
4.172916667E-2,2.419924363E-3
4.175000000E-2,3.018768504E-3
4.177083333E-2,3.639882896E-3
4.179166667E-2,4.196069203E-3
4.181250000E-2,4.560851026E-3
4.183333333E-2,5.075003020E-3
4.185416667E-2,5.674597807E-3
4.187500000E-2,6.234053522E-3
4.189583333E-2,6.991714239E-3
4.191666667E-2,7.829067297E-3
4.193750000E-2,8.590578102E-3
4.195833333E-2,9.380649775E-3
4.197916667E-2,1.017017104E-2
4.200000000E-2,1.076482795E-2
4.202083333E-2,1.145286299E-2
4.204166667E-2,1.215970330E-2
4.206250000E-2,1.255480200E-2
4.208333333E-2,1.285593677E-2
4.210416667E-2,1.297638379E-2
4.212500000E-2,1.293160021E-2
4.214583333E-2,1.295798086E-2
4.216666667E-2,1.309376396E-2
4.218750000E-2,1.329392567E-2
4.220833333E-2,1.351125166E-2
4.222916667E-2,1.376793999E-2
4.225000000E-2,1.385903917E-2
4.227083333E-2,1.377636380E-2
4.229166667E-2,1.368641481E-2
4.231250000E-2,1.349955238E-2
4.233333333E-2,1.329808310E-2
4.235416667E-2,1.313643716E-2
4.237500000E-2,1.287819538E-2
4.239583333E-2,1.260278746E-2
4.241666667E-2,1.228524931E-2
4.243750000E-2,1.195100322E-2
4.245833333E-2,1.171906572E-2
4.247916667E-2,1.146378554E-2
4.250000000E-2,1.120362803E-2
4.252083333E-2,1.097776368E-2
4.254166667E-2,1.080138329E-2
4.256250000E-2,1.060582697E-2
4.258333333E-2,1.031616982E-2
4.260416667E-2,1.008337736E-2
4.262500000E-2,9.853971191E-3
4.264583333E-2,9.600268677E-3
4.266666667E-2,""
