"Time (s)","Recording (a.u.)"
3.141666667E-2,-1.321917959E-2
3.143750000E-2,-1.420745440E-2
3.145833333E-2,-1.496608090E-2
3.147916667E-2,-1.505911443E-2
3.150000000E-2,-1.568118669E-2
3.152083333E-2,-1.643750444E-2
3.154166667E-2,-1.650824398E-2
3.156250000E-2,-1.669018343E-2
3.158333333E-2,-1.781638712E-2
3.160416667E-2,-1.843081787E-2
3.162500000E-2,-1.875802688E-2
3.164583333E-2,-1.920733601E-2
3.166666667E-2,-1.885735989E-2
3.168750000E-2,-1.851124130E-2
3.170833333E-2,-1.873116381E-2
3.172916667E-2,-1.862592250E-2
3.175000000E-2,-1.782211289E-2
3.177083333E-2,-1.731008291E-2
3.179166667E-2,-1.737733558E-2
3.181250000E-2,-1.759638265E-2
3.183333333E-2,-1.808190159E-2
3.185416667E-2,-1.833130606E-2
3.187500000E-2,-1.872538030E-2
3.189583333E-2,-1.974179409E-2
3.191666667E-2,-2.012759075E-2
3.193750000E-2,-2.017732151E-2
3.195833333E-2,-2.088677511E-2
3.197916667E-2,-2.145078592E-2
3.200000000E-2,-2.196077257E-2
3.202083333E-2,-2.282277495E-2
3.204166667E-2,-2.354688942E-2
3.206250000E-2,-2.432298474E-2
3.208333333E-2,-2.495291270E-2
3.210416667E-2,-2.494006604E-2
3.212500000E-2,-2.482300997E-2
3.214583333E-2,-2.459129132E-2
3.216666667E-2,-2.387368679E-2
3.218750000E-2,-2.346225083E-2
3.220833333E-2,-2.326557413E-2
3.222916667E-2,-2.309686318E-2
3.225000000E-2,-2.331641130E-2
3.227083333E-2,-2.324038930E-2
3.229166667E-2,-2.313565277E-2
3.231250000E-2,-2.342096716E-2
3.233333333E-2,-2.380275726E-2
3.235416667E-2,-2.409469336E-2
3.237500000E-2,-2.368079126E-2
3.239583333E-2,-2.341470122E-2
3.241666667E-2,-2.367430553E-2
3.243750000E-2,-2.345072664E-2
3.245833333E-2,-2.331835777E-2
3.247916667E-2,-2.304680087E-2
3.250000000E-2,-2.228735387E-2
3.252083333E-2,-2.205136046E-2
3.254166667E-2,-2.225834504E-2
3.256250000E-2,-2.232173085E-2
3.258333333E-2,-2.167847380E-2
3.260416667E-2,-2.109642513E-2
3.262500000E-2,-2.123318985E-2
3.264583333E-2,-2.037889510E-2
3.266666667E-2,-1.916582510E-2
3.268750000E-2,-1.873367839E-2
3.270833333E-2,-1.773986593E-2
3.272916667E-2,-1.733101346E-2
3.275000000E-2,-1.775511168E-2
3.277083333E-2,-1.730713807E-2
3.279166667E-2,-1.709174551E-2
3.281250000E-2,-1.680885069E-2
3.283333333E-2,-1.577106863E-2
3.285416667E-2,-1.465680823E-2
3.287500000E-2,-1.341546141E-2
3.289583333E-2,-1.248844806E-2
3.291666667E-2,-1.104201935E-2
3.293750000E-2,-9.367236868E-3
3.295833333E-2,-8.105017245E-3
3.297916667E-2,-6.264767610E-3
3.300000000E-2,-5.020480603E-3
3.302083333E-2,-4.115495831E-3
3.304166667E-2,-2.751954133E-3
3.306250000E-2,-1.653699088E-3
3.308333333E-2,-4.471331777E-4
3.310416667E-2,3.414153762E-4
3.312500000E-2,8.457051590E-4
3.314583333E-2,1.665511401E-3
3.316666667E-2,2.517877147E-3
3.318750000E-2,3.444958478E-3
3.320833333E-2,4.067632835E-3
3.322916667E-2,4.425118212E-3
3.325000000E-2,4.621098749E-3
3.327083333E-2,4.669113550E-3
3.329166667E-2,4.721648991E-3
3.331250000E-2,4.947155714E-3
3.333333333E-2,5.426803604E-3
3.335416667E-2,5.831231829E-3
3.337500000E-2,6.492923945E-3
3.339583333E-2,7.008682936E-3
3.341666667E-2,6.938636303E-3
3.343750000E-2,6.382197142E-3
3.345833333E-2,5.260750186E-3
3.347916667E-2,4.253480118E-3
3.350000000E-2,3.262561280E-3
3.352083333E-2,2.267906209E-3
3.354166667E-2,1.156966202E-3
3.356250000E-2,-4.119051737E-4
3.358333333E-2,-1.714801532E-3
3.360416667E-2,-3.060442861E-3
3.362500000E-2,-4.588020965E-3
3.364583333E-2,-5.692413077E-3
3.366666667E-2,-6.652551703E-3
3.368750000E-2,-7.592808455E-3
3.370833333E-2,-8.711036295E-3
3.372916667E-2,-9.368218482E-3
3.375000000E-2,-9.326823056E-3
3.377083333E-2,-9.738293476E-3
3.379166667E-2,-1.011139713E-2
3.381250000E-2,-1.042925939E-2
3.383333333E-2,-1.070767269E-2
3.385416667E-2,-1.064141095E-2
3.387500000E-2,-1.127221063E-2
3.389583333E-2,-1.176259480E-2
3.391666667E-2,-1.189626008E-2
3.393750000E-2,-1.223209128E-2
3.395833333E-2,-1.222368330E-2
3.397916667E-2,-1.251675561E-2
3.400000000E-2,-1.298837550E-2
3.402083333E-2,-1.297921874E-2
3.404166667E-2,-1.275430154E-2
3.406250000E-2,-1.284909807E-2
3.408333333E-2,-1.313652471E-2
3.410416667E-2,-1.341794897E-2
3.412500000E-2,-1.391918026E-2
3.414583333E-2,-1.427883469E-2
3.416666667E-2,-1.474884804E-2
3.418750000E-2,-1.506400108E-2
3.420833333E-2,-1.509646140E-2
3.422916667E-2,-1.560055930E-2
3.425000000E-2,-1.591398567E-2
3.427083333E-2,-1.581474580E-2
3.429166667E-2,-1.550798025E-2
3.431250000E-2,-1.514595188E-2
3.433333333E-2,-1.537354290E-2
3.435416667E-2,-1.587952673E-2
3.437500000E-2,-1.621172950E-2
3.439583333E-2,-1.658606343E-2
3.441666667E-2,-1.705878228E-2
3.443750000E-2,-1.687332988E-2
3.445833333E-2,-1.644100435E-2
3.447916667E-2,-1.610082760E-2
3.450000000E-2,-1.503155753E-2
3.452083333E-2,-1.383713353E-2
3.454166667E-2,-1.232461631E-2
3.456250000E-2,-1.105872169E-2
3.458333333E-2,-1.001663506E-2
3.460416667E-2,-8.148505352E-3
3.462500000E-2,-6.913296878E-3
3.464583333E-2,-5.358020775E-3
3.466666667E-2,-3.675371408E-3
3.468750000E-2,-2.681940794E-3
3.470833333E-2,-1.016106806E-3
3.472916667E-2,4.731931840E-4
3.475000000E-2,2.194202272E-3
3.477083333E-2,3.885500366E-3
3.479166667E-2,5.265900865E-3
3.481250000E-2,7.196180057E-3
3.483333333E-2,8.691811934E-3
3.485416667E-2,9.696689434E-3
3.487500000E-2,9.949002415E-3
3.489583333E-2,9.820743464E-3
3.491666667E-2,1.007958315E-2
3.493750000E-2,1.015687268E-2
3.495833333E-2,1.022845879E-2
3.497916667E-2,1.048489287E-2
3.500000000E-2,1.081364974E-2
3.502083333E-2,1.102773100E-2
3.504166667E-2,1.196912304E-2
3.506250000E-2,1.344376709E-2
3.508333333E-2,1.374526508E-2
3.510416667E-2,1.394314505E-2
3.512500000E-2,1.466613077E-2
3.514583333E-2,1.492716745E-2
3.516666667E-2,1.530607976E-2
3.518750000E-2,1.592534222E-2
3.520833333E-2,1.632639207E-2
3.522916667E-2,1.708463952E-2
3.525000000E-2,1.814294979E-2
3.527083333E-2,1.924465224E-2
3.529166667E-2,2.034191974E-2
3.531250000E-2,2.106950805E-2
3.533333333E-2,2.191179991E-2
3.535416667E-2,2.273471653E-2
3.537500000E-2,2.295335010E-2
3.539583333E-2,2.315600775E-2
3.541666667E-2,2.394965291E-2
3.543750000E-2,2.479391731E-2
3.545833333E-2,2.488808334E-2
3.547916667E-2,2.500996366E-2
3.550000000E-2,2.563652210E-2
3.552083333E-2,2.616613358E-2
3.554166667E-2,2.683330700E-2
3.556250000E-2,2.762497216E-2
3.558333333E-2,2.801356465E-2
3.560416667E-2,2.806903794E-2
3.562500000E-2,2.820524760E-2
3.564583333E-2,2.824407443E-2
3.566666667E-2,2.805941924E-2
3.568750000E-2,2.836981975E-2
3.570833333E-2,2.888553962E-2
3.572916667E-2,2.940318361E-2
3.575000000E-2,2.984569594E-2
3.577083333E-2,2.912600338E-2
3.579166667E-2,2.879581228E-2
3.581250000E-2,2.942296863E-2
3.583333333E-2,2.920135111E-2
3.585416667E-2,2.931073308E-2
3.587500000E-2,2.998428047E-2
3.589583333E-2,2.995039895E-2
3.591666667E-2,2.961857244E-2
3.593750000E-2,2.939508297E-2
3.595833333E-2,2.936942317E-2
3.597916667E-2,2.916330099E-2
3.600000000E-2,2.853726223E-2
3.602083333E-2,2.817380987E-2
3.604166667E-2,2.775099501E-2
3.606250000E-2,2.630816028E-2
3.608333333E-2,2.520732954E-2
3.610416667E-2,2.496473491E-2
3.612500000E-2,2.427447587E-2
3.614583333E-2,2.336431667E-2
3.616666667E-2,2.243338339E-2
3.618750000E-2,2.174780518E-2
3.620833333E-2,2.127993666E-2
3.622916667E-2,2.066504210E-2
3.625000000E-2,2.041806653E-2
3.627083333E-2,2.055963688E-2
3.629166667E-2,2.110092342E-2
3.631250000E-2,2.198033407E-2
3.633333333E-2,2.283145487E-2
3.635416667E-2,2.367592975E-2
3.637500000E-2,2.473787405E-2
3.639583333E-2,2.542060986E-2
3.641666667E-2,2.530672960E-2
3.643750000E-2,2.500514500E-2
3.645833333E-2,2.439714409E-2
3.647916667E-2,2.382496744E-2
3.650000000E-2,2.357038483E-2
3.652083333E-2,2.304257080E-2
3.654166667E-2,2.224694379E-2
3.656250000E-2,2.112684026E-2
3.658333333E-2,2.006318420E-2
3.660416667E-2,1.914799027E-2
3.662500000E-2,1.804072224E-2
3.664583333E-2,1.711259224E-2
3.666666667E-2,1.607727259E-2
3.668750000E-2,1.491445862E-2
3.670833333E-2,1.409960724E-2
3.672916667E-2,1.375534292E-2
3.675000000E-2,1.371368393E-2
3.677083333E-2,1.316145528E-2
3.679166667E-2,1.251387317E-2
3.681250000E-2,1.233620942E-2
3.683333333E-2,1.216256339E-2
3.685416667E-2,1.137667708E-2
3.687500000E-2,1.018705778E-2
3.689583333E-2,9.577406570E-3
3.691666667E-2,9.059404954E-3
3.693750000E-2,8.534877561E-3
3.695833333E-2,8.111534640E-3
3.697916667E-2,7.822824642E-3
3.700000000E-2,7.725529373E-3
3.702083333E-2,7.715526968E-3
3.704166667E-2,7.860038429E-3
3.706250000E-2,7.013057359E-3
3.708333333E-2,6.203800440E-3
3.710416667E-2,5.786853842E-3
3.712500000E-2,5.240115803E-3
3.714583333E-2,5.217801780E-3
3.716666667E-2,4.667561036E-3
3.718750000E-2,4.250995815E-3
3.720833333E-2,3.967513796E-3
3.722916667E-2,3.147322685E-3
3.725000000E-2,2.839853987E-3
3.727083333E-2,2.439377597E-3
3.729166667E-2,2.072064439E-3
3.731250000E-2,2.349284245E-3
3.733333333E-2,2.073117066E-3
3.735416667E-2,1.617558533E-3
3.737500000E-2,1.834014431E-3
3.739583333E-2,1.573782880E-3
3.741666667E-2,1.061621122E-3
3.743750000E-2,8.124314481E-4
3.745833333E-2,7.863807259E-4
3.747916667E-2,1.673162798E-3
3.750000000E-2,2.339845523E-3
3.752083333E-2,2.245450392E-3
3.754166667E-2,2.119692974E-3
3.756250000E-2,1.719150692E-3
3.758333333E-2,1.084767049E-3
3.760416667E-2,5.961694987E-4
3.762500000E-2,3.300262324E-4
3.764583333E-2,-4.846711818E-5
3.766666667E-2,-3.251688031E-4
3.768750000E-2,-3.543333150E-4
3.770833333E-2,-3.463579924E-4
3.772916667E-2,-5.108413752E-4
3.775000000E-2,-9.914604016E-4
3.777083333E-2,-8.191805100E-4
3.779166667E-2,-3.695478663E-4
3.781250000E-2,-5.747285904E-4
3.783333333E-2,-6.580629852E-4
3.785416667E-2,-7.196220686E-4
3.787500000E-2,-8.826505509E-4
3.789583333E-2,-3.983646166E-4
3.791666667E-2,2.574944810E-4
3.793750000E-2,1.232890296E-3
3.795833333E-2,2.644629218E-3
3.797916667E-2,3.295225091E-3
3.800000000E-2,3.800469916E-3
3.802083333E-2,4.208707251E-3
3.804166667E-2,4.216557369E-3
3.806250000E-2,4.580827896E-3
3.808333333E-2,4.705277272E-3
3.810416667E-2,4.957359750E-3
3.812500000E-2,5.799536593E-3
3.814583333E-2,6.472101901E-3
3.816666667E-2,6.854004227E-3
3.818750000E-2,6.950520910E-3
3.820833333E-2,6.754589267E-3
3.822916667E-2,6.478358991E-3
3.825000000E-2,6.183119491E-3
3.827083333E-2,6.013065577E-3
3.829166667E-2,6.006099284E-3
3.831250000E-2,6.076078862E-3
3.833333333E-2,6.831022911E-3
3.835416667E-2,7.697955705E-3
3.837500000E-2,8.228303865E-3
3.839583333E-2,8.813566528E-3
3.841666667E-2,8.516248316E-3
3.843750000E-2,8.347337134E-3
3.845833333E-2,8.207181469E-3
3.847916667E-2,7.260925137E-3
3.850000000E-2,7.132310420E-3
3.852083333E-2,6.732937414E-3
3.854166667E-2,6.025014911E-3
3.856250000E-2,5.771837663E-3
3.858333333E-2,5.195205100E-3
3.860416667E-2,4.868971184E-3
3.862500000E-2,5.085914396E-3
3.864583333E-2,6.044156849E-3
3.866666667E-2,6.522367708E-3
3.868750000E-2,6.689856760E-3
3.870833333E-2,7.329145912E-3
3.872916667E-2,7.282608654E-3
3.875000000E-2,7.318342105E-3
3.877083333E-2,7.194147911E-3
3.879166667E-2,6.874770857E-3
3.881250000E-2,7.163612172E-3
3.883333333E-2,7.110559847E-3
3.885416667E-2,6.993577816E-3
3.887500000E-2,7.214687765E-3
3.889583333E-2,7.314506918E-3
3.891666667E-2,7.297993172E-3
3.893750000E-2,7.172610611E-3
3.895833333E-2,7.069652900E-3
3.897916667E-2,7.318278775E-3
3.900000000E-2,7.120015565E-3
3.902083333E-2,6.544280797E-3
3.904166667E-2,6.583360024E-3
3.906250000E-2,6.140086334E-3
3.908333333E-2,5.512745120E-3
3.910416667E-2,5.129758734E-3
3.912500000E-2,4.727738909E-3
3.914583333E-2,4.866557661E-3
3.916666667E-2,4.676743876E-3
3.918750000E-2,4.531282000E-3
3.920833333E-2,4.229697865E-3
3.922916667E-2,3.783294931E-3
3.925000000E-2,3.783628345E-3
3.927083333E-2,3.051059553E-3
3.929166667E-2,2.332019387E-3
3.931250000E-2,1.590318629E-3
3.933333333E-2,3.986541124E-4
3.935416667E-2,-2.983809682E-4
3.937500000E-2,-6.692431634E-4
3.939583333E-2,-1.275663381E-3
3.941666667E-2,-1.927249599E-3
3.943750000E-2,-2.318329643E-3
3.945833333E-2,-3.117265180E-3
3.947916667E-2,-3.961985465E-3
3.950000000E-2,-4.251964390E-3
3.952083333E-2,-4.424190614E-3
3.954166667E-2,-4.310452379E-3
3.956250000E-2,-3.613555105E-3
3.958333333E-2,-3.036356531E-3
3.960416667E-2,-3.083078889E-3
3.962500000E-2,-3.193086945E-3
3.964583333E-2,-3.386067692E-3
3.966666667E-2,-3.329830710E-3
3.968750000E-2,-3.138612490E-3
3.970833333E-2,-3.144302173E-3
3.972916667E-2,-2.503396245E-3
3.975000000E-2,-2.581148641E-3
3.977083333E-2,-3.319645301E-3
3.979166667E-2,-3.544183215E-3
3.981250000E-2,-4.220752046E-3
3.983333333E-2,-4.956500605E-3
3.985416667E-2,-5.566344596E-3
3.987500000E-2,-6.219701841E-3
3.989583333E-2,-7.007871289E-3
3.991666667E-2,-7.419524714E-3
3.993750000E-2,-7.099061739E-3
3.995833333E-2,-7.207673974E-3
3.997916667E-2,-7.020765450E-3
4.000000000E-2,-6.475459784E-3
4.002083333E-2,-6.674139295E-3
4.004166667E-2,-6.843809970E-3
4.006250000E-2,-6.769914180E-3
4.008333333E-2,-6.870517507E-3
4.010416667E-2,-6.960179657E-3
4.012500000E-2,-6.908843294E-3
4.014583333E-2,-6.699486170E-3
4.016666667E-2,-6.782097742E-3
4.018750000E-2,-7.103441283E-3
4.020833333E-2,-7.437501103E-3
4.022916667E-2,-7.644613273E-3
4.025000000E-2,-6.970781833E-3
4.027083333E-2,-6.237248890E-3
4.029166667E-2,-6.018646527E-3
4.031250000E-2,-5.611806177E-3
4.033333333E-2,-5.071166437E-3
4.035416667E-2,-4.669751506E-3
4.037500000E-2,-4.146843217E-3
4.039583333E-2,-3.606225131E-3
4.041666667E-2,-3.825660795E-3
4.043750000E-2,-3.786457703E-3
4.045833333E-2,-3.277558368E-3
4.047916667E-2,-3.498160280E-3
4.050000000E-2,-3.992700949E-3
4.052083333E-2,-4.349076189E-3
4.054166667E-2,-4.697595257E-3
4.056250000E-2,-4.952560179E-3
4.058333333E-2,-4.979696125E-3
4.060416667E-2,-5.016713403E-3
4.062500000E-2,-5.117810797E-3
4.064583333E-2,-5.404595286E-3
4.066666667E-2,-6.186002865E-3
4.068750000E-2,-6.800282747E-3
4.070833333E-2,-6.636936218E-3
4.072916667E-2,-6.319109350E-3
4.075000000E-2,-6.655878387E-3
4.077083333E-2,-7.188286632E-3
4.079166667E-2,-7.450766396E-3
4.081250000E-2,-7.427109405E-3
4.083333333E-2,-7.116880268E-3
4.085416667E-2,-6.767778657E-3
4.087500000E-2,-6.548639387E-3
4.089583333E-2,-6.571800448E-3
4.091666667E-2,-6.315317936E-3
4.093750000E-2,-6.198222749E-3
4.095833333E-2,-6.200677250E-3
4.097916667E-2,-5.720959045E-3
4.100000000E-2,-5.646018311E-3
4.102083333E-2,-5.209319293E-3
4.104166667E-2,-4.286034033E-3
4.106250000E-2,-3.808134701E-3
4.108333333E-2,-3.051677253E-3
4.110416667E-2,-2.210073639E-3
4.112500000E-2,-1.655730419E-3
4.114583333E-2,-7.612443296E-4
4.116666667E-2,1.370597165E-4
4.118750000E-2,3.098534944E-4
4.120833333E-2,3.850726935E-4
4.122916667E-2,7.427194505E-4
4.125000000E-2,1.041037263E-3
4.127083333E-2,1.166452421E-3
4.129166667E-2,1.428541262E-3
4.131250000E-2,1.886702608E-3
4.133333333E-2,1.574207912E-3
4.135416667E-2,6.969104870E-4
4.137500000E-2,-3.662004019E-4
4.139583333E-2,-1.313556801E-3
4.141666667E-2,-1.576318173E-3
4.143750000E-2,-1.820455655E-3
4.145833333E-2,-1.567213563E-3
4.147916667E-2,-8.831601590E-4
4.150000000E-2,-3.770347685E-4
4.152083333E-2,3.279944358E-4
4.154166667E-2,1.032783883E-3
4.156250000E-2,1.841483638E-3
4.158333333E-2,2.416858450E-3
4.160416667E-2,2.415050520E-3
4.162500000E-2,2.484255005E-3
4.164583333E-2,3.007070627E-3
4.166666667E-2,3.017455339E-3
4.168750000E-2,2.668507397E-3
4.170833333E-2,2.974834060E-3
4.172916667E-2,3.528434783E-3
4.175000000E-2,4.405114800E-3
4.177083333E-2,5.150747951E-3
4.179166667E-2,5.428316537E-3
4.181250000E-2,5.317714065E-3
4.183333333E-2,5.193891004E-3
4.185416667E-2,5.326244980E-3
4.187500000E-2,4.948440008E-3
4.189583333E-2,4.942717031E-3
4.191666667E-2,5.517242011E-3
4.193750000E-2,6.009962410E-3
4.195833333E-2,6.031156518E-3
4.197916667E-2,5.672642495E-3
4.200000000E-2,5.905007944E-3
4.202083333E-2,5.889116786E-3
4.204166667E-2,5.316672381E-3
4.206250000E-2,4.655936267E-3
4.208333333E-2,3.731700126E-3
4.210416667E-2,3.060263582E-3
4.212500000E-2,2.748082858E-3
4.214583333E-2,2.349558985E-3
4.216666667E-2,1.798095764E-3
4.218750000E-2,1.280367724E-3
4.220833333E-2,8.674123092E-4
4.222916667E-2,4.724022001E-4
4.225000000E-2,2.935046796E-4
4.227083333E-2,4.162982514E-4
4.229166667E-2,4.891811404E-4
4.231250000E-2,3.749275056E-4
4.233333333E-2,-4.358109436E-5
4.235416667E-2,-6.743383128E-4
4.237500000E-2,-1.592598623E-3
4.239583333E-2,-2.679632511E-3
4.241666667E-2,-3.399748355E-3
4.243750000E-2,-4.136631265E-3
4.245833333E-2,-4.621802829E-3
4.247916667E-2,-4.941422492E-3
4.250000000E-2,-5.793987308E-3
4.252083333E-2,-6.044225767E-3
4.254166667E-2,-5.812796764E-3
4.256250000E-2,-6.081263535E-3
4.258333333E-2,-6.294279359E-3
4.260416667E-2,-6.449045613E-3
4.262500000E-2,-6.787558086E-3
4.264583333E-2,-7.060549222E-3
4.266666667E-2,""
