"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.183414333E1,-4.468424295E-1,-7.930887396E-2,2.434780598E-3,4.538325489E-1
2.184407133E1,-3.949482078E-1,-1.032116063E-1,6.768678367E-2,4.137852380E-1
2.185400033E1,-4.148384255E-1,-1.130848949E-1,-1.137575805E-1,4.447694907E-1
2.186392833E1,-4.186187966E-1,-9.527260409E-2,4.309105575E-2,4.314804805E-1
2.187385633E1,-4.489703043E-1,-1.011950387E-1,1.327434897E-2,4.604247803E-1
2.188378533E1,-4.675752674E-1,-5.040381205E-2,-5.621922433E-2,4.736325329E-1
2.189371333E1,-4.263066061E-1,-3.620442443E-2,-1.736120188E-1,4.617241772E-1
2.190364233E1,-2.265495665E-1,-7.117725165E-2,3.711987913E-2,2.403513941E-1
2.191357033E1,-7.505449466E-2,-8.691899772E-2,1.512990439E-1,1.899460187E-1
2.192349833E1,-2.202445504E-1,-1.070384171E-1,-6.649453640E-3,2.449675487E-1
2.193342733E1,-2.644822451E-1,-9.750053943E-2,1.193527812E-1,3.061083134E-1
2.194335533E1,-2.632644894E-1,-3.518380207E-2,3.097363687E-1,4.080229275E-1
2.195328333E1,-2.366917447E-1,-2.249614353E-2,1.164712733E-1,2.647538782E-1
2.196321233E1,-1.937162811E-1,-1.357324767E-1,-1.959431201E-1,3.071530712E-1
2.197314033E1,-2.380236674E-1,-1.035401559E-1,-7.485605478E-3,2.596764610E-1
2.198306933E1,-2.188259793E-1,-6.459566225E-2,3.433637059E-1,4.122572538E-1
2.199299733E1,-2.922217651E-1,-1.569065054E-1,2.331811130E-2,3.325010462E-1
2.200292533E1,-3.870343303E-1,-7.999862613E-2,1.497881234E-1,4.226485951E-1
2.201285433E1,-2.221042208E-1,-7.916238293E-2,1.220840156E-1,2.655211378E-1
2.202278233E1,-3.393485325E-1,-7.152692428E-2,1.222225946E-1,3.677116942E-1
2.203271133E1,-3.304781967E-1,-6.836513835E-2,2.213212055E-1,4.035749084E-1
2.204263933E1,-1.988691399E-1,-1.016613541E-1,4.469377756E-2,2.277751073E-1
2.205256733E1,-1.754350345E-1,-7.836895231E-2,2.855394208E-1,3.441684251E-1
2.206249633E1,-1.591751337E-1,-1.683798572E-1,2.967491180E-1,3.764950710E-1
2.207242433E1,-2.091867347E-1,-1.772809274E-1,1.547173262E-2,2.746397489E-1
2.208235233E1,-2.674059626E-1,-1.525157947E-1,2.338488650E-1,3.865906208E-1
2.209228133E1,-3.088565820E-1,-9.659049341E-2,2.094367397E-1,3.854683639E-1
2.210220933E1,-4.089735951E-1,-9.750129774E-2,4.566441536E-2,4.229079609E-1
2.211213833E1,-2.689914351E-1,-6.500357863E-2,1.887662476E-1,3.349844080E-1
2.212206633E1,-4.074283953E-1,-1.700122376E-2,-4.938558340E-3,4.078128593E-1
2.213199433E1,-4.125808155E-1,-1.227798525E-1,9.071545780E-2,4.399171693E-1
2.214192333E1,-1.835836411E-1,-8.607642308E-2,1.032963270E-1,2.275571029E-1
2.215185133E1,-2.056570629E-1,1.957701476E-3,1.184113795E-1,2.373181723E-1
2.216177933E1,-9.080784380E-2,4.541086090E-2,1.633296901E-1,1.923143220E-1
2.217170833E1,-2.063732007E-1,1.508533399E-1,8.997636974E-2,2.710025373E-1
2.218163633E1,-2.355146271E-1,2.241087742E-1,1.633215040E-1,3.638211043E-1
2.219156533E1,-2.451676493E-1,2.398367428E-1,8.487525880E-2,3.533166413E-1
2.220149333E1,-3.633387447E-1,1.892025413E-1,-4.971068859E-2,4.126545742E-1
2.221142133E1,-3.256402836E-1,1.508083163E-1,-7.347611189E-3,3.589411233E-1
2.222135033E1,-3.383895526E-1,1.969770358E-1,1.014842749E-2,3.916764385E-1
2.223127833E1,-3.853599801E-1,1.619447771E-1,1.954683262E-1,4.614502050E-1
2.224120733E1,-2.645273052E-1,2.170279057E-1,1.375446385E-1,3.687740970E-1
2.225113533E1,-2.448273779E-1,3.548127368E-1,-1.872687757E-2,4.314895354E-1
2.226106333E1,-1.862880515E-1,3.287804577E-1,3.365832746E-2,3.793846471E-1
2.227099233E1,-2.322454123E-1,3.373056981E-1,1.242088938E-1,4.279496639E-1
2.228092033E1,-2.310518129E-1,3.807475137E-1,3.947338343E-2,4.471149264E-1
2.229084833E1,-2.699155875E-1,3.535801438E-1,-3.778587699E-2,4.464315345E-1
2.230077733E1,-3.775567978E-1,3.125544342E-1,2.776784241E-2,4.909281648E-1
2.231070533E1,-3.271241242E-1,2.848509112E-1,-1.804158390E-2,4.341379193E-1
2.232063433E1,-2.239555954E-1,2.282450215E-1,-8.990503371E-2,3.321668461E-1
2.233056233E1,-4.392412318E-1,1.942070452E-1,-6.759790599E-2,4.849935186E-1
2.234049033E1,-3.221759911E-1,1.289936612E-1,-3.931200027E-2,3.492594554E-1
2.235041933E1,-2.489110367E-1,1.812517715E-1,4.481890798E-2,3.111553365E-1
2.236034733E1,-2.023760075E-1,2.540907927E-1,-3.197608352E-2,3.264056514E-1
2.237027633E1,-5.056763459E-2,1.855037206E-1,-3.294122493E-1,3.814199077E-1
2.238020433E1,-1.993464920E-1,2.352491270E-1,-1.099732625E-1,3.273763799E-1
2.239013233E1,-1.435352937E-1,2.456383501E-1,2.100460196E-1,3.536381059E-1
2.240006133E1,-1.951853575E-1,1.889711194E-1,9.308767319E-3,2.718346205E-1
2.240998933E1,-3.144048587E-1,1.523964292E-1,-1.215396398E-1,3.699283321E-1
2.241991733E1,-2.744349736E-1,1.024248452E-1,-7.050046384E-2,3.012900912E-1
2.242984633E1,-3.336286400E-1,1.496479729E-1,-2.561232483E-1,4.464321937E-1
2.243977433E1,-3.442474760E-1,1.616543349E-1,-1.557230473E-2,3.806322968E-1
2.244970333E1,-2.744660004E-1,1.633774728E-1,-1.022409046E-1,3.353758885E-1
2.245963133E1,-2.730454193E-1,2.478607854E-1,-1.955045789E-1,4.173856854E-1
2.246955933E1,-2.604925802E-1,1.956513623E-1,3.606679559E-2,3.277753098E-1
2.247948833E1,-1.977886841E-1,1.930370905E-1,-1.513668716E-2,2.767901753E-1
2.248941633E1,-2.559130409E-1,1.564784344E-1,-1.899889004E-1,3.550672714E-1
2.249934533E1,-2.654598996E-1,1.818356526E-1,-5.168295443E-2,3.258899977E-1
2.250927333E1,-2.756852179E-1,1.268103200E-1,-9.107272267E-2,3.168239850E-1
2.251920133E1,-2.876039265E-1,5.592961814E-2,-1.575292522E-1,3.326553863E-1
2.252913033E1,-2.486776232E-1,1.546484569E-1,4.422541559E-2,2.961631187E-1
2.253905833E1,-4.259419956E-1,4.988527366E-2,-3.271166325E-2,4.300990317E-1
2.254898633E1,-2.716667555E-1,7.513876766E-2,-1.569690889E-1,3.226266501E-1
2.255891533E1,-3.108378744E-1,2.653980150E-2,-2.660307705E-2,3.131010523E-1
2.256884333E1,-2.337021365E-1,1.654794920E-1,7.865206718E-2,2.969617796E-1
2.257877233E1,-1.184658682E-1,6.051897436E-2,-1.276359469E-1,1.843573788E-1
2.258870033E1,-2.525858290E-1,1.635949755E-2,3.660356998E-3,2.531415264E-1
2.259862833E1,-1.689690738E-1,1.765191265E-1,4.630456853E-1,5.235655227E-1
2.260855733E1,-1.711566268E-1,9.393440483E-2,-5.502229929E-4,1.952397655E-1
2.261848533E1,-3.108949579E-1,5.075283144E-2,1.232008338E-2,3.152511843E-1
2.262841433E1,-2.331002387E-1,1.257473693E-1,7.817025661E-2,2.761497985E-1
2.263834233E1,-3.541325960E-1,8.707343730E-2,1.184271669E-1,3.834275328E-1
2.264827033E1,-2.953328858E-1,1.060192474E-1,2.701998353E-1,4.140888132E-1
2.265819933E1,-2.909091017E-1,1.426474945E-1,-1.255882519E-1,3.474893123E-1
2.266812733E1,-2.260693639E-1,1.254610385E-1,4.445521116E-2,2.623434681E-1
2.267805533E1,-2.139510460E-1,1.216585393E-1,2.002741528E-1,3.173099219E-1
2.268798433E1,-2.053839980E-1,8.543943289E-2,1.013152903E-1,2.444325497E-1
2.269791233E1,-1.918316139E-1,1.287467351E-1,1.236083847E-1,2.620193174E-1
2.270784133E1,-3.174645239E-1,1.696437146E-1,2.089186764E-1,4.161847272E-1
2.271776933E1,-2.782548134E-1,8.395958483E-2,1.523228914E-1,3.281420672E-1
2.272769733E1,-2.479118572E-1,1.539645702E-1,8.644699037E-2,3.043656682E-1
2.273762633E1,-4.137263582E-1,1.807272763E-1,2.503456146E-1,5.162410043E-1
2.274755433E1,-3.241139410E-1,2.520737409E-2,5.725944400E-2,3.300968076E-1
2.275748333E1,-1.580657708E-1,1.714167548E-1,-5.037083924E-2,2.385491839E-1
2.276741133E1,-2.275317525E-1,1.379918500E-1,2.347791570E-1,3.548713875E-1
2.277733933E1,-2.762281319E-1,1.292958892E-1,3.754865545E-1,4.837453467E-1
2.278726833E1,-2.832768042E-1,1.835381790E-1,1.353659660E-1,3.636701193E-1
2.279719671E1,-3.907385414E-1,1.495445229E-1,7.504491985E-2,4.250551871E-1
2.280712571E1,-2.829547323E-1,2.406358379E-1,3.697738248E-1,5.241198990E-1
2.281705371E1,-3.139655866E-1,8.703912145E-2,-1.942445040E-2,3.263855198E-1
2.282698171E1,-3.562056898E-1,1.999088114E-1,8.730185330E-2,4.176932366E-1
2.283691071E1,-3.248927171E-1,1.882135030E-1,2.565840089E-1,4.547691216E-1
2.284683871E1,-3.953693901E-1,1.404596765E-1,3.693083864E-1,5.589584597E-1
2.285676671E1,-3.172523066E-1,1.715722907E-1,4.896575332E-2,3.639831342E-1
2.286669571E1,-2.706539081E-1,1.533472504E-1,-1.532678014E-1,3.467851441E-1
2.287662371E1,-3.476065917E-1,1.820004344E-1,1.462634218E-1,4.187451364E-1
2.288655271E1,-2.807343617E-1,1.102447195E-1,2.787192285E-1,4.106702916E-1
2.289648071E1,-3.527469521E-1,1.471932661E-1,7.259610593E-2,3.890584331E-1
2.290640871E1,-4.298753445E-1,2.136220122E-1,6.794289172E-2,4.848127602E-1
2.291633771E1,-4.358289430E-1,8.699091847E-2,8.799182475E-2,4.530528100E-1
2.292626571E1,-4.887179222E-1,1.481652104E-1,3.933655858E-2,5.121967414E-1
2.293619471E1,-4.509021513E-1,2.148645638E-1,2.270941615E-2,4.999952484E-1
2.294612271E1,-5.480530181E-1,1.468756892E-1,-4.750219524E-2,5.693777632E-1
2.295605071E1,-5.566109298E-1,1.485149196E-1,1.334708834E-1,5.913432888E-1
2.296597971E1,-4.489798791E-1,1.826728277E-1,7.314457476E-2,4.902065102E-1
2.297590771E1,-4.140878988E-1,1.753096117E-1,-8.897591114E-2,4.583873478E-1
2.298583571E1,-3.069102997E-1,1.126439509E-1,4.380909383E-2,3.298512217E-1
2.299576471E1,-1.372124436E-1,6.906617382E-2,-7.550392628E-2,1.711672688E-1
2.300569271E1,-2.987913311E-1,9.711576523E-2,9.886706114E-2,3.293667063E-1
2.301562171E1,-4.111826366E-1,3.523967952E-2,1.985644269E-1,4.579747016E-1
2.302554971E1,-3.498830590E-1,-2.887914001E-2,4.090712070E-3,3.510967012E-1
2.303547771E1,-4.845535352E-1,1.189024816E-1,-4.606904268E-2,5.010511803E-1
2.304540671E1,-5.935885389E-1,1.417837420E-1,-6.014329076E-2,6.132431805E-1
2.305533471E1,-4.030288406E-1,1.734728414E-2,-5.355698705E-2,4.069416733E-1
2.306526371E1,-3.761627850E-1,1.036961669E-1,-2.457590586E-1,4.611386459E-1
2.307519171E1,-4.138205714E-1,9.090774897E-2,1.437233913E-1,4.474014946E-1
2.308511971E1,-6.079317954E-1,-4.427076577E-3,2.650484383E-2,6.085254092E-1
2.309504871E1,-8.166426764E-1,5.871966277E-2,-8.083073974E-2,8.227313463E-1
2.310497671E1,-4.470246433E-1,3.899916053E-2,2.540615201E-3,4.487297861E-1
2.311490471E1,-5.482929732E-1,3.854975633E-2,-2.958083010E-1,6.241905311E-1
2.312483371E1,-5.608359451E-1,1.881525458E-1,3.113425988E-1,6.684852666E-1
2.313476171E1,-3.067983255E-1,1.514920751E-1,1.330609936E-1,3.671243514E-1
2.314469071E1,-3.649487755E-1,1.856931795E-2,-2.648046094E-1,4.512803004E-1
2.315461871E1,-2.317037409E-1,-4.433976977E-2,-9.459274650E-2,2.541661394E-1
2.316454671E1,-2.080745577E-1,-2.044229533E-2,-1.048113406E-2,2.093388716E-1
2.317447571E1,-3.356752751E-1,1.628337548E-1,5.894402683E-2,3.777130132E-1
2.318440371E1,-3.588339036E-1,2.765199628E-1,2.421963501E-1,5.136965371E-1
2.319433271E1,-1.944229537E-1,1.637351762E-1,2.938231713E-1,3.885119674E-1
2.320426071E1,-3.364289081E-1,-2.429606269E-2,-3.947402662E-1,5.192249865E-1
2.321418871E1,-4.540438602E-1,2.299359768E-2,-9.612530172E-2,4.646768836E-1
2.322411771E1,-5.812973261E-1,-1.237535967E-1,2.202032179E-1,6.338067459E-1
2.323404571E1,-4.709663236E-1,-4.551777815E-2,-1.895117676E-1,5.097017326E-1
2.324397471E1,-5.725394396E-1,1.364114527E-2,-7.585358977E-2,5.777034342E-1
2.325390271E1,-4.803723740E-1,7.077694121E-2,2.140776747E-1,5.306564274E-1
2.326383071E1,-4.420954405E-1,-3.055988789E-2,7.128866851E-2,4.488478133E-1
2.327375971E1,-3.445324181E-1,2.594667228E-2,-1.250994247E-1,3.674584099E-1
2.328368771E1,-3.602497703E-1,-3.344424171E-2,5.722962320E-2,3.662972073E-1
2.329361571E1,-3.713539618E-1,-1.923744000E-1,-6.670854449E-2,4.235111623E-1
2.330354471E1,-3.836830718E-1,-6.420958157E-2,1.771139163E-1,4.274399481E-1
2.331347271E1,-5.086189937E-1,-4.878860096E-2,4.596905529E-2,5.130173120E-1
2.332340171E1,-5.542555617E-1,-9.567365913E-2,-9.294617057E-2,5.700804043E-1
2.333332971E1,-4.746112586E-1,-2.426888227E-2,-1.188335484E-1,4.898634888E-1
2.334325771E1,-4.301014856E-1,-6.144022146E-2,7.823574543E-4,4.344684117E-1
2.335318671E1,-4.493104661E-1,-9.791637696E-2,-1.158187240E-1,4.742167106E-1
2.336311471E1,-3.634737423E-1,-1.172340517E-1,-6.685121655E-2,3.877190599E-1
2.337304371E1,-3.049469509E-1,-1.074665795E-1,-5.442880690E-2,3.278783365E-1
2.338297171E1,-2.720955757E-1,-4.127867015E-2,-1.340626216E-1,3.061253296E-1
2.339289971E1,-2.426807919E-1,-1.204255534E-2,-2.285033405E-2,2.440514857E-1
2.340282871E1,-2.792315908E-1,-6.269905390E-4,-6.837441623E-2,2.874817128E-1
2.341275671E1,-4.323732750E-1,-2.530449268E-2,-4.937271953E-2,4.359181480E-1
2.342268571E1,-4.775304079E-1,-1.992400818E-2,1.010533351E-1,4.885120603E-1
2.343261371E1,-4.569046836E-1,-9.742700156E-2,-1.127021581E-1,4.805784920E-1
2.344254171E1,-3.849416849E-1,1.488998034E-3,-2.685281163E-1,4.693502607E-1
2.345247071E1,-3.583795749E-1,-2.113444121E-3,-1.609019262E-1,3.928483374E-1
2.346239871E1,-3.634900414E-1,8.399292310E-3,-1.553535032E-1,3.953862280E-1
2.347232671E1,-3.002401981E-1,4.418969275E-2,-1.509166360E-2,3.038497388E-1
2.348225571E1,-3.305663801E-1,5.255940181E-2,2.713108063E-3,3.347297168E-1
2.349218371E1,-4.364835753E-1,5.006444971E-2,1.490882117E-1,4.639522125E-1
2.350211271E1,-3.965304644E-1,3.009744622E-2,-5.569531381E-2,4.015522798E-1
2.351204071E1,-3.948928420E-1,-5.092741194E-2,-2.208241922E-1,4.552991124E-1
2.352196871E1,-4.597094833E-1,-6.051968699E-3,-8.970856726E-2,4.684197502E-1
2.353189771E1,-4.276857815E-1,5.293332668E-2,-1.891281903E-2,4.313638366E-1
2.354182571E1,-3.973228352E-1,1.563162656E-2,-4.660464764E-2,4.003520654E-1
2.355175471E1,-3.981336613E-1,7.159320795E-2,-5.063688755E-4,4.045197845E-1
2.356168271E1,-4.407524082E-1,7.726205612E-2,-1.593892515E-2,4.477568089E-1
2.357161071E1,-3.856147726E-1,-3.295008346E-2,-4.918210030E-2,3.901324644E-1
2.358153971E1,-4.032515464E-1,7.674877108E-2,-1.265758467E-1,4.295621358E-1
2.359146771E1,-3.892191425E-1,2.454387956E-2,2.025533974E-2,3.905178891E-1
2.360139671E1,-3.440759698E-1,-1.713690086E-2,-4.876519382E-2,3.479367622E-1
2.361132471E1,-3.589878681E-1,1.060050314E-1,-2.029638720E-1,4.257977095E-1
2.362125271E1,-4.262191537E-1,8.682852119E-2,9.894249022E-2,4.460847178E-1
2.363118171E1,-4.394208510E-1,5.875679716E-2,1.728752697E-1,4.758454627E-1
2.364110971E1,-3.947702332E-1,5.331088322E-2,-1.522661734E-1,4.264628645E-1
2.365103771E1,-4.017617124E-1,4.933472176E-2,-1.362600052E-1,4.270985569E-1
2.366096671E1,-4.366169649E-1,5.581914688E-2,-5.514216721E-2,4.436111020E-1
2.367089471E1,-3.588403355E-1,2.427904638E-2,-1.208642864E-1,3.794259272E-1
2.368082371E1,-3.627463852E-1,6.686286530E-2,-5.022348940E-2,3.722606367E-1
2.369075171E1,-3.963627589E-1,7.024304017E-2,-1.776150227E-2,4.029305056E-1
2.370067971E1,-3.466706718E-1,-9.854868938E-2,1.193276381E-1,3.796465252E-1
2.371060871E1,-4.322536264E-1,-1.552720807E-2,1.543337488E-1,4.592419817E-1
2.372053671E1,-4.415031176E-1,6.046603879E-2,1.387409788E-1,4.667228341E-1
2.373046571E1,-4.767871903E-1,-3.846317642E-2,5.101461768E-2,4.810487833E-1
2.374039371E1,-3.989364109E-1,-3.891745026E-2,-4.180934608E-2,4.030047758E-1
2.375032171E1,-3.571907995E-1,-9.532651724E-3,5.668115437E-2,3.617856989E-1
2.376025071E1,-4.335495887E-1,4.787321021E-2,1.491712421E-1,4.609871468E-1
2.377017871E1,-4.448320836E-1,-1.399493608E-2,8.674227476E-2,4.534265796E-1
2.378010771E1,-4.036536887E-1,1.582738951E-2,8.657504439E-2,4.131368356E-1
2.379003496E1,-4.437236343E-1,5.075170311E-2,1.260858500E-1,4.640733138E-1
2.379996296E1,-3.508304175E-1,4.660801892E-2,1.003230178E-1,3.678573055E-1
2.380989196E1,-3.010152831E-1,3.362103319E-2,-1.026753527E-1,3.198168266E-1
2.381981996E1,-4.138303290E-1,7.594684373E-2,-1.110778016E-1,4.351571466E-1
2.382974796E1,-5.085767110E-1,1.401570374E-1,2.007045078E-1,5.644258726E-1
2.383967696E1,-4.815435347E-1,5.266808236E-2,1.792463958E-2,4.847467333E-1
2.384960496E1,-4.868422085E-1,9.742688279E-2,-1.398589665E-1,5.158176654E-1
2.385953396E1,-4.823937199E-1,1.516299232E-1,-3.613696218E-2,5.069528722E-1
2.386946196E1,-4.186713850E-1,9.380915564E-2,1.102445734E-1,4.429895622E-1
2.387938996E1,-3.606874710E-1,1.065876881E-1,-7.508234203E-2,3.835280238E-1
2.388931896E1,-2.874155000E-1,1.541301195E-1,8.239019215E-2,3.363805986E-1
2.389924696E1,-1.634966647E-1,8.458566631E-2,8.686682045E-2,2.035478784E-1
2.390917596E1,4.554589961E-2,4.378596079E-2,1.117046231E-1,1.283337919E-1
2.391910396E1,-8.026509471E-2,-2.523661016E-2,-5.957026362E-2,1.030921347E-1
2.392903196E1,-2.645634849E-1,-8.835225077E-2,2.141829246E-1,3.516735460E-1
2.393896096E1,-3.910481515E-1,2.788775601E-2,3.645844209E-1,5.353673353E-1
2.394888896E1,-3.781221870E-1,8.708277457E-2,1.933229828E-1,4.335130604E-1
2.395881796E1,-2.555790553E-1,1.279541633E-1,-1.282189143E-1,3.132618895E-1
2.396874596E1,-3.566545367E-1,1.028531629E-1,-1.541168171E-1,4.019119617E-1
2.397867396E1,-1.660058145E-1,4.091723913E-2,1.906209844E-1,2.560634894E-1
2.398860296E1,-7.774249624E-2,-8.088604161E-3,7.041977227E-2,1.052058248E-1
2.399853096E1,-1.131689486E-1,1.141826914E-2,1.871839911E-1,2.190329526E-1
2.400845896E1,2.774752334E-2,4.929212845E-2,1.135219377E-1,1.268340227E-1
2.401838796E1,-2.210636356E-1,1.252539374E-2,-1.263109678E-1,2.549126852E-1
2.402831596E1,-2.918222541E-1,5.989597181E-2,6.676409304E-2,3.052952661E-1
2.403824496E1,-2.138485370E-1,5.388265869E-2,-7.321357191E-2,2.323677361E-1
2.404817296E1,-2.221735103E-1,-7.771237395E-3,6.539116681E-2,2.317271359E-1
2.405810096E1,-1.220954177E-1,-1.046750274E-2,-8.404787779E-3,1.228311853E-1
2.406802996E1,-1.765024802E-1,6.541589870E-2,-8.010743916E-2,2.045716675E-1
2.407795796E1,-6.862880666E-2,4.909838005E-2,2.313930345E-1,2.462992091E-1
2.408788696E1,-1.383926310E-1,6.096719085E-2,-8.731003940E-2,1.746211947E-1
2.409781496E1,-2.108921482E-1,1.822559029E-1,4.979313433E-2,2.831467262E-1
2.410774296E1,-1.524864672E-1,1.426840853E-1,-4.528668523E-2,2.136861126E-1
2.411767196E1,-2.153682649E-1,1.147747494E-1,-1.686377925E-1,2.966402496E-1
2.412759996E1,-1.651513901E-1,1.711789010E-1,8.775501251E-2,2.535313394E-1
2.413752796E1,-2.520963806E-1,8.523266072E-2,1.994309843E-2,2.668612349E-1
2.414745696E1,-1.706160152E-1,4.812630785E-2,2.772281885E-2,1.794283167E-1
2.415738496E1,-1.102617496E-1,1.153124831E-1,-1.314687967E-2,1.600857977E-1
2.416731396E1,-2.471094730E-1,1.915995708E-1,-4.161814213E-2,3.154450142E-1
2.417724196E1,-3.795604193E-1,1.275400708E-1,1.132991588E-1,4.161361327E-1
2.418716996E1,-2.452968727E-1,1.243044044E-1,-1.672204274E-1,3.218459446E-1
2.419709896E1,-1.322015990E-1,2.039846862E-1,-3.865360379E-2,2.461323141E-1
2.420702696E1,-1.112763146E-1,8.281493755E-2,2.060558796E-3,1.387262699E-1
2.421695596E1,-7.206517875E-2,1.434370422E-2,-8.132307529E-3,7.392743919E-2
2.422688396E1,-1.544241248E-1,4.201508128E-2,-1.049996209E-1,1.914079355E-1
2.423681196E1,-2.355235441E-1,1.019827135E-1,2.886711895E-1,3.862678725E-1
2.424674096E1,-2.114288495E-1,3.071466551E-2,-9.987629056E-3,2.138815135E-1
2.425666896E1,-3.858751564E-1,4.051426547E-2,-3.107298106E-1,4.970855633E-1
2.426659696E1,-2.640283915E-1,6.806365042E-2,-3.815892935E-2,2.753175547E-1
2.427652596E1,-3.097635217E-1,5.767964867E-2,-5.853062868E-4,3.150884381E-1
2.428645396E1,-1.880383789E-1,-5.319262329E-3,-5.837099969E-2,1.969616717E-1
2.429638296E1,-2.101818577E-1,6.192440290E-2,-2.182438159E-1,3.092594512E-1
2.430631096E1,-2.289254729E-1,7.764173227E-2,-7.739140749E-2,2.538198981E-1
2.431623896E1,-1.736343844E-1,8.464255789E-2,2.637410009E-1,3.269137159E-1
2.432616796E1,-1.720949953E-1,1.642005232E-1,-2.099021780E-1,3.172340202E-1
2.433609596E1,-1.886481704E-1,1.588416597E-1,-1.398659831E-1,2.835159578E-1
2.434602496E1,-2.077648745E-1,8.188872945E-2,3.015175223E-2,2.253467002E-1
2.435595296E1,-2.404065905E-1,6.684507241E-2,-1.614650130E-1,2.972112765E-1
2.436588096E1,-1.843332542E-1,1.013982112E-1,-2.192583078E-1,3.038660089E-1
2.437580996E1,-3.174300619E-1,9.089380701E-2,2.666388810E-2,3.312619678E-1
2.438573796E1,-1.967090323E-1,6.017656050E-2,-6.629923940E-2,2.161278579E-1
2.439566596E1,-4.637748331E-2,1.064786741E-1,-1.514779687E-1,1.908773271E-1
2.440559496E1,-6.552499495E-2,2.568706961E-2,-5.103859127E-2,8.693841675E-2
2.441552296E1,-3.605630714E-2,-7.957666730E-2,1.514814770E-1,1.748689256E-1
2.442545196E1,-2.210895827E-1,-2.009557371E-2,4.099307477E-2,2.257539985E-1
2.443537996E1,-3.637693921E-1,1.868458758E-1,8.107515335E-2,4.169085421E-1
2.444530796E1,-3.376072682E-1,3.767319932E-3,4.140179515E-2,3.401572709E-1
2.445523696E1,-1.786481526E-1,-5.100361761E-3,-1.648838800E-1,2.431622298E-1
2.446516496E1,-8.157490756E-2,3.331819310E-2,-3.171085382E-1,3.291236736E-1
2.447509396E1,-8.321877915E-2,1.339501358E-1,1.044207466E-1,1.891340699E-1
2.448502196E1,-1.016324652E-1,1.781276225E-1,3.425719929E-1,3.992670512E-1
2.449494996E1,-2.279949616E-1,2.430911385E-2,-7.880058646E-2,2.424503412E-1
2.450487896E1,-2.722786301E-1,1.651930881E-1,1.443619072E-2,3.187990156E-1
2.451480696E1,-4.045957116E-1,7.645717775E-2,2.120100993E-1,4.631324563E-1
2.452473596E1,-3.392601299E-1,7.529765661E-3,-1.993578941E-1,3.935704550E-1
2.453466396E1,-3.948003098E-1,4.750161052E-2,-4.457624853E-1,5.973507185E-1
2.454459196E1,-4.220931390E-1,1.127156798E-1,1.032934034E-1,4.489286911E-1
2.455452096E1,-2.831987073E-1,2.331315579E-1,1.145188880E-1,3.842738695E-1
2.456444896E1,-1.715334798E-1,2.837916515E-1,-1.746773815E-1,3.747981107E-1
2.457437696E1,-1.323529323E-1,2.141457217E-1,-1.426545203E-1,2.893544556E-1
2.458430596E1,-2.997765504E-1,1.791523653E-1,4.219526231E-2,3.517697974E-1
2.459423396E1,-2.494435719E-1,8.382199254E-2,5.954219699E-2,2.698026968E-1
2.460416296E1,-2.900506208E-1,9.378687227E-2,-3.114115959E-1,4.357780652E-1
2.461409096E1,-3.967820408E-1,1.016845694E-1,5.775294900E-3,4.096450825E-1
2.462401896E1,-1.444608714E-1,1.656793389E-1,6.626170027E-1,6.981259764E-1
2.463394796E1,-2.133285002E-1,1.198913646E-1,-4.224782878E-1,4.882324160E-1
2.464387596E1,-2.547937011E-1,1.973331860E-1,-1.109801531E-3,3.222754227E-1
2.465380496E1,-3.649293701E-1,1.840474350E-1,9.379752517E-2,4.193386212E-1
2.466373296E1,-4.236228072E-1,1.241033698E-1,7.984606862E-2,4.485903742E-1
2.467366096E1,-4.746248534E-1,2.443622319E-1,-3.097872394E-1,6.172112973E-1
2.468358996E1,-2.874088488E-1,2.606453570E-1,-4.323869795E-1,5.809460805E-1
2.469351796E1,-4.006185452E-1,1.883163592E-1,1.087348223E-1,4.558305951E-1
2.470344596E1,-6.156599142E-1,1.341002448E-1,7.517121971E-2,6.345634073E-1
2.471337496E1,-6.305622742E-1,1.574786555E-1,-5.508486450E-2,6.522596498E-1
2.472330296E1,-4.027309249E-1,5.095858491E-2,4.303574109E-1,5.916050003E-1
2.473323196E1,-1.843122773E-1,2.573058477E-1,8.277610838E-2,3.271531735E-1
2.474315996E1,2.299611244E-2,2.947289963E-2,-5.219528747E-1,5.232898588E-1
2.475308796E1,-7.450675674E-2,-2.517078879E-1,-1.128471690E-1,2.857316944E-1
2.476301696E1,-3.056281515E-1,1.724205025E-2,9.852710402E-1,1.031729072E0
2.477294496E1,-4.721107334E-1,2.071357507E-1,1.707153082E-2,5.158344705E-1
2.478287396E1,-5.612858518E-1,3.287322912E-1,-5.059010983E-2,6.524309051E-1
2.479280163E1,-5.317110370E-1,1.991549774E-2,-7.574541628E-2,5.374482506E-1
2.480272963E1,-4.006083857E-1,-2.629465470E-3,-8.382743776E-2,4.092933325E-1
2.481265863E1,-3.620389818E-1,1.431966485E-1,-2.904136598E-2,3.904112004E-1
2.482258663E1,-2.866426808E-1,-1.450790591E-1,2.694572389E-2,3.223942181E-1
2.483251563E1,-2.303640341E-1,-1.898150919E-1,2.486417359E-1,3.884843243E-1
2.484244363E1,-2.585456401E-1,6.969114524E-2,2.498866081E-2,2.689370501E-1
