"Time (s)","Peak-Frequency"
3.782981392E1,1.875000000E2
3.787248058E1,4.687500000E1
3.791514725E1,4.687500000E1
3.795781392E1,1.171875000E2
3.800048058E1,9.375000000E1
3.804314725E1,4.687500000E1
3.808581392E1,4.687500000E1
3.812848058E1,4.687500000E1
3.817114725E1,4.687500000E1
3.821381392E1,2.343750000E1
3.825648058E1,2.343750000E1
3.829914725E1,4.687500000E1
3.834181392E1,7.031250000E1
3.838448058E1,7.031250000E1
3.842714725E1,2.343750000E1
3.846981392E1,2.343750000E1
3.851248058E1,2.343750000E1
3.855514725E1,2.343750000E1
3.859781392E1,2.343750000E1
3.864048058E1,2.343750000E1
3.868314725E1,2.343750000E1
3.872581392E1,2.343750000E1
3.876848058E1,7.031250000E1
3.881114725E1,4.687500000E1
3.885381392E1,2.343750000E1
3.889648058E1,2.343750000E1
3.893914725E1,2.343750000E1
3.898181392E1,2.343750000E1
3.902448058E1,4.687500000E1
3.906714725E1,2.343750000E1
3.910981392E1,2.343750000E1
3.915248058E1,2.343750000E1
3.919514725E1,2.343750000E1
3.923781392E1,2.343750000E1
3.928048058E1,2.343750000E1
3.932314725E1,2.343750000E1
3.936581392E1,2.343750000E1
3.940848058E1,2.343750000E1
3.945114725E1,2.343750000E1
3.949381392E1,2.343750000E1
3.953648058E1,2.343750000E1
3.957914725E1,2.343750000E1
3.962181392E1,4.687500000E1
3.966448058E1,2.343750000E1
3.970714725E1,2.343750000E1
3.974981392E1,2.343750000E1
3.979248058E1,4.687500000E1
3.983514725E1,2.343750000E1
3.987781392E1,2.343750000E1
3.992048058E1,2.343750000E1
3.996314725E1,4.687500000E1
4.000581392E1,4.687500000E1
4.004848058E1,4.687500000E1
4.009114725E1,1.406250000E2
4.013381392E1,7.031250000E1
4.017648058E1,4.687500000E1
4.021914725E1,4.687500000E1
4.026181392E1,1.406250000E2
4.030448058E1,4.687500000E1
4.034714725E1,4.687500000E1
4.038981392E1,2.343750000E1
4.043248058E1,4.687500000E1
4.047514725E1,2.343750000E1
4.051781392E1,2.343750000E1
4.056048058E1,4.687500000E1
4.060314725E1,2.343750000E1
4.064581392E1,4.687500000E1
4.068848058E1,7.031250000E1
4.073114725E1,4.687500000E1
4.077381392E1,4.687500000E1
4.081648058E1,2.343750000E1
4.085914725E1,2.343750000E1
4.090181392E1,7.031250000E1
4.094448058E1,2.343750000E1
4.098714725E1,2.343750000E1
4.102981392E1,2.343750000E1
4.107248058E1,2.343750000E1
4.111514725E1,2.343750000E1
4.115781392E1,2.343750000E1
4.120048058E1,2.343750000E1
4.124314725E1,4.687500000E1
4.128581392E1,9.375000000E1
4.132848058E1,4.687500000E1
4.137114725E1,4.687500000E1
4.141381392E1,9.375000000E1
4.145648058E1,4.687500000E1
4.149914725E1,4.687500000E1
4.154181392E1,4.687500000E1
4.158448058E1,2.343750000E1
4.162714725E1,2.343750000E1
4.166981392E1,2.343750000E1
4.171248058E1,2.343750000E1
4.175514725E1,2.343750000E1
4.179781392E1,2.343750000E1
4.184048058E1,2.343750000E1
4.188314725E1,2.343750000E1
4.192581392E1,2.343750000E1
4.196848058E1,2.343750000E1
4.201114725E1,4.687500000E1
4.205381392E1,2.343750000E1
4.209648058E1,2.343750000E1
4.213914725E1,4.687500000E1
4.218181392E1,2.343750000E1
4.222448058E1,2.343750000E1
4.226714725E1,2.343750000E1
4.230981392E1,4.687500000E1
4.235248058E1,7.031250000E1
4.239514725E1,4.687500000E1
4.243781392E1,4.687500000E1
4.248048058E1,2.343750000E1
4.252314725E1,4.687500000E1
4.256581392E1,7.031250000E1
4.260848058E1,2.343750000E1
4.265114725E1,9.375000000E1
4.269381392E1,7.031250000E1
4.273648058E1,7.031250000E1
4.277914725E1,4.687500000E1
4.282181392E1,4.687500000E1
4.286448058E1,4.687500000E1
4.290714725E1,7.031250000E1
4.294981392E1,2.343750000E1
4.299248058E1,2.343750000E1
4.303514725E1,7.031250000E1
4.307781392E1,4.687500000E1
4.312048058E1,4.687500000E1
4.316314725E1,1.406250000E2
4.320581392E1,7.031250000E1
4.324848058E1,2.343750000E1
4.329114725E1,7.031250000E1
4.333381392E1,2.343750000E1
4.337648058E1,7.031250000E1
4.341914725E1,7.031250000E1
4.346181392E1,4.687500000E1
4.350448058E1,4.687500000E1
4.354714725E1,2.343750000E1
4.358981392E1,4.687500000E1
4.363248058E1,2.343750000E1
4.367514725E1,4.687500000E1
4.371781392E1,9.375000000E1
4.376048058E1,2.343750000E1
4.380314725E1,2.343750000E1
4.384581392E1,2.343750000E1
4.388848058E1,4.687500000E1
4.393114725E1,4.687500000E1
4.397381392E1,4.687500000E1
4.401648058E1,2.343750000E1
4.405914725E1,4.687500000E1
4.410181392E1,4.687500000E1
4.414448058E1,4.687500000E1
4.418714725E1,4.687500000E1
4.422981392E1,4.687500000E1
4.427248058E1,7.031250000E1
4.431514725E1,4.687500000E1
4.435781392E1,4.687500000E1
4.440048058E1,2.343750000E1
4.444314725E1,2.343750000E1
4.448581392E1,9.375000000E1
4.452848058E1,2.343750000E1
4.457114725E1,4.687500000E1
4.461381392E1,4.687500000E1
4.465648058E1,9.375000000E1
4.469914725E1,4.687500000E1
4.474181392E1,4.687500000E1
4.478448058E1,7.031250000E1
4.482714725E1,2.343750000E1
4.486981392E1,2.343750000E1
4.491248058E1,2.343750000E1
4.495514725E1,2.343750000E1
4.499781392E1,2.343750000E1
4.504048058E1,2.343750000E1
4.508314725E1,2.343750000E1
4.512581392E1,2.343750000E1
4.516848058E1,2.343750000E1
4.521114725E1,1.875000000E2
4.525381392E1,4.687500000E1
4.529648058E1,2.343750000E1
4.533914725E1,2.343750000E1
4.538181392E1,7.031250000E1
4.542448058E1,2.343750000E1
4.546714725E1,4.687500000E1
4.550981392E1,2.343750000E1
4.555248058E1,4.687500000E1
4.559514725E1,4.687500000E1
4.563781392E1,4.687500000E1
4.568048058E1,2.343750000E1
4.572314725E1,2.343750000E1
4.576581392E1,2.343750000E1
4.580848058E1,4.687500000E1
4.585114725E1,4.687500000E1
4.589381392E1,4.687500000E1
4.593648058E1,4.687500000E1
4.597914725E1,9.375000000E1
4.602181392E1,1.875000000E2
4.606448058E1,2.343750000E1
4.610714725E1,2.343750000E1
4.614981392E1,2.343750000E1
4.619248058E1,4.687500000E1
4.631175342E1,4.687500000E1
