"Time (s)","Recording (a.u.)"
1.572916667E-2,-2.190905251E-2
1.575000000E-2,-2.114295587E-2
1.577083333E-2,-1.963796467E-2
1.579166667E-2,-1.806714386E-2
1.581250000E-2,-1.593738794E-2
1.583333333E-2,-1.434350573E-2
1.585416667E-2,-1.361247711E-2
1.587500000E-2,-1.316747628E-2
1.589583333E-2,-1.297602057E-2
1.591666667E-2,-1.302435715E-2
1.593750000E-2,-1.368471701E-2
1.595833333E-2,-1.369847544E-2
1.597916667E-2,-1.392207481E-2
1.600000000E-2,-1.477624662E-2
1.602083333E-2,-1.520114578E-2
1.604166667E-2,-1.557557378E-2
1.606250000E-2,-1.521570142E-2
1.608333333E-2,-1.435817033E-2
1.610416667E-2,-1.353201643E-2
1.612500000E-2,-1.320952550E-2
1.614583333E-2,-1.285909954E-2
1.616666667E-2,-1.210041903E-2
1.618750000E-2,-1.218348369E-2
1.620833333E-2,-1.230775099E-2
1.622916667E-2,-1.228962094E-2
1.625000000E-2,-1.256566495E-2
1.627083333E-2,-1.318249106E-2
1.629166667E-2,-1.450372208E-2
1.631250000E-2,-1.578669995E-2
1.633333333E-2,-1.571640372E-2
1.635416667E-2,-1.526262984E-2
1.637500000E-2,-1.585520618E-2
1.639583333E-2,-1.563526504E-2
1.641666667E-2,-1.492729317E-2
1.643750000E-2,-1.380214561E-2
1.645833333E-2,-1.180756465E-2
1.647916667E-2,-1.155092940E-2
1.650000000E-2,-1.241620444E-2
1.652083333E-2,-1.350114867E-2
1.654166667E-2,-1.421600953E-2
1.656250000E-2,-1.370814443E-2
1.658333333E-2,-1.324855629E-2
1.660416667E-2,-1.284441166E-2
1.662500000E-2,-1.223992184E-2
1.664583333E-2,-1.170411333E-2
1.666666667E-2,-1.148111001E-2
1.668750000E-2,-1.132494584E-2
1.670833333E-2,-1.037475839E-2
1.672916667E-2,-8.791875094E-3
1.675000000E-2,-7.681990508E-3
1.677083333E-2,-7.270487025E-3
1.679166667E-2,-7.208563387E-3
1.681250000E-2,-7.140090689E-3
1.683333333E-2,-6.848451681E-3
1.685416667E-2,-7.009391673E-3
1.687500000E-2,-7.268134505E-3
1.689583333E-2,-7.712558378E-3
1.691666667E-2,-8.150359616E-3
1.693750000E-2,-8.363967761E-3
1.695833333E-2,-8.412730880E-3
1.697916667E-2,-6.661437452E-3
1.700000000E-2,-5.258650519E-3
1.702083333E-2,-4.929562099E-3
1.704166667E-2,-4.487879109E-3
1.706250000E-2,-4.736655857E-3
1.708333333E-2,-4.282722250E-3
1.710416667E-2,-4.021478817E-3
1.712500000E-2,-4.109024070E-3
1.714583333E-2,-3.911515698E-3
1.716666667E-2,-4.867383279E-3
1.718750000E-2,-6.254924461E-3
1.720833333E-2,-7.141106762E-3
1.722916667E-2,-7.203166839E-3
1.725000000E-2,-6.729733665E-3
1.727083333E-2,-5.976681132E-3
1.729166667E-2,-5.703422241E-3
1.731250000E-2,-6.019601598E-3
1.733333333E-2,-6.038318388E-3
1.735416667E-2,-6.249346770E-3
1.737500000E-2,-6.005377509E-3
1.739583333E-2,-5.481340922E-3
1.741666667E-2,-5.695265718E-3
1.743750000E-2,-5.987723824E-3
1.745833333E-2,-6.666950881E-3
1.747916667E-2,-8.023577742E-3
1.750000000E-2,-8.645640686E-3
1.752083333E-2,-8.907773532E-3
1.754166667E-2,-9.490435012E-3
1.756250000E-2,-9.454770945E-3
1.758333333E-2,-9.730057791E-3
1.760416667E-2,-1.020502858E-2
1.762500000E-2,-9.814367630E-3
1.764583333E-2,-9.084146470E-3
1.766666667E-2,-8.289005607E-3
1.768750000E-2,-8.358590305E-3
1.770833333E-2,-9.103670716E-3
1.772916667E-2,-9.751936421E-3
1.775000000E-2,-1.040904410E-2
1.777083333E-2,-1.109735854E-2
1.779166667E-2,-1.163198426E-2
1.781250000E-2,-1.139851939E-2
1.783333333E-2,-1.129806414E-2
1.785416667E-2,-1.096329186E-2
1.787500000E-2,-1.000295486E-2
1.789583333E-2,-9.641148150E-3
1.791666667E-2,-8.552729152E-3
1.793750000E-2,-6.701422855E-3
1.795833333E-2,-5.508715753E-3
1.797916667E-2,-5.147230811E-3
1.800000000E-2,-5.436571315E-3
1.802083333E-2,-5.040939432E-3
1.804166667E-2,-4.748681560E-3
1.806250000E-2,-5.199552979E-3
1.808333333E-2,-5.132365972E-3
1.810416667E-2,-5.320414435E-3
1.812500000E-2,-5.126504693E-3
1.814583333E-2,-4.695882089E-3
1.816666667E-2,-4.770396277E-3
1.818750000E-2,-3.845646046E-3
1.820833333E-2,-2.563156188E-3
1.822916667E-2,-1.638135989E-3
1.825000000E-2,-8.418124053E-4
1.827083333E-2,-1.536252967E-4
1.829166667E-2,2.185447374E-4
1.831250000E-2,4.855763982E-4
1.833333333E-2,1.775436103E-4
1.835416667E-2,-1.465978567E-3
1.837500000E-2,-2.418859862E-3
1.839583333E-2,-2.643284155E-3
1.841666667E-2,-2.780610695E-3
1.843750000E-2,-2.065848792E-3
1.845833333E-2,-1.173705561E-3
1.847916667E-2,-8.912077174E-4
1.850000000E-2,-1.010271255E-3
1.852083333E-2,-1.060677925E-3
1.854166667E-2,-1.344490796E-3
1.856250000E-2,-1.389092300E-3
1.858333333E-2,-2.122166567E-3
1.860416667E-2,-3.568698186E-3
1.862500000E-2,-4.112195224E-3
1.864583333E-2,-4.623881541E-3
1.866666667E-2,-5.497811362E-3
1.868750000E-2,-7.075446658E-3
1.870833333E-2,-8.046611212E-3
1.872916667E-2,-7.451714016E-3
1.875000000E-2,-7.045544218E-3
1.877083333E-2,-6.618764251E-3
1.879166667E-2,-6.269268692E-3
1.881250000E-2,-5.873223767E-3
1.883333333E-2,-5.384443793E-3
1.885416667E-2,-5.448341370E-3
1.887500000E-2,-4.463571124E-3
1.889583333E-2,-4.174303263E-3
1.891666667E-2,-5.898825824E-3
1.893750000E-2,-6.550525315E-3
1.895833333E-2,-6.509285420E-3
1.897916667E-2,-6.789686624E-3
1.900000000E-2,-6.807061378E-3
1.902083333E-2,-5.909888074E-3
1.904166667E-2,-5.006685853E-3
1.906250000E-2,-5.782776512E-3
1.908333333E-2,-5.550618283E-3
1.910416667E-2,-3.623018507E-3
1.912500000E-2,-2.294572769E-3
1.914583333E-2,-1.498898724E-3
1.916666667E-2,-4.351742100E-4
1.918750000E-2,2.998342970E-4
1.920833333E-2,-2.996306866E-4
1.922916667E-2,-7.414083229E-4
1.925000000E-2,-7.073263987E-4
1.927083333E-2,-9.121379117E-4
1.929166667E-2,-7.802320179E-4
1.931250000E-2,-4.724705650E-4
1.933333333E-2,8.395439363E-5
1.935416667E-2,2.860146342E-4
1.937500000E-2,-2.659682650E-6
1.939583333E-2,2.033688506E-4
1.941666667E-2,9.689091821E-4
1.943750000E-2,2.052255673E-3
1.945833333E-2,2.529496793E-3
1.947916667E-2,2.571263816E-3
1.950000000E-2,2.351670992E-3
1.952083333E-2,8.123001317E-4
1.954166667E-2,-7.141052047E-4
1.956250000E-2,-1.507251407E-3
1.958333333E-2,-1.687022275E-3
1.960416667E-2,-1.174715231E-3
1.962500000E-2,-9.981342591E-4
1.964583333E-2,-6.798488903E-4
1.966666667E-2,-7.079064380E-5
1.968750000E-2,6.757503725E-4
1.970833333E-2,1.663925825E-3
1.972916667E-2,2.267032629E-3
1.975000000E-2,2.358427504E-3
1.977083333E-2,1.840728102E-3
1.979166667E-2,1.628763741E-3
1.981250000E-2,1.693557831E-3
1.983333333E-2,1.056009904E-3
1.985416667E-2,3.911241656E-4
1.987500000E-2,3.050536616E-4
1.989583333E-2,1.056464156E-3
1.991666667E-2,1.453219913E-3
1.993750000E-2,1.376001630E-3
1.995833333E-2,2.275114413E-3
1.997916667E-2,3.231878625E-3
2.000000000E-2,3.776558675E-3
2.002083333E-2,4.010453355E-3
2.004166667E-2,3.712666687E-3
2.006250000E-2,3.554379102E-3
2.008333333E-2,3.220936283E-3
2.010416667E-2,2.551740035E-3
2.012500000E-2,2.370474394E-3
2.014583333E-2,2.656056080E-3
2.016666667E-2,3.599039512E-3
2.018750000E-2,4.394131713E-3
2.020833333E-2,4.201166332E-3
2.022916667E-2,4.554080777E-3
2.025000000E-2,5.060169380E-3
2.027083333E-2,5.301035941E-3
2.029166667E-2,5.569398403E-3
2.031250000E-2,5.173906684E-3
2.033333333E-2,5.390944891E-3
2.035416667E-2,5.578465760E-3
2.037500000E-2,4.325062037E-3
2.039583333E-2,3.181034466E-3
2.041666667E-2,3.353464417E-3
2.043750000E-2,4.123038147E-3
2.045833333E-2,4.853784107E-3
2.047916667E-2,5.798425525E-3
2.050000000E-2,5.861240905E-3
2.052083333E-2,5.191652570E-3
2.054166667E-2,5.277793389E-3
2.056250000E-2,6.015278865E-3
2.058333333E-2,7.223116234E-3
2.060416667E-2,8.352776989E-3
2.062500000E-2,9.643604979E-3
2.064583333E-2,1.050396450E-2
2.066666667E-2,1.025543734E-2
2.068750000E-2,1.011643931E-2
2.070833333E-2,8.862338960E-3
2.072916667E-2,6.808985956E-3
2.075000000E-2,5.375357345E-3
2.077083333E-2,3.741828026E-3
2.079166667E-2,1.956427703E-3
2.081250000E-2,8.049866883E-4
2.083333333E-2,7.182133850E-4
2.085416667E-2,3.210484865E-4
2.087500000E-2,-2.152909292E-5
2.089583333E-2,-1.776455611E-4
2.091666667E-2,-1.114017679E-3
2.093750000E-2,-1.652078703E-3
2.095833333E-2,-2.413143404E-3
2.097916667E-2,-3.573529422E-3
2.100000000E-2,-4.479978234E-3
2.102083333E-2,-4.295608029E-3
2.104166667E-2,-3.390941769E-3
2.106250000E-2,-2.871818841E-3
2.108333333E-2,-2.047454007E-3
2.110416667E-2,-1.503218664E-3
2.112500000E-2,-3.251282615E-4
2.114583333E-2,9.029336507E-4
2.116666667E-2,1.556025119E-3
2.118750000E-2,3.202750348E-3
2.120833333E-2,4.127623979E-3
2.122916667E-2,4.313527606E-3
2.125000000E-2,4.740347154E-3
2.127083333E-2,5.125179887E-3
2.129166667E-2,4.913199693E-3
2.131250000E-2,4.443403333E-3
2.133333333E-2,4.791378509E-3
2.135416667E-2,5.053478759E-3
2.137500000E-2,5.478456616E-3
2.139583333E-2,5.268303677E-3
2.141666667E-2,3.849631874E-3
2.143750000E-2,3.682184033E-3
2.145833333E-2,4.658787511E-3
2.147916667E-2,5.515841767E-3
2.150000000E-2,6.281546783E-3
2.152083333E-2,6.444354542E-3
2.154166667E-2,5.555676296E-3
2.156250000E-2,4.417829681E-3
2.158333333E-2,3.883220721E-3
2.160416667E-2,3.162561450E-3
2.162500000E-2,2.634900156E-3
2.164583333E-2,3.507924732E-3
2.166666667E-2,4.420614336E-3
2.168750000E-2,5.184012465E-3
2.170833333E-2,6.319537293E-3
2.172916667E-2,7.357688621E-3
2.175000000E-2,8.821113035E-3
2.177083333E-2,1.039053313E-2
2.179166667E-2,1.182256453E-2
2.181250000E-2,1.283866912E-2
2.183333333E-2,1.312016323E-2
2.185416667E-2,1.320550777E-2
2.187500000E-2,1.292316336E-2
2.189583333E-2,1.192999817E-2
2.191666667E-2,1.149520930E-2
2.193750000E-2,1.223302353E-2
2.195833333E-2,1.238931715E-2
2.197916667E-2,1.287124306E-2
2.200000000E-2,1.359025296E-2
2.202083333E-2,1.333738770E-2
2.204166667E-2,1.345219091E-2
2.206250000E-2,1.301164087E-2
2.208333333E-2,1.272894349E-2
2.210416667E-2,1.304464322E-2
2.212500000E-2,1.312173903E-2
2.214583333E-2,1.347417012E-2
2.216666667E-2,1.262849011E-2
2.218750000E-2,1.235247776E-2
2.220833333E-2,1.347207557E-2
2.222916667E-2,1.358729973E-2
2.225000000E-2,1.371663809E-2
2.227083333E-2,1.416605152E-2
2.229166667E-2,1.432658825E-2
2.231250000E-2,1.429492608E-2
2.233333333E-2,1.488136873E-2
2.235416667E-2,1.582626998E-2
2.237500000E-2,1.635950059E-2
2.239583333E-2,1.788543910E-2
2.241666667E-2,1.879426837E-2
2.243750000E-2,1.867654547E-2
2.245833333E-2,1.842592843E-2
2.247916667E-2,1.759431697E-2
2.250000000E-2,1.747002453E-2
2.252083333E-2,1.716681197E-2
2.254166667E-2,1.700641587E-2
2.256250000E-2,1.694501191E-2
2.258333333E-2,1.623576880E-2
2.260416667E-2,1.681639999E-2
2.262500000E-2,1.698518358E-2
2.264583333E-2,1.549304370E-2
2.266666667E-2,1.478271931E-2
2.268750000E-2,1.534030586E-2
2.270833333E-2,1.577563398E-2
2.272916667E-2,1.613648422E-2
2.275000000E-2,1.622288115E-2
2.277083333E-2,1.568875834E-2
2.279166667E-2,1.511126198E-2
2.281250000E-2,1.407270133E-2
2.283333333E-2,1.332528889E-2
2.285416667E-2,1.310613286E-2
2.287500000E-2,1.296670176E-2
2.289583333E-2,1.345360465E-2
2.291666667E-2,1.354928687E-2
2.293750000E-2,1.360431314E-2
2.295833333E-2,1.414102502E-2
2.297916667E-2,1.413753629E-2
2.300000000E-2,1.397211105E-2
2.302083333E-2,1.289920136E-2
2.304166667E-2,1.174559258E-2
2.306250000E-2,1.127054542E-2
2.308333333E-2,1.058205497E-2
2.310416667E-2,1.116665639E-2
2.312500000E-2,1.169134397E-2
2.314583333E-2,1.105581783E-2
2.316666667E-2,1.029291656E-2
2.318750000E-2,9.596933611E-3
2.320833333E-2,8.902076632E-3
2.322916667E-2,7.820376195E-3
2.325000000E-2,8.286511526E-3
2.327083333E-2,9.854055010E-3
2.329166667E-2,1.041895896E-2
2.331250000E-2,1.074753888E-2
2.333333333E-2,1.092488132E-2
2.335416667E-2,1.062312908E-2
2.337500000E-2,1.050373912E-2
2.339583333E-2,1.031914260E-2
2.341666667E-2,1.041561551E-2
2.343750000E-2,1.164818183E-2
2.345833333E-2,1.204321999E-2
2.347916667E-2,1.203911938E-2
2.350000000E-2,1.298335753E-2
2.352083333E-2,1.320442278E-2
2.354166667E-2,1.334363595E-2
2.356250000E-2,1.402132399E-2
2.358333333E-2,1.388787944E-2
2.360416667E-2,1.264342573E-2
2.362500000E-2,1.174351573E-2
2.364583333E-2,1.108122990E-2
2.366666667E-2,9.654389694E-3
2.368750000E-2,9.203478694E-3
2.370833333E-2,8.811804466E-3
2.372916667E-2,7.527526468E-3
2.375000000E-2,6.899111439E-3
2.377083333E-2,6.247832440E-3
2.379166667E-2,5.651889369E-3
2.381250000E-2,5.483640358E-3
2.383333333E-2,5.174819846E-3
2.385416667E-2,4.398444202E-3
2.387500000E-2,4.686050117E-3
2.389583333E-2,5.704616196E-3
2.391666667E-2,5.289416760E-3
2.393750000E-2,5.489309318E-3
2.395833333E-2,5.971243139E-3
2.397916667E-2,5.936224479E-3
2.400000000E-2,6.298519205E-3
2.402083333E-2,6.615257356E-3
2.404166667E-2,6.614610087E-3
2.406250000E-2,5.921486765E-3
2.408333333E-2,6.124532782E-3
2.410416667E-2,5.957641173E-3
2.412500000E-2,5.241084844E-3
2.414583333E-2,5.616127513E-3
2.416666667E-2,5.328640342E-3
2.418750000E-2,5.085937679E-3
2.420833333E-2,4.524304532E-3
2.422916667E-2,3.858016804E-3
2.425000000E-2,4.602718633E-3
2.427083333E-2,4.738291260E-3
2.429166667E-2,4.589783959E-3
2.431250000E-2,5.603030790E-3
2.433333333E-2,6.165568717E-3
2.435416667E-2,6.070059724E-3
2.437500000E-2,6.337482948E-3
2.439583333E-2,6.838084199E-3
2.441666667E-2,8.398624137E-3
2.443750000E-2,9.056060575E-3
2.445833333E-2,8.340758272E-3
2.447916667E-2,8.828450926E-3
2.450000000E-2,8.556064218E-3
2.452083333E-2,7.458948530E-3
2.454166667E-2,6.766282022E-3
2.456250000E-2,5.970004946E-3
2.458333333E-2,6.162573583E-3
2.460416667E-2,7.035561837E-3
2.462500000E-2,7.589296438E-3
2.464583333E-2,7.564419881E-3
2.466666667E-2,7.052872796E-3
2.468750000E-2,7.457228843E-3
2.470833333E-2,8.442081511E-3
2.472916667E-2,8.400606923E-3
2.475000000E-2,8.777723648E-3
2.477083333E-2,9.282594547E-3
2.479166667E-2,8.640836924E-3
2.481250000E-2,8.616921492E-3
2.483333333E-2,8.721369319E-3
2.485416667E-2,8.687232621E-3
2.487500000E-2,8.890959434E-3
2.489583333E-2,9.020281024E-3
2.491666667E-2,1.018786430E-2
2.493750000E-2,1.097957976E-2
2.495833333E-2,1.137712225E-2
2.497916667E-2,1.313842274E-2
2.500000000E-2,1.401377656E-2
2.502083333E-2,1.310264692E-2
2.504166667E-2,1.222307235E-2
2.506250000E-2,1.202506572E-2
2.508333333E-2,1.247070078E-2
2.510416667E-2,1.267212443E-2
2.512500000E-2,1.257679705E-2
2.514583333E-2,1.276938245E-2
2.516666667E-2,1.296198461E-2
2.518750000E-2,1.269778982E-2
2.520833333E-2,1.183250546E-2
2.522916667E-2,1.181318797E-2
2.525000000E-2,1.214172039E-2
2.527083333E-2,1.167951804E-2
2.529166667E-2,1.149805635E-2
2.531250000E-2,1.111260150E-2
2.533333333E-2,1.047858968E-2
2.535416667E-2,1.018620469E-2
2.537500000E-2,9.910017252E-3
2.539583333E-2,9.615993127E-3
2.541666667E-2,9.493050165E-3
2.543750000E-2,9.922204539E-3
2.545833333E-2,1.096373517E-2
2.547916667E-2,1.162152737E-2
2.550000000E-2,1.060336828E-2
2.552083333E-2,1.020806655E-2
2.554166667E-2,1.130524836E-2
2.556250000E-2,1.213127188E-2
2.558333333E-2,1.328306831E-2
2.560416667E-2,1.348551549E-2
2.562500000E-2,1.289329305E-2
2.564583333E-2,1.300951745E-2
2.566666667E-2,1.313485671E-2
2.568750000E-2,1.363167353E-2
2.570833333E-2,1.467762515E-2
2.572916667E-2,1.529398281E-2
2.575000000E-2,1.472469606E-2
2.577083333E-2,1.404297817E-2
2.579166667E-2,1.372798812E-2
2.581250000E-2,1.422445104E-2
2.583333333E-2,1.590528153E-2
2.585416667E-2,1.587769762E-2
2.587500000E-2,1.442425605E-2
2.589583333E-2,1.342074014E-2
2.591666667E-2,1.242990792E-2
2.593750000E-2,1.247288845E-2
2.595833333E-2,1.348289847E-2
2.597916667E-2,1.410521381E-2
2.600000000E-2,1.338315569E-2
2.602083333E-2,1.230468415E-2
2.604166667E-2,1.226066798E-2
2.606250000E-2,1.147110574E-2
2.608333333E-2,1.081973221E-2
2.610416667E-2,1.186084840E-2
2.612500000E-2,1.242444199E-2
2.614583333E-2,1.277020760E-2
2.616666667E-2,1.309229620E-2
2.618750000E-2,1.243463904E-2
2.620833333E-2,1.240772009E-2
2.622916667E-2,1.306198817E-2
2.625000000E-2,1.356564835E-2
2.627083333E-2,1.438229531E-2
2.629166667E-2,1.524222270E-2
2.631250000E-2,1.479398832E-2
2.633333333E-2,1.360106561E-2
2.635416667E-2,1.389620733E-2
2.637500000E-2,1.507798024E-2
2.639583333E-2,1.594724879E-2
2.641666667E-2,1.638467051E-2
2.643750000E-2,1.657553948E-2
2.645833333E-2,1.702528633E-2
2.647916667E-2,1.743864082E-2
2.650000000E-2,1.738508604E-2
2.652083333E-2,1.747416332E-2
2.654166667E-2,1.736574434E-2
2.656250000E-2,1.631910913E-2
2.658333333E-2,1.507529616E-2
2.660416667E-2,1.395097189E-2
2.662500000E-2,1.363964099E-2
2.664583333E-2,1.390773803E-2
2.666666667E-2,1.472523436E-2
2.668750000E-2,1.586868428E-2
2.670833333E-2,1.626102440E-2
2.672916667E-2,1.695453748E-2
2.675000000E-2,1.727394760E-2
2.677083333E-2,1.722027175E-2
2.679166667E-2,1.751992851E-2
2.681250000E-2,1.780386642E-2
2.683333333E-2,1.810740493E-2
2.685416667E-2,1.755350269E-2
2.687500000E-2,1.651678421E-2
2.689583333E-2,1.537834480E-2
2.691666667E-2,1.456550881E-2
2.693750000E-2,1.468629576E-2
2.695833333E-2,1.426904090E-2
2.697916667E-2,1.347772218E-2
2.700000000E-2,1.390212961E-2
2.702083333E-2,1.345776021E-2
2.704166667E-2,1.275807433E-2
2.706250000E-2,1.327088289E-2
2.708333333E-2,1.186127961E-2
2.710416667E-2,1.086847298E-2
2.712500000E-2,1.197132654E-2
2.714583333E-2,1.250044256E-2
2.716666667E-2,1.289306022E-2
2.718750000E-2,1.333830133E-2
2.720833333E-2,1.290582679E-2
2.722916667E-2,1.172048785E-2
2.725000000E-2,1.119473390E-2
2.727083333E-2,1.085377485E-2
2.729166667E-2,1.083315071E-2
2.731250000E-2,1.146047655E-2
2.733333333E-2,1.121250167E-2
2.735416667E-2,1.133613288E-2
2.737500000E-2,1.129133999E-2
2.739583333E-2,1.055757981E-2
2.741666667E-2,1.043788344E-2
2.743750000E-2,1.007364132E-2
2.745833333E-2,9.683268145E-3
2.747916667E-2,9.493684396E-3
2.750000000E-2,9.517601691E-3
2.752083333E-2,1.001551561E-2
2.754166667E-2,1.052590087E-2
2.756250000E-2,1.069596410E-2
2.758333333E-2,1.073597744E-2
2.760416667E-2,1.086104847E-2
2.762500000E-2,1.043716446E-2
2.764583333E-2,9.592507966E-3
2.766666667E-2,9.068099782E-3
2.768750000E-2,8.725862019E-3
2.770833333E-2,7.810959592E-3
2.772916667E-2,6.574265659E-3
2.775000000E-2,5.474563688E-3
2.777083333E-2,4.737498704E-3
2.779166667E-2,4.043439403E-3
2.781250000E-2,4.774245434E-3
2.783333333E-2,6.409390830E-3
2.785416667E-2,5.412395112E-3
2.787500000E-2,3.818431403E-3
2.789583333E-2,2.286626259E-3
2.791666667E-2,1.708236989E-3
2.793750000E-2,2.362479689E-3
2.795833333E-2,1.758848666E-3
2.797916667E-2,1.574177411E-3
2.800000000E-2,1.032975037E-3
2.802083333E-2,1.331318868E-3
2.804166667E-2,2.152597299E-3
2.806250000E-2,2.874955069E-3
2.808333333E-2,4.378710873E-3
2.810416667E-2,3.135730978E-3
2.812500000E-2,2.034968697E-3
2.814583333E-2,1.662417199E-3
2.816666667E-2,6.404834567E-4
2.818750000E-2,1.758117694E-3
2.820833333E-2,2.915802179E-3
2.822916667E-2,1.841195626E-3
2.825000000E-2,4.500094801E-4
2.827083333E-2,7.519656210E-4
2.829166667E-2,3.144539660E-4
2.831250000E-2,6.324774586E-5
2.833333333E-2,1.419929322E-3
2.835416667E-2,1.590246568E-3
2.837500000E-2,2.532265149E-3
2.839583333E-2,2.428111387E-3
2.841666667E-2,1.433084835E-3
2.843750000E-2,2.856238978E-3
2.845833333E-2,4.095502663E-3
2.847916667E-2,4.818292335E-3
2.850000000E-2,3.507134039E-3
2.852083333E-2,2.427814063E-3
2.854166667E-2,3.474926809E-3
2.856250000E-2,2.823897870E-3
2.858333333E-2,2.680883510E-3
2.860416667E-2,3.511355026E-3
2.862500000E-2,3.439868800E-3
2.864583333E-2,2.701251069E-3
2.866666667E-2,1.724365982E-3
2.868750000E-2,1.732023433E-3
2.870833333E-2,1.818751916E-3
2.872916667E-2,1.386969467E-3
2.875000000E-2,1.067327685E-3
2.877083333E-2,8.815666661E-4
2.879166667E-2,3.405603638E-5
2.881250000E-2,-1.047126832E-3
2.883333333E-2,-1.716324128E-3
2.885416667E-2,-3.340741154E-3
2.887500000E-2,-3.903321223E-3
2.889583333E-2,-3.375159577E-3
2.891666667E-2,-3.227370325E-3
2.893750000E-2,-1.782358508E-3
2.895833333E-2,-1.237751800E-3
2.897916667E-2,-1.314994064E-3
2.900000000E-2,-1.022775541E-3
2.902083333E-2,-1.764655579E-3
2.904166667E-2,-1.705849776E-3
2.906250000E-2,-1.137191663E-3
2.908333333E-2,-4.293081583E-4
2.910416667E-2,-1.265693718E-4
2.912500000E-2,-8.360883221E-4
2.914583333E-2,-1.189328264E-3
2.916666667E-2,-2.667583060E-3
2.918750000E-2,-3.912640736E-3
2.920833333E-2,-3.832420800E-3
2.922916667E-2,-4.594186321E-3
2.925000000E-2,-5.045306869E-3
2.927083333E-2,-5.672091618E-3
2.929166667E-2,-6.638844032E-3
2.931250000E-2,-6.926406641E-3
2.933333333E-2,-6.928681396E-3
2.935416667E-2,-5.713946186E-3
2.937500000E-2,-5.437321030E-3
2.939583333E-2,-6.090671755E-3
2.941666667E-2,-6.042401306E-3
2.943750000E-2,-6.823728327E-3
2.945833333E-2,-7.662191987E-3
2.947916667E-2,-8.720684797E-3
2.950000000E-2,-9.611899965E-3
2.952083333E-2,-1.055366267E-2
2.954166667E-2,-1.229697932E-2
2.956250000E-2,-1.355700195E-2
2.958333333E-2,-1.363402139E-2
2.960416667E-2,-1.169122662E-2
2.962500000E-2,-1.013751421E-2
2.964583333E-2,-9.447166696E-3
2.966666667E-2,-8.979914710E-3
2.968750000E-2,-9.229393676E-3
2.970833333E-2,-9.198229760E-3
2.972916667E-2,-9.206218645E-3
2.975000000E-2,-8.574892767E-3
2.977083333E-2,-7.762045600E-3
2.979166667E-2,-7.225810550E-3
2.981250000E-2,-7.156847976E-3
2.983333333E-2,-6.902649533E-3
2.985416667E-2,-6.018331740E-3
2.987500000E-2,-5.716798361E-3
2.989583333E-2,-4.429676570E-3
2.991666667E-2,-3.112533595E-3
2.993750000E-2,-3.027154133E-3
2.995833333E-2,-3.291830420E-3
2.997916667E-2,-3.045071848E-3
3.000000000E-2,-2.676769625E-3
3.002083333E-2,-3.485026537E-3
3.004166667E-2,-3.280535806E-3
3.006250000E-2,-2.972141607E-3
3.008333333E-2,-3.956690896E-3
3.010416667E-2,-4.764153156E-3
3.012500000E-2,-5.477115978E-3
3.014583333E-2,-5.611097440E-3
3.016666667E-2,-5.042289384E-3
3.018750000E-2,-3.764970694E-3
3.020833333E-2,-3.525224980E-3
3.022916667E-2,-3.481811378E-3
3.025000000E-2,-2.051558811E-3
3.027083333E-2,-2.039543586E-3
3.029166667E-2,-2.499480965E-3
3.031250000E-2,-2.962489612E-3
3.033333333E-2,-3.889598651E-3
3.035416667E-2,-4.372115247E-3
3.037500000E-2,-5.091317929E-3
3.039583333E-2,-5.508474540E-3
3.041666667E-2,-5.482632667E-3
3.043750000E-2,-5.327618215E-3
3.045833333E-2,-5.548558198E-3
3.047916667E-2,-5.510387942E-3
3.050000000E-2,-4.718321376E-3
3.052083333E-2,-3.870086744E-3
3.054166667E-2,-2.394370968E-3
3.056250000E-2,-1.169294235E-3
3.058333333E-2,-1.314381661E-4
3.060416667E-2,6.429332425E-4
3.062500000E-2,1.219466794E-3
3.064583333E-2,2.320084255E-3
3.066666667E-2,2.146218438E-3
3.068750000E-2,1.826036023E-3
3.070833333E-2,1.320009353E-3
3.072916667E-2,2.800050715E-4
3.075000000E-2,-9.965389036E-4
3.077083333E-2,-2.790862462E-3
3.079166667E-2,-2.456077142E-3
3.081250000E-2,-2.255038824E-3
3.083333333E-2,-2.098192926E-3
3.085416667E-2,-1.020684605E-3
3.087500000E-2,-1.454154961E-3
3.089583333E-2,-1.774754608E-3
3.091666667E-2,-2.291802084E-3
3.093750000E-2,-2.296809107E-3
3.095833333E-2,-1.680741552E-3
3.097916667E-2,-2.139520366E-3
3.100000000E-2,-3.449887037E-3
3.102083333E-2,-4.871775396E-3
3.104166667E-2,-4.946373403E-3
3.106250000E-2,-5.054749548E-3
3.108333333E-2,-4.510339350E-3
3.110416667E-2,-2.985759871E-3
3.112500000E-2,-2.039152430E-3
3.114583333E-2,-1.388271921E-3
3.116666667E-2,-2.409174806E-3
3.118750000E-2,-3.760777181E-3
3.120833333E-2,-4.465756938E-3
3.122916667E-2,-4.942202941E-3
3.125000000E-2,-4.109388683E-3
3.127083333E-2,-3.906492144E-3
3.129166667E-2,-5.002878606E-3
3.131250000E-2,-5.504814908E-3
3.133333333E-2,-5.273947027E-3
3.135416667E-2,-4.752228037E-3
3.137500000E-2,-3.718766849E-3
3.139583333E-2,-3.601542441E-3
3.141666667E-2,-4.969974048E-3
3.143750000E-2,-4.941895604E-3
3.145833333E-2,-4.955647513E-3
3.147916667E-2,-5.715846084E-3
3.150000000E-2,-5.019745789E-3
3.152083333E-2,-5.091902800E-3
