"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.363452538E1,1.893865093E-1,-8.660819080E-2,3.332620561E-1,3.929781504E-1
3.364445338E1,2.503183336E-1,-1.309512999E-1,1.632215166E-1,3.262648841E-1
3.365438137E1,2.467237761E-1,-5.629606497E-2,1.132330853E-1,2.772428542E-1
3.366430938E1,1.357501372E-1,-7.739489755E-2,1.880932331E-1,2.445345257E-1
3.367423738E1,4.360754762E-2,-3.363747848E-2,-3.088791668E-2,6.314397489E-2
3.368416538E1,-1.182535412E-2,4.798010462E-3,-9.538445950E-2,9.623437545E-2
3.369409338E1,-7.229231567E-2,1.956349993E-2,8.809415102E-3,7.540898639E-2
3.370402238E1,-9.563922451E-2,-1.080802996E-2,3.979790390E-2,1.041515623E-1
3.371395038E1,-6.695400878E-2,-1.123428284E-2,3.904302835E-2,7.831606774E-2
3.372387837E1,1.385361162E-1,-7.811936757E-2,-1.606487417E-1,2.260595260E-1
3.373380638E1,1.455379011E-1,-1.328697713E-1,-1.126524568E-2,1.973893679E-1
3.374373438E1,1.710713488E-1,-1.054421272E-1,-2.997750521E-2,2.031799680E-1
3.375366238E1,2.140411114E-1,-1.230273268E-1,1.905192429E-1,3.118443561E-1
3.376359038E1,-1.939789125E-2,4.339120521E-2,4.494912547E-1,4.519971935E-1
3.377351838E1,-8.937775190E-2,-4.659257862E-3,1.338047594E-1,1.609776533E-1
3.378344638E1,-6.612724903E-2,2.330172996E-2,-6.511751711E-2,9.568738014E-2
3.379337437E1,-3.210551894E-1,8.376207685E-2,2.378664869E-1,4.082560297E-1
3.380330337E1,-3.580056455E-1,1.018214765E-1,2.365192884E-1,4.409954978E-1
3.381323138E1,-2.848929746E-1,1.455079067E-1,2.483411890E-1,4.049813626E-1
3.382315938E1,-1.951125049E-1,1.310762750E-1,-2.409929931E-2,2.362851152E-1
3.383308738E1,-9.650580928E-2,5.943623905E-2,8.606224358E-2,1.423121481E-1
3.384301538E1,1.998475070E-2,-5.279715965E-4,2.158528894E-1,2.167767028E-1
3.385294338E1,2.611504468E-2,1.472381435E-2,3.459423280E-1,3.472389387E-1
3.386287138E1,4.118035926E-2,4.923570739E-2,3.287398195E-1,3.349475270E-1
3.387279937E1,-8.590565697E-2,8.792897631E-2,6.890358925E-2,1.409219337E-1
3.388272738E1,-2.020393541E-1,1.395337699E-1,2.282168269E-2,2.465976536E-1
3.389265538E1,-2.213406475E-1,1.043505252E-1,-2.362690276E-1,3.401525654E-1
3.390258438E1,-2.212999728E-1,9.344082674E-2,-2.803096712E-2,2.418483020E-1
3.391251238E1,-2.038959364E-1,1.650099241E-1,1.090938413E-1,2.840832521E-1
3.392244038E1,-1.113000141E-2,1.796542391E-2,3.036225200E-2,3.699323903E-2
3.393236838E1,4.149196104E-2,-1.914050412E-2,-6.452987194E-3,4.614740267E-2
3.394229638E1,1.030492913E-1,-4.822245800E-2,-2.233420032E-1,2.506515755E-1
3.395222437E1,7.354212147E-2,-3.937130840E-2,-5.881772697E-2,1.020689402E-1
3.396215238E1,1.939556150E-2,-4.595650662E-2,3.880153835E-2,6.319610498E-2
3.397208038E1,6.788315875E-3,-1.800687519E-2,1.816729903E-2,2.646468478E-2
3.398200838E1,-5.955519791E-2,2.250905765E-2,-4.242856622E-2,7.650923150E-2
3.399193638E1,-1.456228410E-1,1.196746430E-2,-1.594547403E-1,2.162753944E-1
3.400186538E1,-9.024763486E-2,1.892789845E-2,-2.799418813E-1,2.947377781E-1
3.401179708E1,-8.929975552E-2,9.417192056E-3,-3.691522658E-1,3.799164713E-1
3.402172508E1,-2.645055609E-2,-2.940265995E-2,-1.663322353E-1,1.709694734E-1
3.403165308E1,7.497217683E-2,-1.184373447E-1,-2.166288149E-1,2.580237884E-1
3.404158108E1,2.196745017E-1,-1.236938089E-1,-1.458248806E-1,2.912420657E-1
3.405150908E1,2.146549777E-1,-1.196133295E-1,-7.755688369E-2,2.576803800E-1
3.406143708E1,9.250231208E-2,-6.647020650E-2,9.639836669E-2,1.492233601E-1
3.407136508E1,-3.997847322E-2,-3.090970670E-3,7.261540174E-2,8.295076245E-2
3.408129308E1,2.139736491E-2,4.592662187E-2,-5.976825035E-1,5.998262055E-1
3.409122108E1,-1.908258197E-1,4.900957546E-2,-9.606390595E-2,2.191910262E-1
3.410115008E1,-2.688165668E-1,7.044574670E-3,8.027057648E-2,2.806338149E-1
3.411107808E1,-2.321571011E-1,3.636102931E-2,-8.753164887E-2,2.507605104E-1
3.412100608E1,-2.776402710E-1,7.927199995E-2,-1.924722129E-1,3.470068052E-1
3.413093408E1,-1.663637555E-1,1.798016529E-2,-7.108109236E-2,1.818040351E-1
3.414086208E1,-7.071381412E-2,-1.948516551E-2,-2.046034312E-1,2.173538112E-1
3.415079008E1,1.390029341E-3,-1.155779375E-2,1.322008681E-1,1.327124121E-1
3.416071808E1,8.133111522E-4,-7.262002470E-2,1.061573696E-1,1.286223798E-1
3.417064608E1,3.925521833E-2,-1.736059797E-2,-3.961313188E-2,5.840858452E-2
3.418057408E1,-9.717374403E-2,-1.982366905E-2,1.609679997E-2,1.004729882E-1
3.419050208E1,-1.474068448E-1,-1.865423962E-2,-1.358156168E-1,2.013023605E-1
3.420043108E1,-1.859116187E-1,-2.271009224E-2,-8.144586682E-2,2.042359113E-1
3.421035908E1,-2.267959901E-1,1.549668378E-2,-3.436806250E-1,4.120593893E-1
3.422028708E1,-3.314306716E-1,-6.413367740E-3,5.315294445E-2,3.357270571E-1
3.423021508E1,-2.250158418E-1,-1.485528534E-2,-4.279635608E-2,2.295306878E-1
3.424014308E1,1.745567461E-3,-3.471239315E-2,7.620676160E-2,8.375838918E-2
3.425007108E1,2.350507602E-2,-9.731622423E-2,-2.751150048E-1,2.927647553E-1
3.425999908E1,1.659058820E-2,-1.143599351E-1,-2.303481370E-1,2.577085691E-1
3.426992708E1,-8.755660004E-2,-7.858968470E-2,8.460745633E-2,1.449169363E-1
3.427985508E1,-6.942083943E-2,-4.971573638E-2,1.084225810E-1,1.380085630E-1
3.428978308E1,-1.435016722E-1,-1.596448387E-2,1.078448761E-1,1.802168470E-1
3.429971208E1,-7.728549980E-2,-3.659520116E-2,1.896310508E-2,8.758913506E-2
3.430964008E1,-1.315231210E-1,4.740616386E-2,-5.121459246E-2,1.488912698E-1
3.431956808E1,-1.420176123E-1,7.775540580E-3,-1.899736977E-1,2.373172287E-1
3.432949608E1,-4.361209748E-2,3.825379129E-2,-1.589957339E-1,1.692483707E-1
3.433942408E1,6.415160277E-2,1.057895615E-2,-4.373892725E-2,7.836093547E-2
3.434935208E1,7.965878413E-2,-3.650846137E-2,1.734050274E-2,8.932571117E-2
3.435928008E1,1.659091893E-1,-4.741446873E-2,-1.348888332E-1,2.190182372E-1
3.436920808E1,1.160398310E-1,1.823268735E-2,4.147839367E-1,4.310955665E-1
3.437913608E1,-5.755694850E-2,1.383700735E-1,7.845057213E-1,7.986916216E-1
3.438906408E1,4.652480573E-2,2.753855847E-3,-2.139244777E-1,2.189425117E-1
3.439899308E1,1.706749624E-1,3.835499380E-2,-1.944544190E-1,2.615598773E-1
3.440892108E1,-1.816194152E-1,1.658034095E-1,7.622208130E-1,8.009100764E-1
3.441884908E1,-4.536102892E-1,1.156823195E-1,6.956011462E-1,8.384543208E-1
3.442877708E1,-2.613098017E-1,6.511800590E-2,-1.814326698E-1,3.247167702E-1
3.443870508E1,-1.032276039E-1,1.052684101E-1,4.668709338E-2,1.546514179E-1
3.444863308E1,-8.476002297E-2,9.123803442E-3,7.958732933E-1,8.004260142E-1
3.445856108E1,-9.829397005E-2,1.265243820E-2,3.251005125E-1,3.398707577E-1
3.446848908E1,1.380852593E-1,2.419264006E-2,4.030760568E-1,4.267588666E-1
3.447841708E1,4.142920397E-2,-1.275163530E-3,4.524669027E-1,4.543614234E-1
3.448834508E1,8.743058341E-3,1.585969994E-2,5.467719662E-1,5.470717999E-1
3.449827408E1,3.475625183E-2,4.005866230E-2,9.351861298E-2,1.075101132E-1
3.450820208E1,1.232501697E-2,5.964350000E-2,1.794481248E-1,1.895016692E-1
3.451813008E1,-8.993752230E-2,1.740032706E-2,2.819854832E-1,2.964917234E-1
3.452805808E1,-1.631350875E-1,-6.718491898E-3,2.114820957E-1,2.671757319E-1
3.453798608E1,-8.233386702E-2,-2.681328902E-2,3.065274167E-1,3.185229589E-1
3.454791408E1,-6.974704097E-2,-4.642067048E-2,3.164062876E-1,3.273109640E-1
3.455784208E1,2.780119895E-2,1.951717445E-2,1.253233731E-2,3.620616301E-2
3.456777008E1,-2.657148382E-2,-3.905817630E-2,5.193496943E-3,4.752428115E-2
3.457769808E1,1.624477107E-2,-4.885731944E-2,1.955905330E-1,2.022537685E-1
3.458762608E1,-3.181123772E-2,-9.128267426E-2,1.611556953E-1,1.879245583E-1
3.459755508E1,-1.187285635E-1,-4.345881364E-2,-1.277435356E-1,1.797318869E-1
3.460748308E1,-1.427444943E-1,-2.856540720E-2,-3.673103929E-2,1.501370787E-1
3.461741108E1,-6.779613574E-2,-4.983767824E-2,-1.344736809E-1,1.586293826E-1
3.462733908E1,-2.540902080E-2,-4.790440145E-2,-2.135058171E-1,2.202843252E-1
3.463726708E1,-3.972039174E-2,-3.583383886E-2,-3.289222527E-1,3.332440874E-1
3.464719508E1,1.213355903E-1,-6.977335801E-2,-2.931501567E-1,3.248502137E-1
3.465712308E1,1.353801820E-1,-1.015157950E-1,-1.097884905E-1,2.017096006E-1
3.466705108E1,1.849294874E-1,-2.365923238E-2,-3.010912603E-1,3.541392687E-1
3.467697908E1,3.736072046E-2,8.269895255E-3,4.208586091E-1,4.225945852E-1
3.468690708E1,-7.096339887E-2,1.625841153E-3,1.855415082E-1,1.986557288E-1
3.469683508E1,1.261477665E-1,1.142568779E-3,-8.429784626E-1,8.523656802E-1
3.470676408E1,-9.488801261E-2,8.630534157E-2,-2.623294830E-1,2.920087406E-1
3.471669208E1,-2.524713698E-1,5.885883107E-2,8.715538055E-1,9.092921370E-1
3.472662008E1,-1.298069267E-1,1.460278612E-2,1.913589031E-1,2.316922730E-1
3.473654808E1,3.327111388E-3,-1.095093956E-2,-4.321074826E-1,4.322590302E-1
3.474647608E1,3.036474620E-2,-1.028570549E-1,-8.169495821E-2,1.348171271E-1
3.475640408E1,6.274963232E-2,-1.641692589E-2,3.925189090E-1,3.978418351E-1
3.476633208E1,1.545949732E-1,-1.912526482E-2,3.556890517E-1,3.883041115E-1
3.477626008E1,1.168665999E-1,-9.222928366E-2,2.130240065E-1,2.598908815E-1
3.478618808E1,3.155068031E-2,3.445065259E-3,1.086927223E-1,1.132317172E-1
3.479611608E1,-7.267650515E-2,7.827923410E-2,8.818419814E-2,1.385134134E-1
3.480604508E1,-3.378215139E-2,4.227664368E-2,1.003007984E-1,1.139684102E-1
3.481597308E1,3.402591633E-2,1.493028502E-2,1.591232032E-1,1.634040091E-1
3.482590108E1,1.795230422E-2,3.778473952E-2,1.344251490E-1,1.407838501E-1
3.483582908E1,-1.245082712E-1,8.232110364E-2,4.669937253E-2,1.563966275E-1
3.484575708E1,-9.632690275E-2,2.913170546E-2,1.858952647E-1,2.113872700E-1
3.485568508E1,1.044148993E-1,-7.256381377E-2,2.593795627E-1,2.888697558E-1
3.486561308E1,1.044181519E-1,-2.406533978E-2,5.071465552E-2,1.185506951E-1
3.487554108E1,-3.382595069E-2,5.755360463E-2,3.378217149E-1,3.443546477E-1
3.488546908E1,-2.813607082E-2,-2.233812709E-2,1.646242636E-1,1.684986011E-1
3.489539708E1,9.584874669E-3,-1.739419662E-2,3.304729342E-2,3.855582318E-2
3.490532508E1,-1.476705359E-1,3.298280503E-2,1.944076413E-1,2.463509359E-1
3.491525408E1,-1.356356779E-1,-1.294388079E-2,1.321441501E-1,1.898068955E-1
3.492518208E1,-1.025821810E-2,-6.591704620E-2,6.284119606E-2,9.164771650E-2
3.493511008E1,1.203287272E-1,-7.201927811E-2,1.986825407E-2,1.416351881E-1
3.494503808E1,9.914591851E-2,-5.963488906E-2,2.943722248E-2,1.193850209E-1
3.495496608E1,1.224517781E-1,-9.949124227E-2,-5.887502968E-2,1.684019429E-1
3.496489408E1,5.632191606E-2,-4.780072758E-2,7.928707480E-2,1.083674675E-1
3.497482208E1,-3.038626213E-2,-2.310335860E-2,-2.385371625E-2,4.501210819E-2
3.498475008E1,-1.011291387E-1,-5.555909653E-2,-1.533233500E-1,1.918905041E-1
3.499467808E1,-2.447314653E-2,-3.739369327E-2,-1.070613492E-1,1.160144632E-1
3.500460608E1,-7.310631204E-2,-5.418329693E-2,1.028876066E-2,9.157631311E-2
3.501453071E1,4.862708990E-3,-8.024435537E-2,-6.502337694E-2,1.033965283E-1
3.502445871E1,-4.736156057E-2,-9.765460443E-2,-4.991826475E-2,1.194628492E-1
3.503438671E1,4.466463285E-2,-8.311349273E-2,-3.960202217E-1,4.071053894E-1
3.504431471E1,7.382424963E-2,-6.534044221E-2,-4.471365809E-2,1.082529650E-1
3.505424271E1,8.452433450E-2,-1.527164455E-1,-8.753047943E-2,1.952645915E-1
3.506417071E1,1.156684323E-1,-1.207613206E-1,-5.848560512E-2,1.771526144E-1
3.507409871E1,6.815794135E-2,-8.194035854E-2,-8.812631071E-2,1.382966882E-1
3.508402671E1,-7.650917228E-2,-3.856138224E-3,1.235352945E-1,1.453598715E-1
3.509395471E1,-2.131367847E-1,-7.397425812E-2,-1.846866453E-1,2.915624063E-1
3.510388271E1,-1.391978931E-1,-1.092044268E-2,-4.466688037E-3,1.396970322E-1
3.511381071E1,-1.082029175E-1,-1.048779440E-2,-2.513718009E-2,1.115784164E-1
3.512373971E1,7.237765761E-3,-7.356468350E-2,3.233100951E-2,8.068111357E-2
3.513366771E1,2.938591316E-4,-5.402440798E-2,-4.881606460E-2,7.281298767E-2
3.514359571E1,7.185895476E-2,-6.966004080E-2,-3.401559234E-2,1.057037898E-1
3.515352371E1,2.576693435E-2,-7.810142392E-2,4.276244223E-2,9.269516595E-2
3.516345171E1,4.565193521E-2,-6.444988843E-2,-5.437910557E-3,7.916727972E-2
3.517337971E1,6.090390388E-2,-6.594662488E-2,1.146253073E-1,1.455925957E-1
3.518330771E1,3.213332794E-2,-4.488505460E-2,1.092411911E-1,1.223963101E-1
3.519323571E1,9.684796276E-2,-1.432819539E-2,2.067575455E-3,9.792394978E-2
3.520316371E1,-8.831232525E-3,3.031226744E-2,-5.257523954E-2,6.132682967E-2
3.521309171E1,3.511307817E-2,1.000087665E-2,-7.817844272E-2,8.628333963E-2
3.522302071E1,7.036575861E-4,9.357897635E-3,1.828646529E-1,1.831052884E-1
3.523294871E1,1.593143888E-1,-9.332885256E-2,-8.748545587E-2,2.043160645E-1
3.524287671E1,1.678931130E-1,-5.965061259E-2,5.231737733E-2,1.856970677E-1
3.525280471E1,1.798539215E-1,-1.450564651E-1,1.274476665E-1,2.638782273E-1
3.526273271E1,8.053201097E-2,-6.509083462E-2,-1.732810664E-1,2.018626997E-1
3.527266071E1,1.126303744E-1,-5.072476937E-2,-8.048750818E-2,1.474341970E-1
3.528258871E1,2.906660037E-2,-2.146585043E-2,-2.952908224E-1,2.974933945E-1
3.529251671E1,-4.458401436E-3,-3.844206249E-3,1.051194888E-1,1.052841973E-1
3.530244471E1,-4.300368556E-2,-1.690094744E-2,3.925820589E-3,4.637209358E-2
3.531237271E1,1.270134103E-1,-2.569854477E-2,-2.022136742E-1,2.401732533E-1
3.532230071E1,1.523162767E-1,-9.963515687E-2,-3.204817969E-1,3.685593504E-1
3.533222971E1,9.410669670E-2,-7.481000796E-2,-1.094382423E-1,1.625710200E-1
3.534215771E1,8.459038977E-2,-1.520729777E-1,7.610151172E-3,1.741827747E-1
3.535208571E1,7.195659413E-2,-1.268562755E-1,4.502005219E-2,1.526337812E-1
3.536201371E1,6.314996559E-2,-4.013710179E-2,-2.419343948E-1,2.532413009E-1
3.537194171E1,-1.097898792E-2,-3.644172088E-2,-4.630234659E-1,4.645850483E-1
3.538186971E1,-1.115164067E-1,-1.430725962E-2,3.649071872E-2,1.182039728E-1
3.539179771E1,-1.027132226E-1,-4.086160835E-2,-3.821974039E-2,1.169633519E-1
3.540172571E1,-1.533406723E-1,3.097340480E-2,-1.008013201E-1,1.861011008E-1
3.541165371E1,-8.085683294E-2,-7.259840827E-2,-1.294041449E-1,1.689786644E-1
3.542158171E1,-1.440360163E-2,-2.894235161E-2,1.476609063E-1,1.511584159E-1
3.543150971E1,6.044087749E-2,-6.967385028E-2,1.100773430E-1,1.436125570E-1
3.544143871E1,6.363587835E-2,-1.063046646E-1,-5.203671098E-2,1.343801549E-1
3.545136671E1,-1.728820670E-3,-1.114745626E-1,-5.876977980E-2,1.260295757E-1
3.546129471E1,5.045547768E-2,-7.484306757E-2,-2.819486457E-1,2.960443866E-1
3.547122271E1,4.489487610E-2,3.632464181E-2,-2.142823273E-1,2.219277930E-1
3.548115071E1,1.214024221E-1,1.517524681E-1,2.734099567E-1,3.354405522E-1
3.549107871E1,-1.246927783E-1,3.268459246E-2,2.904785639E-1,3.177961102E-1
3.550100671E1,-1.064839732E-1,4.170921251E-2,1.315068036E-1,1.742771768E-1
3.551093471E1,7.409598984E-2,1.062235985E-1,1.918290192E-1,2.314563483E-1
3.552086271E1,4.208506057E-3,2.453306221E-2,1.933218133E-1,1.949176908E-1
3.553079071E1,6.552303066E-2,-8.880052208E-2,-2.051507306E-1,2.329498284E-1
3.554071871E1,1.249067133E-1,-7.264594431E-2,8.045534849E-2,1.653849550E-1
3.555064771E1,1.200919149E-1,-3.511237924E-2,1.749095160E-1,2.150541466E-1
3.556057571E1,9.069034218E-2,-1.687681625E-2,-2.058395326E-2,9.451594693E-2
3.557050371E1,1.263005981E-1,-7.210703203E-2,-3.151567376E-1,3.470951374E-1
3.558043171E1,2.596404947E-2,-7.874495569E-3,-4.028591251E-1,4.037717353E-1
3.559035971E1,1.019081980E-1,-6.689084515E-3,1.387134969E-2,1.030652173E-1
3.560028771E1,7.060064309E-2,-9.096652719E-3,-4.450725138E-2,8.395293516E-2
3.561021571E1,1.334598833E-1,1.287120630E-3,-1.259390849E-1,1.835043603E-1
3.562014371E1,-2.785640032E-2,-2.800758967E-2,-1.148667973E-1,1.214692770E-1
3.563007171E1,3.585748354E-2,-6.251746588E-2,-1.539396465E-1,1.699753142E-1
3.563999971E1,1.412177954E-1,-3.105726667E-2,-2.341704619E-1,2.752141435E-1
3.564992771E1,1.258435651E-1,-5.103153806E-2,-9.166679978E-2,1.638402360E-1
3.565985671E1,6.418235547E-2,-4.942550435E-2,-7.699262738E-2,1.117592050E-1
3.566978471E1,1.446516642E-1,-1.994430670E-2,-5.239672405E-1,5.439334044E-1
3.567971271E1,1.307172377E-1,-2.205689658E-2,-6.711551070E-2,1.485866572E-1
3.568964071E1,9.628134015E-2,1.204814445E-2,2.586053914E-1,2.762100699E-1
3.569956871E1,7.474679408E-2,-8.130393480E-3,1.726940060E-1,1.883518150E-1
3.570949671E1,1.303591048E-1,-1.659885652E-2,-3.443267423E-1,3.685511141E-1
3.571942471E1,1.041157229E-1,-2.909868011E-2,-7.203886628E-2,1.299092575E-1
3.572935271E1,4.351070311E-2,1.877875105E-2,2.331109464E-2,5.281316038E-2
3.573928071E1,-1.817188544E-2,5.270548627E-2,4.003588557E-3,5.589377805E-2
3.574920871E1,-8.284061048E-3,7.287001144E-4,-3.037646073E-1,3.038784187E-1
3.575913671E1,6.911220694E-2,-2.908242668E-2,-3.798029691E-1,3.871338012E-1
3.576906571E1,4.134673996E-2,2.742997156E-2,-1.968804288E-1,2.030365964E-1
3.577899371E1,6.462916497E-2,1.297939577E-2,8.213525355E-2,1.053166347E-1
3.578892171E1,1.384582020E-1,5.517832858E-2,2.023271102E-1,2.512997834E-1
3.579884971E1,1.824293642E-1,5.686350527E-2,2.662412703E-1,3.277168674E-1
3.580877771E1,-7.211223970E-2,2.645616804E-2,3.853958309E-1,3.929758903E-1
3.581870571E1,3.628653212E-2,4.868955460E-2,4.680813074E-2,7.667063483E-2
3.582863371E1,-4.878999881E-2,8.410753766E-3,1.285568833E-1,1.377609415E-1
3.583856171E1,8.907160448E-2,-9.107689795E-2,2.243594187E-1,2.580036838E-1
3.584848971E1,1.246212413E-1,-1.539898594E-1,-7.381349623E-2,2.114042639E-1
3.585841771E1,1.078504492E-1,-9.274130789E-2,-4.327816665E-2,1.486797541E-1
3.586834571E1,7.320836423E-2,-9.141018011E-2,-7.860528946E-2,1.410463653E-1
3.587827471E1,2.541277581E-2,-7.616974141E-2,3.063876683E-1,3.167349711E-1
3.588820271E1,8.109295995E-2,-8.527303392E-2,2.144869798E-1,2.446471398E-1
3.589813071E1,1.518470194E-1,-1.291350999E-1,3.232048452E-2,2.019356458E-1
3.590805871E1,4.919235120E-2,-9.847329685E-2,-2.185279906E-2,1.122248744E-1
3.591798671E1,-3.206191882E-2,-9.411036034E-2,-1.237931567E-1,1.587749105E-1
3.592791471E1,-5.270108258E-2,-1.272646578E-1,-1.587109745E-2,1.386563701E-1
3.593784271E1,1.034981473E-1,-1.567730245E-1,-4.002688086E-1,4.421592098E-1
3.594777071E1,6.718323790E-2,-9.986127052E-2,-2.349703610E-2,1.226294072E-1
3.595769871E1,4.831060935E-2,-1.267285686E-1,3.197409546E-1,3.473158838E-1
3.596762671E1,2.633790948E-1,-2.062409622E-1,-2.712301147E-1,4.306618827E-1
3.597755471E1,2.741582724E-1,-1.605724356E-1,-2.522196472E-1,4.056612082E-1
3.598748371E1,1.420381872E-2,-2.035491143E-2,5.284134632E-1,5.289960860E-1
3.599741171E1,-1.313089119E-2,-5.095899604E-2,5.206384206E-1,5.232911279E-1
3.600733971E1,-2.012613820E-1,-4.816208093E-2,-3.240427512E-1,3.844859354E-1
3.601726733E1,-1.841230833E-1,2.685290163E-2,6.367617846E-4,1.860720119E-1
3.602719533E1,-2.441716126E-1,5.254370112E-2,1.437532121E-1,2.881763400E-1
3.603712333E1,-2.210842654E-1,4.403927770E-2,-2.045566535E-1,3.044029153E-1
3.604705133E1,-8.137018193E-2,-2.767089512E-2,-3.171231562E-1,3.285633594E-1
3.605697933E1,2.688663960E-2,1.419253085E-2,-1.978142291E-1,2.001369245E-1
3.606690733E1,2.752566718E-2,1.615156280E-3,4.012528950E-1,4.021991507E-1
3.607683533E1,9.011194292E-2,-6.548389086E-2,1.635553926E-1,1.978854938E-1
3.608676333E1,1.275917821E-1,-7.170340969E-2,2.126743430E-1,2.581693591E-1
3.609669233E1,-6.509254768E-2,4.155792037E-2,6.914858758E-2,1.036611194E-1
3.610662033E1,-1.162615227E-1,6.897093730E-2,-8.363272548E-3,1.354388282E-1
3.611654833E1,-3.422718845E-1,1.144676061E-1,-5.414229333E-2,3.649441926E-1
3.612647633E1,-3.031278090E-1,1.006568573E-1,8.359004080E-2,3.301599104E-1
3.613640433E1,-2.143458427E-1,5.626387331E-2,4.378804386E-2,2.258919133E-1
3.614633233E1,2.071010694E-2,-4.235466289E-2,-1.389713591E-1,1.467510295E-1
3.615626033E1,1.856827550E-1,-1.840607374E-1,1.877973640E-1,3.219072700E-1
3.616618833E1,1.994949382E-1,-1.420584423E-1,2.271690059E-1,3.340427946E-1
3.617611633E1,6.769155281E-2,-1.379589412E-1,6.163550019E-2,1.655709837E-1
3.618604433E1,-1.117768362E-2,-8.611503297E-2,-1.124068737E-2,8.756193561E-2
3.619597233E1,-2.826756922E-2,-7.704728058E-2,1.826512295E-1,2.002418801E-1
3.620590033E1,-1.161319247E-1,-2.169904241E-2,-1.371826959E-1,1.810429905E-1
3.621582933E1,-2.296865977E-1,5.543367832E-2,-1.103480691E-1,2.607786843E-1
3.622575733E1,-2.503351627E-1,3.078768033E-2,-2.883168483E-1,3.830694192E-1
3.623568533E1,-1.398412786E-2,-2.489386968E-2,-1.444765127E-1,1.472709180E-1
3.624561333E1,4.028106663E-2,-5.594929310E-2,-7.114073396E-2,9.906508848E-2
3.625554133E1,2.044453554E-1,-7.139045118E-2,-2.702261478E-1,3.462898653E-1
3.626546933E1,1.870867446E-1,-2.688332542E-2,-1.265138662E-1,2.274421278E-1
3.627539733E1,1.426053671E-3,-5.789405876E-2,9.488978505E-2,1.111657635E-1
3.628532533E1,1.615424886E-2,-6.262957253E-2,4.257193995E-1,4.306047261E-1
3.629525333E1,-2.996581078E-2,4.015082447E-2,3.093001664E-1,3.133315041E-1
3.630518133E1,-1.957827420E-1,6.936274186E-2,-2.638246161E-1,3.357759671E-1
3.631510933E1,-3.010185173E-1,4.571816406E-2,1.640038741E-1,3.458317062E-1
3.632503833E1,-5.302699907E-1,6.090975109E-2,6.955672324E-2,5.382698195E-1
3.633496633E1,-3.865945101E-1,8.112752248E-2,-2.009424895E-1,4.431871774E-1
3.634489433E1,-2.557917843E-1,-1.007854184E-2,-2.216083038E-1,3.385871442E-1
3.635482233E1,-3.349519928E-2,1.244352587E-2,1.969324690E-1,2.001478630E-1
3.636475033E1,-6.960342787E-3,-4.470286815E-2,1.491876143E-1,1.558965588E-1
3.637467833E1,3.087512590E-3,-3.505912618E-2,-8.670953035E-2,9.358000704E-2
3.638460633E1,-6.574469495E-2,9.762949795E-3,2.239290637E-1,2.335849003E-1
3.639453433E1,-6.871096917E-2,2.267617610E-2,-8.154410005E-2,1.090176431E-1
3.640446233E1,-2.332828728E-1,9.038786754E-2,1.614708602E-1,2.977645111E-1
3.641439033E1,-3.123060007E-1,9.389838050E-2,-3.636909664E-2,3.281381647E-1
3.642431833E1,-2.903582757E-1,1.417078012E-1,-2.015886068E-2,3.237211900E-1
3.643424733E1,-2.624522380E-1,1.506096024E-1,-2.247693086E-1,3.769425309E-1
3.644417533E1,-2.112636657E-1,1.320443729E-1,6.039764464E-2,2.563511816E-1
3.645410333E1,-1.318207443E-1,1.458547654E-1,-4.917274475E-2,2.026531027E-1
3.646403133E1,1.163767677E-2,7.988241272E-2,-6.127940476E-2,1.013498931E-1
3.647395933E1,3.181270866E-2,5.139692052E-2,-8.611428380E-2,1.052110343E-1
3.648388733E1,9.566041153E-2,1.056556237E-2,-3.248596072E-2,1.015769811E-1
3.649381533E1,-2.206052139E-2,5.933412747E-2,8.087459385E-2,1.027029952E-1
3.650374333E1,-1.415817389E-1,3.712851747E-2,1.341175854E-2,1.469822808E-1
3.651367133E1,-1.959460985E-1,6.657086084E-2,-1.753053725E-2,2.076869586E-1
3.652359933E1,-1.474377254E-1,4.441311121E-2,-6.135541856E-2,1.657555269E-1
3.653352733E1,-9.787645144E-2,6.553606355E-2,-2.948166132E-3,1.178281251E-1
3.654345533E1,-7.208624700E-2,-1.100046274E-2,-1.394560933E-1,1.573703884E-1
3.655338433E1,-3.732935563E-3,-4.500257450E-2,-3.051585835E-1,3.084816488E-1
3.656331233E1,6.577297172E-2,-1.235017370E-1,-2.196991879E-1,2.604735994E-1
3.657324033E1,9.201710282E-2,-1.407992170E-1,1.712181687E-2,1.690701728E-1
3.658316833E1,1.129445617E-1,-8.546548041E-2,4.847634137E-1,5.050310779E-1
3.659309633E1,4.349199202E-2,-1.009153408E-1,2.490294063E-1,2.721968122E-1
3.660302433E1,-1.232402111E-1,-6.087269893E-2,-3.245619839E-1,3.524686036E-1
3.661295233E1,-3.199423547E-1,-1.826444047E-2,-2.555420351E-1,4.098761176E-1
3.662288033E1,-3.407893961E-1,-5.122535499E-3,3.592301255E-1,4.951867688E-1
3.663280833E1,-3.043118336E-1,-2.612481136E-2,9.487458229E-2,3.198271161E-1
3.664273633E1,-2.432117191E-1,-4.521313365E-2,-2.313064957E-1,3.386722054E-1
3.665266433E1,-1.340450069E-1,-7.145378383E-2,-7.624184489E-2,1.699603660E-1
